specobjid,ra,dec,class,subclass,z,z_err,z_warning,psfmag_g,psfmag_r,psfmag_i,psfmag_z,fiber2mag_g,fiber2mag_r,gaia_g_mag,bp_mag,rp_mag,wise_w1_mag,wise_w2_mag,twomass_j_mag,twomass_h_mag,twomass_k_mag,sn_median,rchi2,dof,chi68p,fracnsigma,pmra,pmdec,parallax,ebv
5755035100150195916400060103,116.55993,28.30561,STAR,F3/F5V (30743),-0.00024622167,6.4793644e-06,0,,,,,,,16.5971,16.5971,15.9323,,,,,,[19.286129 56.34544  63.026752 62.602306 55.115913],1.2526398,4514,0.9727676,"[0.30825403 0.05178137 0.01194955 0.00442576 0.00132773 0.00088515
 0.00044258 0.         0.         0.        ]",0.78858745,-3.1520786,0.24806471,0.03550073
5757364700150195916400060103,116.39881,28.564354,STAR,F3/F5V (30743),0.00077804195,7.605059e-06,0,,,,,,,17.2998,17.2998,16.5673,,,,,,[15.618316 46.648396 53.475834 53.78917  45.781742],1.3049506,4512,1.000209,"[3.2012397e-01 6.7079917e-02 1.2840381e-02 4.6491036e-03 2.4352446e-03
 1.7710871e-03 8.8554353e-04 6.6415762e-04 2.2138588e-04 2.2138588e-04]",-8.0222435,-25.60295,0.31202653,0.031919338
5757434200150195916400060103,116.19883,28.975622,GALAXY,,0.0,0.0,134,,,,,,,20.2547,20.2547,19.5916,,,,,,[0. 0. 0. 0. 0.],0.0,0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.027026463,-0.373951,-0.84540516,0.034200042
5757382700150195916400060103,116.41286,28.685025,QSO,BROADLINE,2.5952835,0.0005156704,0,,,,,,,20.8628,20.8628,20.4067,,,,,,[1.469941  3.3487887 3.1932054 3.1552503 2.309945 ],1.094379,4499,0.94972044,"[0.29219896 0.0396847  0.00489263 0.0021745  0.00081544 0.
 0.         0.         0.         0.        ]",,,,0.032194875
3500922000150195916400060103,116.45134,28.810625,QSO,BROADLINE,0.15878658,2.5604999e-05,0,,,,,,,-9.99999,-9.99999,-9.99999,,,,,,[13.432922 28.376888 31.922369 36.09116  30.598862],3.894051,4499,1.4533317,"[0.49323574 0.1829674  0.07717898 0.0394766  0.0239521  0.01618984
 0.01131071 0.00864937 0.00554447 0.0031049 ]",,,,0.034655936
5757450300150195916400060103,116.12944,29.177975,QSO,BROADLINE,1.9491713,-6.0,0,,,,,,,20.0166,20.0166,19.5047,,,,,,[ 4.350623   9.881124   9.377836  10.7513685  7.8632717],1.3584684,4520,1.0833607,"[3.5761589e-01 8.5651211e-02 2.3399558e-02 1.2803532e-02 8.6092716e-03
 6.6225166e-03 5.5187638e-03 3.5320087e-03 1.3245033e-03 2.2075055e-04]",-0.783615,-0.14247718,-1.0660164,0.0340518
5757809600150195916400060103,116.14022,29.194569,STAR,F3/F5V (30743),-6.580566e-05,9.455743e-06,0,,,,,,,17.9323,17.9323,17.1752,,,,,,[11.620298 36.612423 44.079338 45.92566  35.969055],1.2408991,4515,0.9893806,"[3.1659293e-01 6.1946902e-02 1.3053098e-02 3.0973451e-03 1.1061947e-03
 4.4247787e-04 4.4247787e-04 2.2123894e-04 2.2123894e-04 0.0000000e+00]",-0.17865111,-2.123287,0.5197159,0.034050368
5757792700150195916400060103,116.37226,29.058879,GALAXY,,0.0,0.0,134,,,,,,,-9.99999,-9.99999,-9.99999,,,,,,[0. 0. 0. 0. 0.],0.0,0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],,,,0.035547983
5757794300150195916400060103,116.47277,29.075043,GALAXY,,0.0,0.0,134,,,,,,,20.5413,20.5413,20.0471,,,,,,[0. 0. 0. 0. 0.],0.0,0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.3598883,1.0872079,1.2555509,0.03701815
5757798800150195916400060103,116.39924,29.219874,QSO,BROADLINE,2.821202,-1.0,0,,,,,,,20.9455,20.9455,19.7302,,,,,,[1.7132928 4.8860006 5.4357214 5.482728  4.047213 ],1.7324815,4502,1.062862,"[0.34721407 0.08123167 0.0255132  0.00967742 0.00557185 0.00322581
 0.00175953 0.         0.         0.        ]",-0.2375962,0.58020747,-0.22545068,0.035306334
5757813400150195916400060103,116.15778,29.307552,QSO,BROADLINE,1.060858,0.0008434461,0,,,,,,,20.2374,20.2374,20.2143,,,,,,[1.9808425 4.456249  5.0634637 4.7931795 3.2989771],1.0064763,4514,0.9454874,"[2.9199824e-01 4.8629530e-02 5.3050397e-03 1.1052166e-03 2.2104333e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]",-2.0763228,0.8745755,-3.5350904,0.03400389
5757811600150195916400060103,116.21402,29.335011,QSO,BROADLINE,1.1928264,0.00032551834,0,,,,,,,17.1063,17.1063,16.4485,,,,,,[23.524374 45.600204 54.571514 54.96163  45.41488 ],4.390387,4520,1.3265204,"[0.44172186 0.15121412 0.04326711 0.01677704 0.01125828 0.00883002
 0.00750552 0.00618102 0.00551876 0.00529801]",0.19076099,-0.11022402,0.1275014,0.03455563
