specobjid,ra,dec,class,subclass,z,z_err,z_warning,psfmag_g,psfmag_r,psfmag_i,psfmag_z,fiber2mag_g,fiber2mag_r,gaia_g_mag,bp_mag,rp_mag,wise_w1_mag,wise_w2_mag,twomass_j_mag,twomass_h_mag,twomass_k_mag,sn_median,rchi2,dof,chi68p,fracnsigma,pmra,pmdec,parallax,ebv
7005016400150005916300060103,35.103846,-6.2921282,QSO,BROADLINE,0.1398114,3.25731e-05,0,,,,,,,17.9881,17.9881,17.045,,,,,,[12.927148 27.782408 32.89716  38.22134  28.709791],3.4131303,4468,1.3822153,"[0.46895936 0.15609647 0.05962483 0.02657436 0.01652524 0.01094238
 0.0080393  0.00669942 0.00468959 0.00357302]",0.32969478,1.2853869,-0.052332718,0.026324999
7005016600150005916300060103,35.01667,-6.2686349,QSO,,2.4108465,0.0006960887,64,,,,,,,20.5803,20.5803,19.5125,,,,,,[1.8620796 6.181378  7.3288574 7.583303  5.4029803],1.5821618,4455,1.1011177,"[3.66048425e-01 9.29933041e-02 3.78670804e-02 2.06079334e-02
 1.00463675e-02 4.12158668e-03 2.06079334e-03 7.72797503e-04
 2.57599168e-04 0.00000000e+00]",1.526056,0.1721612,-1.3571273,0.02676999
7005376600150005916300060103,34.90911,-6.0668356,QSO,BROADLINE,0.56591904,9.9371195e-05,0,,,,,,,19.7859,19.7859,19.0669,,,,,,[3.251972  9.010557  7.9571824 9.942823  6.6843   ],1.1187469,4454,0.99493605,"[3.1787634e-01 4.8163082e-02 9.6326163e-03 4.4802870e-03 2.6881720e-03
 1.3440860e-03 2.2401434e-04 2.2401434e-04 2.2401434e-04 2.2401434e-04]",-1.8259921,1.0168511,-1.499151,0.024283024
7005019500150005916300060103,34.972713,-6.1898776,QSO,BROADLINE,1.9101275,0.0011007832,0,,,,,,,19.8266,19.8266,19.0638,,,,,,[1.74305   5.858848  6.2720847 8.911871  6.295887 ],1.056974,4457,0.94283605,"[2.9505262e-01 4.4772778e-02 8.2829641e-03 2.6863667e-03 1.3431833e-03
 1.3431833e-03 8.9545554e-04 4.4772777e-04 2.2386388e-04 2.2386388e-04]",-0.01897401,-1.7263888,-0.4890312,0.024764372
7005375900150005916300060103,34.991105,-6.0930068,QSO,BROADLINE,1.29414,0.0005706064,0,,,,,,,20.4549,20.4549,20.0217,,,,,,[2.4543946 4.93437   4.8268733 4.212348  2.241254 ],0.97891897,4460,0.94507456,"[2.8948545e-01 4.6308726e-02 6.7114094e-03 8.9485460e-04 2.2371365e-04
 2.2371365e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]",0.6586428,-0.13385735,-0.9668843,0.024260238
7005377400150005916300060103,35.056275,-6.0171515,QSO,,1.1343622,0.0009238623,0,,,,,,,20.7574,20.7574,19.9195,,,,,,[1.3108096 2.990688  3.3736608 3.374998  2.6474366],1.0625819,4461,0.97354484,"[3.0865577e-01 4.8087675e-02 8.4992172e-03 3.1312904e-03 8.9465443e-04
 8.9465443e-04 6.7099085e-04 2.2366361e-04 0.0000000e+00 0.0000000e+00]",,,,0.025207683
7004987300150005916300060103,35.407754,-6.4484517,STAR,F3/F5V (30743),-0.00030987212,1.4667668e-05,0,,,,,,,18.1828,18.1828,17.4951,,,,,,[ 6.136996 23.28493  25.063803 26.540462 16.882692],1.0459235,4495,0.9387666,"[0.28822222 0.04555555 0.00688889 0.00266667 0.00222222 0.00066667
 0.00066667 0.00066667 0.00044444 0.        ]",9.771853,-6.4366965,0.18510382,0.025522139
7005020900150005916300060103,35.198357,-6.2015798,QSO,BROADLINE,0.8864397,4.854512e-05,0,,,,,,,20.3542,20.3542,19.7854,,,,,,[1.6579233 4.650501  4.586466  4.143055  2.783258 ],1.1340638,4473,0.9602674,"[3.0046844e-01 4.4389918e-02 1.0707116e-02 4.2382334e-03 2.4537141e-03
 1.5614544e-03 8.9225965e-04 2.2306491e-04 2.2306491e-04 2.2306491e-04]",1.7859994,2.1464396,-1.0012257,0.02828145
7005011400150005916300060103,35.410434,-6.2627868,QSO,,2.1914933,0.004009364,0,,,,,,,20.93,20.93,20.4193,,,,,,[1.1178062 2.8030725 3.2214603 3.5270624 2.9687445],1.0522412,4506,0.9664352,"[3.0064425e-01 4.3426391e-02 4.2949175e-03 9.5442613e-04 2.3860653e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]",,,,0.024418281
7005696300150005916300060103,35.689222,-6.2771255,QSO,BROADLINE,2.590046,-1.0,0,,,,,,,17.941,17.941,17.3059,,,,,,[11.269803 28.869669 28.56908  30.340977 23.885195],32.536446,4520,2.5638812,"[0.6918086  0.43092728 0.25790754 0.15815085 0.11949176 0.09353879
 0.07164098 0.05379833 0.04460665 0.03784807]",0.046928357,0.58534896,0.041548572,0.028933354
7005021300150005916300060103,35.156116,-6.1768468,QSO,BROADLINE,2.6751163,0.0014742607,0,,,,,,,19.9002,19.9002,18.8294,,,,,,[1.7763501 6.702296  8.121224  8.780365  6.811438 ],2.4590259,4483,1.1813804,"[3.9069507e-01 1.2500000e-01 4.7365472e-02 1.9618833e-02 8.9686103e-03
 5.0448431e-03 2.5224215e-03 1.1210763e-03 5.6053814e-04 2.8026907e-04]",1.0539176,1.1806841,1.6022189,0.027894707
