id,ra,dec,class,subclass,z,z_err
5575864900151695931200060103,134.97496,0.45725498,1,BROADLINE,0.7565336,0.00022774712
5575936200151695931200060103,134.70177,0.90941126,2,F3/F5V (30743),0.0015914175,8.824415e-06
5575905300151695931200060103,134.81232,0.71578225,2,K5 (G_19-24),0.00012086964,9.477403e-06
5575930700151695931200060103,134.83565,0.78671484,0,,0.902495,0.00035226726
5576079000151695931200060103,134.5567,1.0409374,1,BROADLINE,0.7690455,0.00013864269
5576086000151695931200060103,134.77243,1.1613677,1,STARFORMING BROADLINE,0.25626338,5.3451833e-05
5575941300151695931200060103,134.97619,1.0410795,1,BROADLINE,2.0494323,0.00035527296
5576105000151695931200060103,134.49134,1.337793,2,CalciumWD,-0.00012353834,7.4815274e-05
5576152400151695931200060103,134.41388,1.5485127,1,BROADLINE,0.43402427,8.3277024e-05
5576153000151695931200060103,134.45752,1.5917525,0,,0.28122616,7.141273e-05
5576102700151695931200060103,134.77595,1.3267627,2,O8/O9 (167771),-0.00016541452,9.2061426e-05
5576232000151695931200060103,134.57834,1.8502079,1,BROADLINE,1.7288222,0.00040642568
5576245400151695931200060103,134.92328,1.9572729,2,WDhotter,0.00029396376,8.423937e-05
5576259300151695931200060103,134.88378,2.1592626,2,G4V (32923),0.00021269736,9.684232e-06
5577035700151695931200060103,134.93978,2.5789399,1,,0.4491822,0.00011451455
5575850000151695931200060103,135.25991,0.36694268,2,CV,0.00019834658,5.94358e-05
8000066100151695931200060103,135.43395,0.33874388,2,F3/F5V (30743),0.00090408744,8.64938e-06
8000052500151695931200060103,135.74597,0.1750255,1,STARBURST BROADLINE,0.42073104,4.8735375e-05
8000059600151695931200060103,135.81956,0.31732452,2,F2V (33256),-0.0002302694,8.2495235e-06
5575876000151695931200060103,135.46065,0.51524518,1,BROADLINE,1.6666656,0.00037022372
8000073100151695931200060103,135.67022,0.52608271,1,BROADLINE,0.88679105,0.0004366226
5575919700151695931200060103,135.03787,0.63547063,1,BROADLINE,0.90915877,0.0002886629
5575921900151695931200060103,135.08107,0.75496134,2,WDhotter,0.00029674842,0.000101651785
5575927200151695931200060103,135.19955,0.89903358,1,BROADLINE,0.38484922,6.489837e-05
5575888700151695931200060103,135.45064,0.7072287,1,BROADLINE,0.9001566,0.000102727856
5575927500151695931200060103,135.28721,0.94426284,2,M4.5:III (123657),-0.000113676426,3.225542e-05
5575959800151695931200060103,135.42096,0.86569537,2,M5III (221615),-0.00010071344,3.2282624e-05
5575893300151695931200060103,135.35817,0.88524403,2,M1 (204445),4.7718957e-05,1.7285345e-05
5576008700151695931200060103,135.17462,1.264209,2,WDcooler,0.00033395662,8.634466e-05
5575993900151695931200060103,135.36742,0.99720039,1,BROADLINE,0.6010977,4.4258653e-05
5575997800151695931200060103,135.39276,1.0996155,0,,0.0,0.0
5576003900151695931200060103,135.44429,1.2632756,0,,0.0,0.0
5575880200151695931200060103,135.50607,0.68372967,2,F3/F5V (30743),0.0002857225,1.3401496e-05
5575959300151695931200060103,135.45241,0.83767613,2,WDcooler,0.00010802837,4.4367483e-05
5575961700151695931200060103,135.46418,0.9503314,2,WDhotter,0.0001560415,6.349837e-05
5575958800151695931200060103,135.59814,0.91429347,1,BROADLINE,1.8703545,0.0014565701
5575962600151695931200060103,135.71663,0.94545099,1,BROADLINE,0.31299883,9.998928e-05
5575963400151695931200060103,135.68508,0.99501491,1,BROADLINE,1.9471349,-1.0
5575965200151695931200060103,135.77761,1.0766924,1,BROADLINE,1.2918662,0.00024192347
5575964100151695931200060103,135.84056,1.0547794,1,BROADLINE,1.001398,0.00020715155
5575983300151695931200060103,135.81294,1.106408,0,AGN,0.121651076,1.6997223e-05
5575985500151695931200060103,135.79378,1.1880204,1,BROADLINE,0.20475845,4.4895594e-05
5576019100151695931200060103,135.71781,1.2201912,0,,0.0,0.0
8000058200151695931200060103,135.94724,0.34063565,1,BROADLINE,0.41296342,6.995165e-05
8000117500151695931200060103,135.93126,0.42151493,2,WDhotter,4.1858217e-05,6.85666e-05
8000126300151695931200060103,135.98255,0.61796551,2,F3/F5V (30743),0.00048368692,8.536814e-06
8000090300151695931200060103,136.50911,0.40490659,1,,0.38502976,0.00022512325
8000094200151695931200060103,136.41321,0.52309789,2,F3/F5V (30743),0.0005290822,1.3060718e-05
8000093900151695931200060103,136.44703,0.48979487,2,A4 (G_165-39),0.00061768945,0.00030477342
8000132200151695931200060103,136.00551,0.7014421,1,BROADLINE,1.7771108,0.002171489
8000123700151695931200060103,136.17445,0.65521411,1,BROADLINE,2.0322149,0.0007046866
8000131800151695931200060103,136.1741,0.74889241,1,STARBURST BROADLINE,0.51976943,0.00013695423
5575971400151695931200060103,136.02745,1.0082431,2,M1 (204445),0.00018103614,1.6964734e-05
5575972600151695931200060103,136.12971,1.0385863,2,WDcooler,5.4494136e-05,2.5844756e-05
5575988900151695931200060103,136.1041,1.2422424,1,BROADLINE,0.7092752,0.000359028
5575975800151695931200060103,136.24127,1.0730558,1,BROADLINE,0.27941647,6.578662e-05
5575976000151695931200060103,136.22092,1.0916219,1,BROADLINE,0.96400636,7.289692e-05
8000154900151695931200060103,136.30443,0.97870725,2,K3V (32147),0.00024416976,8.655115e-06
5575976300151695931200060103,136.28609,1.1190986,2,F3/F5V (30743),0.0005637819,8.251125e-06
5575980700151695931200060103,136.25504,1.233807,2,WDhotter,0.00030025712,6.366203e-05
5575977900151695931200060103,136.3738,1.1929578,2,WDcooler,-0.00023024787,6.7988956e-05
8000147500151695931200060103,136.62583,0.97127399,2,WDhotter,7.4247123e-06,6.658207e-05
8000369300151695931200060103,136.43264,1.1748634,2,M3III (44478),6.733166e-05,1.3637073e-05
8000369000151695931200060103,136.5168,1.1872737,1,,0.79837596,0.00017353166
8000360000151695931200060103,136.7541,1.0595569,1,BROADLINE,1.7830334,0.0015049183
8000358100151695931200060103,136.80709,0.99941088,2,K5Ve (118100),-0.00022512914,7.690775e-06
8000370200151695931200060103,136.62966,1.2576644,2,WDhotter,0.00017306677,4.0678675e-05
5576012800151695931200060103,135.43646,1.3091305,2,K0V (10780),0.00021776119,8.108466e-06
5576018000151695931200060103,135.34987,1.4173546,2,sdF3 (140283),0.00403737,0.00018818844
5576207800151695931200060103,135.1667,1.8836754,1,BROADLINE,0.66443455,0.00024283466
5576200200151695931200060103,135.44429,1.7486039,0,STARFORMING,0.16578971,1.4887624e-05
