specobjid,ra,dec,class,subclass,z,z_err,z_warning,psfmag_g,psfmag_r,psfmag_i,psfmag_z,fiber2mag_g,fiber2mag_r,gaia_g_mag,bp_mag,rp_mag,wise_w1_mag,wise_w2_mag,twomass_j_mag,twomass_h_mag,twomass_k_mag,sn_median,rchi2,dof,chi68p,fracnsigma,pmra,pmdec,parallax,ebv
5561140600150745918700060103,33.474267,72.319565,STAR,G3Ib (58526),-0.00023077043,1.5718955e-05,0,,,,,,,18.3685,18.3685,16.8305,,,,,,[ 1.5321691  8.653864  20.164577  28.276943  25.065233 ],1.1124024,4501,0.95349073,"[0.29538393 0.05148691 0.00776742 0.00332889 0.00155348 0.00088771
 0.00066578 0.00066578 0.00044385 0.00044385]",-3.777875,2.645939,0.28058723,0.66389287
5561026300150745918700060103,33.700025,72.291777,STAR,G3Ib (58526),-0.00011263692,1.51740805e-05,0,,,,,,,18.4862,18.4862,16.8636,,,,,,[ 1.1076071  6.870372  19.743553  29.906424  27.866508 ],1.1098591,4499,0.96664476,"[3.0439609e-01 4.8401423e-02 6.4387210e-03 2.4422735e-03 1.7761990e-03
 1.5541741e-03 6.6607463e-04 4.4404974e-04 2.2202487e-04 2.2202487e-04]",0.82464564,-1.2084657,0.2461507,0.66397864
5561022300150745918700060103,33.86612,72.144645,STAR,F2V (33256),-3.253622e-05,5.3084104e-06,0,,,,,,,-9.99999,-9.99999,-9.99999,,,,,,[53.739346 64.31117  64.99273  64.58137  63.095352],7.6026044,4503,1.9478945,"[0.61424136 0.3081189  0.15616682 0.08562555 0.05456965 0.03527063
 0.0230701  0.01574978 0.0095386  0.0055457 ]",2.2627747,-2.7104938,1.4676387,0.6110718
5561022500150745918700060103,33.888344,72.166416,STAR,G5Iab: (20123),-0.000113982125,9.881421e-06,0,,,,,,,16.437,16.437,14.8905,,,,,,[ 4.988896 28.919016 53.46587  56.52375  54.336727],2.8771272,4501,1.328784,"[0.44229916 0.16400355 0.05592543 0.02086107 0.01065246 0.00754549
 0.00532623 0.00443853 0.00288504 0.00244119]",2.57191,0.84380764,0.365571,0.72399795
5561025200150745918700060103,33.864345,72.239894,STAR,G3Ib (58526),-2.8969576e-05,7.4510135e-06,0,,,,,,,15.4191,15.4191,14.2105,,,,,,[11.891179 48.502594 60.389046 60.917316 59.38439 ],3.9983377,4466,1.6903316,"[0.5376873  0.2500559  0.1044509  0.04786401 0.02326102 0.01319615
 0.00693357 0.00380228 0.00156565 0.00089465]",-8.125534,-1.459225,1.3801881,0.3815145
5561008800150745918700060103,34.331297,71.849674,STAR,CV,-7.044424e-05,1.961424e-05,0,,,,,,,17.1232,17.1232,15.4921,,,,,,[ 2.338432 19.658993 43.568336 50.551792 48.083218],3.0026398,4498,1.5530727,"[0.51798403 0.20004441 0.05595027 0.02109236 0.01221137 0.00865897
 0.0053286  0.00421847 0.00244227 0.0017762 ]",-1.4438671,0.8533265,0.23824239,0.9679445
5561009300150745918700060103,34.224556,71.898244,STAR,G5Iab: (20123),-7.026011e-05,1.2202479e-05,0,,,,,,,17.205,17.205,15.3615,,,,,,[ 2.1926935 16.43251   43.378723  52.24725   51.286716 ],2.0717845,4483,1.1952245,"[0.39995545 0.09937611 0.02473262 0.01114082 0.00668449 0.00534759
 0.00378788 0.00245098 0.00155971 0.00155971]",1.3280563,0.552714,0.6538855,0.95085645
5561011700150745918700060103,34.460153,71.869131,STAR,K0IV (191026),-0.00019561024,7.8927715e-06,0,,,,,,,14.7679,14.7679,13.4451,,,,,,[15.690543 55.777122 63.99785  64.0573   62.875355],4.4814215,4493,1.7836089,"[5.7514453e-01 2.6678523e-01 1.1671854e-01 5.1133838e-02 2.6678523e-02
 1.4673188e-02 8.8928416e-03 4.6687415e-03 2.0008893e-03 2.2232103e-04]",-7.771714,-4.1619625,2.3652754,0.45750862
5560976900150745918700060103,34.636351,71.787017,STAR,G5Iab: (20123),-0.00010862135,8.167778e-06,0,,,,,,,16.6724,16.6724,14.7928,,,,,,[ 2.8092246 24.209286  51.60929   55.927906  53.960377 ],2.2073557,4491,1.2681034,"[0.42927048 0.12455516 0.03024911 0.0100089  0.00467082 0.0033363
 0.00289146 0.00244662 0.00177936 0.00155694]",-1.2496309,-1.0022237,0.67586267,0.8786411
5561017000150745918700060103,34.252735,72.117366,STAR,G3Ib (58526),-0.00014098303,9.01125e-06,0,,,,,,,16.74,16.74,15.2447,,,,,,[ 4.3154845 28.16082   51.103985  54.50119   51.5752   ],2.3386924,4483,1.3879455,"[0.48016933 0.14750445 0.03542781 0.01180927 0.00579323 0.00467914
 0.00311943 0.00200535 0.00178253 0.00089127]",2.1571767,0.23602411,0.6511595,0.55118525
