specobjid,ra,dec,class,subclass,z,z_err,z_warning,psfmag_g,psfmag_r,psfmag_i,psfmag_z,fiber2mag_g,fiber2mag_r,gaia_g_mag,bp_mag,rp_mag,wise_w1_mag,wise_w2_mag,twomass_j_mag,twomass_h_mag,twomass_k_mag,sn_median,rchi2,dof,chi68p,fracnsigma,pmra,pmdec,parallax,ebv
6562460200150785918800060103,359.95233,58.642837,STAR,G3Ib (58526),-0.00011797179,7.705187e-06,0,,,,,,,16.2046,16.2046,14.84,,,,,,[ 6.593589 33.231945 52.740276 54.894024 50.386375],2.249106,4518,1.3953527,"[4.8706612e-01 1.5542781e-01 3.9575502e-02 1.3707716e-02 5.9694895e-03
 2.4320141e-03 8.8436878e-04 4.4218439e-04 0.0000000e+00 0.0000000e+00]",-2.7561343,-4.8044963,1.0440457,0.41701382
6562474700150785918800060103,359.951,58.759597,STAR,CV,0.00013085632,3.2331736e-05,0,,,,,,,17.8942,17.8942,16.4006,,,,,,[ 2.3021336 12.891171  25.99354   34.855503  31.227896 ],1.2663817,4515,1.0573219,"[3.472683e-01 6.281796e-02 1.194426e-02 3.760230e-03 1.105950e-03
 8.847600e-04 4.423800e-04 4.423800e-04 2.211900e-04 0.000000e+00]",-4.365103,0.19594797,0.33417714,0.7220967
6563375700150785918800060103,359.96345,59.000959,STAR,A4V (97603),-0.00032643325,7.709116e-06,0,,,,,,,15.2685,15.2685,14.3635,,,,,,[16.19103  47.577427 57.182533 57.43442  53.26548 ],5.7570043,4495,2.0352106,"[0.594      0.326      0.14688888 0.05066667 0.02911111 0.02044445
 0.01488889 0.01133333 0.00933333 0.00777778]",-1.9035747,-1.7111937,0.08776189,0.71353257
6563393800150785918800060103,359.98532,59.144676,STAR,CV,0.00012865473,1.0333704e-05,0,,,,,,,15.2954,15.2954,14.1957,,,,,,[13.348339 47.41978  59.57405  60.121147 57.9782  ],8.74318,4496,2.5970259,"[0.74433583 0.45912927 0.24811195 0.13305198 0.0775211  0.04286984
 0.02465571 0.01665926 0.01243892 0.00733008]",-1.0249959,-0.2842612,0.14071584,0.82908523
5439330100150785918800060103,1.9445716,57.340304,QSO,,1.211845,0.001335756,4,,,,,,,20.5838,20.5838,19.8321,,,,,,[1.5320169 3.3608332 4.4870653 4.6153536 3.9484382],0.90807354,4521,0.90760183,"[2.7080116e-01 3.2222468e-02 3.3105274e-03 1.5449128e-03 1.1035091e-03
 4.4140365e-04 2.2070183e-04 2.2070183e-04 2.2070183e-04 2.2070183e-04]",-2.2611408,-0.20161295,0.051990677,0.4848826
5439408100150785918800060103,0.85763286,57.735538,STAR,CV,5.1337964e-05,2.005925e-05,0,,,,,,,16.3462,16.3462,15.1322,,,,,,[ 6.3267207 31.751247  47.826336  51.179203  48.483345 ],2.443651,4534,1.2806072,"[0.44052863 0.1284141  0.03744493 0.02004405 0.01255507 0.00859031
 0.00462555 0.00264317 0.00198238 0.00176211]",-3.0650012,-0.64393526,0.12260323,0.54675066
5439411900150785918800060103,0.75940338,57.77824,STAR,F6II (61295),-0.000103687664,7.752677e-06,0,,,,,,,14.7186,14.7186,13.4693,,,,,,[16.36772  52.740574 61.941097 62.548603 61.81881 ],5.128929,4540,1.9056818,"[0.6070407  0.29856986 0.12321232 0.04422442 0.01826183 0.0110011
 0.00792079 0.00572057 0.00506051 0.00374037]",-0.97697437,-2.2658098,-0.58795315,0.689335
5439356700150785918800060103,1.2195179,57.669462,STAR,M4.5:III (123657),-3.5667174e-05,1.2862259e-05,0,,,,,,,17.0471,17.0471,14.737,,,,,,[ 1.3025961 15.372224  37.087196  53.158596  55.43363  ],9.886341,4520,2.3561819,"[0.6561326  0.3920442  0.2079558  0.11889502 0.0762431  0.05767956
 0.04220995 0.03116022 0.02143646 0.01546961]",8.131136,-2.387745,2.2859266,0.17078559
5439456000150785918800060103,1.0798475,57.817679,GALAXY,,0.0,0.0,134,,,,,,,15.5003,15.5003,13.9264,,,,,,[0. 0. 0. 0. 0.],0.0,0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.82597876,-0.25579965,0.4637135,0.45893493
5439456500150785918800060103,1.2652128,57.826068,STAR,A4V (97603),-0.00030126178,1.10788915e-05,0,,,,,,,16.4449,16.4449,15.348,,,,,,[ 8.459511 33.657417 44.22549  46.52046  41.767654],2.4977484,4514,1.3449208,"[0.4551892  0.14516486 0.03850409 0.01880947 0.0128347  0.00796636
 0.00442576 0.00243417 0.0017703  0.00132773]",-1.9317688,-0.6498671,0.04854207,0.56799555
