specobjid,ra,dec,class,subclass,z,z_err,z_warning,psfmag_g,psfmag_r,psfmag_i,psfmag_z,fiber2mag_g,fiber2mag_r,gaia_g_mag,bp_mag,rp_mag,wise_w1_mag,wise_w2_mag,twomass_j_mag,twomass_h_mag,twomass_k_mag,sn_median,rchi2,dof,chi68p,fracnsigma,pmra,pmdec,parallax,ebv
5777374500151275918900060103,113.11784,36.487903,STAR,F9IV (136064),-7.913678e-05,5.968144e-06,0,,,,,,,13.8207,13.8207,13.0831,,,,,,[43.060406 63.065845 64.948296 64.835785 63.981342],5.03996,4552,1.6927736,"[0.53675663 0.25170067 0.10445469 0.0520079  0.02413869 0.01250823
 0.00746105 0.00504718 0.00416941 0.00329164]",6.1855426,-4.9149404,0.9216307,0.04664481
5777459900151275918900060103,113.20749,36.46938,STAR,F6V (16673),9.056516e-05,1.0109373e-05,0,,,,,,,17.0046,17.0046,16.238,,,,,,[10.292212 33.69909  40.441643 41.114674 33.826424],1.1217397,4541,0.9393641,"[2.9476464e-01 5.0373957e-02 1.1218654e-02 3.0796304e-03 1.0998680e-03
 8.7989442e-04 4.3994721e-04 2.1997360e-04 0.0000000e+00 0.0000000e+00]",-2.3544886,-2.8921745,0.60755897,0.029463407
5774655900151275918900060103,113.44159,36.221933,STAR,F3/F5V (30743),0.00075117627,1.4456469e-05,0,,,,,,,17.7078,17.7078,16.9986,,,,,,[ 7.0227633 23.547995  28.904078  30.69632   23.810633 ],0.8746798,4541,0.83690065,"[2.4263088e-01 3.2336120e-02 5.2793664e-03 1.7597888e-03 4.3994721e-04
 4.3994721e-04 4.3994721e-04 4.3994721e-04 4.3994721e-04 2.1997360e-04]",-0.79611903,-15.852621,0.14218532,0.02891
5774669600151275918900060103,113.31762,36.39277,STAR,G4V (32923),-6.223523e-05,7.562848e-06,0,,,,,,,15.779,15.779,14.8906,,,,,,[18.761442 51.00937  57.896435 57.760487 54.32874 ],1.6488993,4542,1.0754036,"[0.35341984 0.08159226 0.02045305 0.00813723 0.00241918 0.0017594
 0.00109963 0.00043985 0.         0.        ]",-1.4398054,-5.8220005,0.71973485,0.028253533
5774669900151275918900060103,113.30158,36.407807,STAR,F3/F5V (30743),-0.00026886613,1.0740053e-05,0,,,,,,,17.0198,17.0198,16.3007,,,,,,[11.445078 34.893856 42.730473 43.392223 36.24552 ],1.5390266,4541,1.0876845,"[3.5679719e-01 8.0950283e-02 2.5296964e-02 9.4588650e-03 3.9595249e-03
 3.0796304e-03 1.5398152e-03 4.3994721e-04 2.1997360e-04 0.0000000e+00]",1.7170186,-23.469255,0.39041355,0.029815
5774670100151275918900060103,113.37161,36.422615,STAR,CalciumWD,-0.0030765529,1.5442432,4,,,,,,,19.0287,19.0287,18.9378,,,,,,[4.0926805 8.568166  8.390376  7.8486366 4.739935 ],0.90843886,4538,0.8285737,"[0.23376623 0.02751486 0.00616333 0.00242131 0.00198107 0.00154083
 0.00088048 0.00088048 0.00088048 0.00044024]",-9.541692,-24.979183,4.963,0.013362026
5777482000151275918900060103,112.93824,36.759157,STAR,WDhotter,0.00036103989,0.00027684396,0,,,,,,,19.9785,19.9785,20.7246,,,,,,[1.3075194 2.1121242 1.4508744 1.3644723 1.085796 ],0.8954285,4535,0.82087857,"[0.2370044  0.02885463 0.00462555 0.00264317 0.00154185 0.00154185
 0.00110132 0.00088106 0.00066079 0.00066079]",-5.8495216,-9.048026,1.6186361,0.02557936
5777479300151275918900060103,113.00535,36.758869,STAR,M5III (221615),4.9302842e-05,2.1915528e-05,0,,,,,,,18.2019,18.2019,15.1464,,,,,,[ 1.0778582  8.570455  25.560516  52.606323  56.825356 ],18.744816,4558,3.4266307,"[0.7486303  0.54547447 0.38088977 0.25268462 0.16721456 0.10891957
 0.07034846 0.05193951 0.03813281 0.03133903]",-29.953709,-39.445446,11.481626,0.0043269787
5777467700151275918900060103,113.16012,36.670607,STAR,G0 (63791),0.00041478785,8.603933e-06,0,,,,,,,15.2022,15.2022,14.0043,,,,,,[17.625618 51.76935  60.18095  60.71004  59.174717],2.4875362,4534,1.2471867,"[0.41242564 0.14474554 0.05441727 0.01454065 0.0068297  0.00440626
 0.00242344 0.00198282 0.00154219 0.00132188]",2.4122102,-5.814262,0.015992608,0.035454802
5777468400151275918900060103,113.19213,36.753673,STAR,F6V (16673),8.49406e-05,7.68874e-06,0,,,,,,,15.4123,15.4123,14.6434,,,,,,[26.960009 54.722248 58.87031  58.53561  54.913727],1.61421,4536,0.94263387,"[0.2935477  0.0669456  0.02378331 0.00946928 0.00462453 0.00242237
 0.00154151 0.00110108 0.00110108 0.00088086]",-0.35863447,0.60762924,0.7074714,0.027090816
