id,ra,dec,class,subclass,z,z_err
5758722600150185927900060103,115.41073,30.479315,1,,1.8324258,0.0007700626
5758767500150185927900060103,115.21418,30.68647,2,F0IV (81937),0.0001495784,5.9967435e-05
5758723500150185927900060103,115.44672,30.545289,1,BROADLINE,0.69833034,0.00060408656
5758728700150185927900060103,115.60581,30.448093,1,,0.97391987,0.0007422286
5758096600150185927900060103,115.76593,30.388836,1,,0.98108965,0.0012376463
5758096900150185927900060103,115.8398,30.364491,2,F3/F5V (30743),-3.5149103e-05,2.7680553e-05
5758731800150185927900060103,115.61296,30.496259,1,BROADLINE,0.64131504,0.00023263213
5758098300150185927900060103,115.79804,30.430303,1,BROADLINE,1.771115,0.0017601872
5758730500150185927900060103,115.79653,30.537472,1,BROADLINE,1.6400827,0.0011056133
5758092700150185927900060103,115.85154,30.248879,0,,0.2068065,0.00038771317
5758093700150185927900060103,115.95439,30.290358,2,G1V (95128),5.8835103e-05,1.902711e-05
5758100400150185927900060103,115.99613,30.437454,1,,0.98346287,0.0009033751
5758102600150185927900060103,115.88498,30.483594,1,,0.9811187,0.0018916208
5758734200150185927900060103,115.85335,30.546298,1,BROADLINE,0.4971926,0.00021268634
5758090200150185927900060103,116.08264,30.367482,2,CV,0.0001668618,0.00011522994
5758044000150185927900060103,116.31635,30.17115,1,,0.7912871,0.00046870083
5758088400150185927900060103,116.24362,30.313638,1,BROADLINE,0.5782684,0.00019397217
5758168100150185927900060103,116.27279,30.458482,0,,0.0,0.0
5758168200150185927900060103,116.26063,30.47719,1,,0.7783192,0.00066088914
5758164200150185927900060103,116.38137,30.411125,0,,0.0,0.0
5758125100150185927900060103,116.47789,30.315488,2,F3/F5V (30743),0.0008014513,3.3219534e-05
5758770300150185927900060103,115.06833,30.75286,1,,1.4682305,0.0018283762
11753424800150185927900060103,115.10365,30.788739,1,,1.2088321,0.00036946134
5758961200150185927900060103,114.91188,30.997573,1,,3.4177384,-1.0
5758790200150185927900060103,114.97056,30.985134,2,F0IV (81937),0.0004994401,5.3616703e-05
5758813300150185927900060103,114.97139,31.039147,1,BROADLINE,0.32971063,9.60697e-05
