specobjid,ra,dec,class,subclass,z,z_err,z_warning,psfmag_g,psfmag_r,psfmag_i,psfmag_z,fiber2mag_g,fiber2mag_r,gaia_g_mag,bp_mag,rp_mag,wise_w1_mag,wise_w2_mag,twomass_j_mag,twomass_h_mag,twomass_k_mag,sn_median,rchi2,dof,chi68p,fracnsigma,pmra,pmdec,parallax,ebv
5561140600150745918900060103,33.474267,72.319565,STAR,G5Iab: (20123),-0.00023352777,1.5105216e-05,0,,,,,,,18.3685,18.3685,16.8305,,,,,,[ 1.4161546 10.138454  22.504877  31.077078  28.257435 ],1.1870569,4526,0.9600424,"[3.0214080e-01 5.3630546e-02 1.0152284e-02 4.8554405e-03 3.5312292e-03
 1.9863164e-03 1.3242110e-03 8.8280730e-04 4.4140365e-04 2.2070183e-04]",-3.777875,2.645939,0.28058723,0.66389287
5561026300150745918900060103,33.700025,72.291777,STAR,G3Ib (58526),-0.00014286769,1.8121678e-05,0,,,,,,,18.4862,18.4862,16.8636,,,,,,[ 1.0093936  7.8602276 21.371243  31.597544  28.890524 ],1.0572947,4478,0.9598779,"[0.30069152 0.04327459 0.00780727 0.00312291 0.00133839 0.00089226
 0.00066919 0.         0.         0.        ]",0.82464564,-1.2084657,0.2461507,0.66397864
5561022300150745918900060103,33.86612,72.144645,STAR,F2V (33256),-2.7314722e-05,5.2647415e-06,0,,,,,,,-9.99999,-9.99999,-9.99999,,,,,,[52.2665   64.348495 64.21082  63.558487 62.33538 ],6.4708805,4480,1.8354641,"[0.5819398  0.28338906 0.13221851 0.07647715 0.04615385 0.03076923
 0.02095875 0.01360089 0.00958751 0.00668896]",2.2627747,-2.7104938,1.4676387,0.6110718
5561022500150745918900060103,33.888344,72.166416,STAR,G5Iab: (20123),-0.00010723331,9.331165e-06,0,,,,,,,16.437,16.437,14.8905,,,,,,[ 4.9788437 29.834307  54.04007   56.717182  54.70272  ],3.1466908,4484,1.4211679,"[0.46491423 0.18601024 0.0703943  0.02650924 0.01180664 0.00779684
 0.00512364 0.0040098  0.0026732  0.00245043]",2.57191,0.84380764,0.365571,0.72399795
5561025200150745918900060103,33.864345,72.239894,STAR,G5Iab: (20123),-3.0765415e-05,7.7965415e-06,0,,,,,,,15.4191,15.4191,14.2105,,,,,,[ 9.575158 46.03605  59.886524 60.71191  59.50016 ],4.292478,4510,1.6141555,"[0.5125138  0.23610188 0.11295681 0.05780731 0.02923588 0.01838317
 0.01018826 0.00664452 0.00398671 0.00221484]",-8.125534,-1.459225,1.3801881,0.3815145
5561008800150745918900060103,34.331297,71.849674,STAR,CV,-0.00013798321,2.1318823e-05,0,,,,,,,17.1232,17.1232,15.4921,,,,,,[ 1.9918368 20.758123  45.083668  51.58868   49.464596 ],3.4867146,4483,1.6415335,"[0.5275117  0.2352417  0.07618623 0.02584094 0.01447984 0.0093562
 0.006683   0.00512364 0.00378703 0.0026732 ]",-1.4438671,0.8533265,0.23824239,0.9679445
5561009300150745918900060103,34.224556,71.898244,STAR,G3Ib (58526),-8.4649386e-05,1.2345868e-05,0,,,,,,,17.205,17.205,15.3615,,,,,,[ 1.969252 17.11074  44.09283  52.46865  51.331676],2.1203709,4470,1.2273135,"[0.42167598 0.10525139 0.0221229  0.00893855 0.00670391 0.00424581
 0.00290503 0.0024581  0.00178771 0.00156425]",1.3280563,0.552714,0.6538855,0.95085645
5561011700150745918900060103,34.460153,71.869131,STAR,K0IV (191026),-0.00019993153,7.1173877e-06,0,,,,,,,14.7679,14.7679,13.4451,,,,,,[14.260411 54.52959  63.915337 64.054756 63.048866],5.0145674,4478,1.914206,"[0.61342853 0.30069152 0.13651572 0.06201205 0.03145215 0.01383002
 0.0089226  0.00624582 0.00312291 0.00133839]",-7.771714,-4.1619625,2.3652754,0.45750862
5560976900150745918900060103,34.636351,71.787017,STAR,K4III (136726),-0.00011776022,8.551732e-06,0,,,,,,,16.6724,16.6724,14.7928,,,,,,[ 2.5022144 25.339998  53.051853  56.935318  55.77757  ],2.5849583,4471,1.3287263,"[0.45218945 0.14343163 0.04177837 0.01653262 0.00826631 0.00446828
 0.00379803 0.00290438 0.00245755 0.00178731]",-1.2496309,-1.0022237,0.67586267,0.8786411
5561017000150745918900060103,34.252735,72.117366,STAR,G3Ib (58526),-0.00014047888,8.5959855e-06,0,,,,,,,16.74,16.74,15.2447,,,,,,[ 3.8505566 29.095608  52.119907  55.264717  52.833603 ],2.5390444,4484,1.4266746,"[0.48897305 0.1648474  0.04722656 0.01247494 0.00757407 0.00423257
 0.00245043 0.00178213 0.0013366  0.00111383]",2.1571767,0.23602411,0.6511595,0.55118525
