specobjid,ra,dec,class,subclass,z,z_err,z_warning,psfmag_g,psfmag_r,psfmag_i,psfmag_z,fiber2mag_g,fiber2mag_r,gaia_g_mag,bp_mag,rp_mag,wise_w1_mag,wise_w2_mag,twomass_j_mag,twomass_h_mag,twomass_k_mag,sn_median,rchi2,dof,chi68p,fracnsigma,pmra,pmdec,parallax,ebv
7196029400150045919100060103,1.2300555,25.068693,QSO,,1.1557828,0.0013388903,0,,,,,,,20.4673,20.4673,20.1084,,,,,,[1.3665571 2.5683916 3.0515373 2.9304934 1.8140234],0.89928645,4497,0.8945591,"[2.7268693e-01 3.2837808e-02 3.9937873e-03 1.7750167e-03 8.8750833e-04
 6.6563126e-04 2.2187708e-04 2.2187708e-04 2.2187708e-04 2.2187708e-04]",1.8478223,1.8714659,1.4798688,0.060100935
7196021800150045919100060103,1.5172289,25.032586,QSO,BROADLINE,0.57981455,9.88681e-05,0,,,,,,,20.6702,20.6702,19.5426,,,,,,[1.3606354 3.4310303 3.8842788 5.1595526 3.5036163],0.9615394,4496,0.91726047,"[0.27873945 0.04260985 0.00577008 0.00155348 0.00066578 0.00044385
 0.         0.         0.         0.        ]",2.132552,-0.16764441,-0.6033591,0.061189096
7196037200150045919100060103,1.692816,25.043926,GALAXY,,0.0,0.0,134,,,,,,,17.9702,17.9702,17.1733,,,,,,[0. 0. 0. 0. 0.],0.0,0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.44989026,0.6691103,-0.03374034,0.052467227
7195916700150045919100060103,1.9908518,24.964186,QSO,,0.3234268,4.5204768e-05,4,,,,,,,20.4918,20.4918,20.1558,,,,,,[0.9936638 1.831448  2.1643882 1.9431766 1.2240394],1.0663033,4505,0.8971358,"[0.26932448 0.03698782 0.00642303 0.00287929 0.00221484 0.00177187
 0.00088594 0.00044297 0.00044297 0.00044297]",0.49527436,-1.222455,-0.32045594,0.043463476
7196038900150045919100060103,1.8416783,25.085189,QSO,BROADLINE,1.9609662,0.0010490378,0,,,,,,,19.1936,19.1936,18.6064,,,,,,[3.3945336 7.1942325 6.7855263 7.59826   5.2593884],1.1866505,4502,0.8991939,"[2.7039006e-01 4.0780142e-02 1.2632979e-02 8.4219854e-03 6.4273048e-03
 3.9893617e-03 1.7730496e-03 8.8652479e-04 4.4326240e-04 2.2163120e-04]",-0.54534286,-1.1509037,-0.14198126,0.04199015
7196038800150045919100060103,1.8839719,25.07726,QSO,BROADLINE,2.026742,0.0034186738,0,,,,,,,21.5,21.5,20.2747,,,,,,[1.870672  2.128375  1.7887414 1.8837353 1.4975611],1.1454195,4504,0.90424865,"[0.26920477 0.03717053 0.00540662 0.00157693 0.0009011  0.00045055
 0.00045055 0.00045055 0.00045055 0.00045055]",-3.6894007,0.26233935,0.55271834,0.041124597
7195920200150045919100060103,1.9047082,25.08582,QSO,,1.5214418,0.0017197593,0,,,,,,,20.8148,20.8148,20.2398,,,,,,[1.2677226 2.0726602 1.720567  1.9299214 1.2341173],0.8800923,4516,0.8543734,"[2.4900575e-01 3.0048609e-02 4.4189128e-03 1.5466196e-03 8.8378257e-04
 6.6283694e-04 6.6283694e-04 4.4189129e-04 4.4189129e-04 2.2094564e-04]",-9.291788,-3.5601094,0.77534175,0.04055131
7195920600150045919100060103,2.1238448,24.983553,STAR,WDcooler,0.00032942137,0.00032760308,0,,,,,,,19.7844,19.7844,20.3201,,,,,,[3.2303653 6.04792   3.8124573 2.6449702 1.355257 ],0.86784244,4532,0.8779177,"[2.5677761e-01 2.8212475e-02 3.0857394e-03 1.5428697e-03 8.8163983e-04
 6.6122989e-04 4.4081992e-04 4.4081992e-04 4.4081992e-04 2.2040996e-04]",6.1242113,3.6620703,0.8192084,0.04437166
7195921100150045919100060103,2.118108,25.040359,STAR,A2II (39866),-0.00092266337,1.4461159e-05,0,,,,,,,17.3323,17.3323,16.6706,,,,,,[ 8.780197 24.060244 28.230505 28.686195 21.860975],0.89025724,4543,0.837529,"[2.4626209e-01 3.6499560e-02 7.4758134e-03 3.0782761e-03 1.3192613e-03
 8.7950745e-04 4.3975373e-04 2.1987686e-04 0.0000000e+00 0.0000000e+00]",0.4457839,-5.614242,0.016542297,0.042281818
7195922900150045919100060103,2.0476323,25.076343,QSO,,1.4464355,0.0013958274,0,,,,,,,20.481,20.481,19.9324,,,,,,[1.7183173 2.6011243 2.9094458 3.3915966 2.1293828],0.8659934,4525,0.86216795,"[2.5270122e-01 3.5060640e-02 5.0716647e-03 1.3230430e-03 8.8202866e-04
 2.2050717e-04 2.2050717e-04 2.2050717e-04 2.2050717e-04 0.0000000e+00]",-1.4345182,-4.277725,0.66487414,0.0384924
