specobjid,ra,dec,class,subclass,z,z_err,z_warning,psfmag_g,psfmag_r,psfmag_i,psfmag_z,fiber2mag_g,fiber2mag_r,gaia_g_mag,bp_mag,rp_mag,wise_w1_mag,wise_w2_mag,twomass_j_mag,twomass_h_mag,twomass_k_mag,sn_median,rchi2,dof,chi68p,fracnsigma,pmra,pmdec,parallax,ebv
7005016400150005918900060103,35.103846,-6.2921282,QSO,STARBURST BROADLINE,0.13966109,3.3709333e-05,0,,,,,,,17.9881,17.9881,17.045,,,,,,[ 7.313234 17.586435 20.568817 23.684572 19.151121],2.0608606,4509,1.1352998,"[0.3784023  0.0969241  0.02522682 0.01327727 0.00796636 0.00376189
 0.00309803 0.0017703  0.00154902 0.00110644]",0.32969478,1.2853869,-0.052332718,0.026324999
7005016600150005918900060103,35.01667,-6.2686349,QSO,,2.4088445,0.00048761288,64,,,,,,,20.5803,20.5803,19.5125,,,,,,[1.3491904 4.149754  4.874427  5.0658245 3.8859103],1.1769531,4519,1.0146655,"[3.2771823e-01 6.7381315e-02 1.4548239e-02 4.5941807e-03 7.6569681e-04
 2.5523227e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]",1.526056,0.1721612,-1.3571273,0.02676999
7005376600150005918900060103,34.90911,-6.0668356,QSO,BROADLINE,0.5663655,0.00016648168,0,,,,,,,19.7859,19.7859,19.0669,,,,,,[2.4215832 6.5802855 5.168948  5.7006693 3.8325999],1.0145986,4521,0.94180286,"[2.9000220e-01 4.6126682e-02 7.0624584e-03 2.2070182e-03 6.6210551e-04
 2.2070183e-04 2.2070183e-04 2.2070183e-04 2.2070183e-04 2.2070183e-04]",-1.8259921,1.0168511,-1.499151,0.024283024
7005019500150005918900060103,34.972713,-6.1898776,QSO,,1.9121466,0.0018059994,0,,,,,,,19.8266,19.8266,19.0638,,,,,,[1.2874373 3.9350154 4.079436  5.4150805 4.0842524],1.0553104,4518,0.95490557,"[0.29814488 0.05432862 0.00817138 0.00265018 0.00154594 0.00066254
 0.0004417  0.         0.         0.        ]",-0.01897401,-1.7263888,-0.4890312,0.024764372
7005375900150005918900060103,34.991105,-6.0930068,QSO,BROADLINE,1.2965163,0.00088630593,0,,,,,,,20.4549,20.4549,20.0217,,,,,,[1.7182933 3.890922  4.098648  3.802436  2.3741682],0.99256516,4525,0.96509254,"[0.3012128  0.04740904 0.00441014 0.00066152 0.         0.
 0.         0.         0.         0.        ]",0.6586428,-0.13385735,-0.9668843,0.024260238
7005377400150005918900060103,35.056275,-6.0171515,QSO,,1.1410704,0.0021212483,4,,,,,,,20.7574,20.7574,19.9195,,,,,,[1.0709245 2.5562258 2.6417308 2.525306  1.8302152],0.859692,4515,0.89722687,"[2.6651934e-01 3.4033149e-02 2.6519338e-03 4.4198896e-04 2.2099448e-04
 2.2099448e-04 2.2099448e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00]",,,,0.025207683
7004987300150005918900060103,35.407754,-6.4484517,STAR,F3/F5V (30743),-0.00034818082,2.1542724e-05,0,,,,,,,18.1828,18.1828,17.4951,,,,,,[ 3.7977316 15.488134  17.9247    19.679468  13.593944 ],0.90024567,4516,0.89020306,"[0.2702942  0.03229374 0.0044238  0.00132714 0.00132714 0.00066357
 0.00044238 0.         0.         0.        ]",9.771853,-6.4366965,0.18510382,0.025522139
7005020900150005918900060103,35.198357,-6.2015798,QSO,,0.8865301,6.261932e-05,0,,,,,,,20.3542,20.3542,19.7854,,,,,,[1.2446624 3.0479727 3.081814  2.6993067 1.9916724],0.974266,4498,0.91394097,"[2.7639753e-01 4.0594500e-02 6.4330078e-03 1.9964508e-03 1.1091393e-03
 4.4365574e-04 2.2182787e-04 2.2182787e-04 2.2182787e-04 0.0000000e+00]",1.7859994,2.1464396,-1.0012257,0.02828145
7005011400150005918900060103,35.410434,-6.2627868,QSO,,2.187519,0.0012155711,0,,,,,,,20.93,20.93,20.4193,,,,,,[1.167347  2.441294  2.7350495 2.7874627 2.1294603],0.93832797,4512,0.8947242,"[2.6870990e-01 2.8272748e-02 2.6134474e-03 9.5034449e-04 4.7517224e-04
 4.7517224e-04 4.7517224e-04 2.3758612e-04 2.3758612e-04 2.3758612e-04]",,,,0.024418281
7005696300150005918900060103,35.689222,-6.2771255,QSO,BROADLINE,2.5908725,-1.0,0,,,,,,,17.941,17.941,17.3059,,,,,,[ 7.286393 19.782135 19.548754 20.214363 16.145113],12.529069,4520,1.8936279,"[0.59978336 0.29461142 0.14703493 0.09233686 0.06065529 0.0403466
 0.03168156 0.02761982 0.024912   0.0216626 ]",0.046928357,0.58534896,0.041548572,0.028933354
