specobjid,ra,dec,class,subclass,z,z_err,z_warning,psfmag_g,psfmag_r,psfmag_i,psfmag_z,fiber2mag_g,fiber2mag_r,gaia_g_mag,bp_mag,rp_mag,wise_w1_mag,wise_w2_mag,twomass_j_mag,twomass_h_mag,twomass_k_mag,sn_median,rchi2,dof,chi68p,fracnsigma,pmra,pmdec,parallax,ebv
5784699000150265916900060103,123.40832,40.211024,QSO,BROADLINE,0.9886084,0.0004169264,0,,,,,,,20.9866,20.9866,19.827,,,,,,[2.1806557 6.4713383 7.40942   7.09247   4.7953076],1.1102641,4518,0.9888127,"[3.1492934e-01 5.2561838e-02 9.4964663e-03 2.8710247e-03 1.3250883e-03
 4.4169612e-04 2.2084806e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00]",-0.5244703,-0.52268016,1.1510965,0.046826247
5784704700150265916900060103,123.29138,40.178978,STAR,WDcooler,-0.00010006382,4.1229967e-05,0,,,,,,,19.6567,19.6567,19.6256,,,,,,[ 6.771536  17.094147  12.397897   9.560465   4.7439375],1.0624318,4529,0.96978945,"[3.0635202e-01 5.7565063e-02 7.9400092e-03 1.7644464e-03 2.2055580e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]",25.071466,-58.797443,3.029615,0.047742203
5784698800150265916900060103,123.41564,40.179952,STAR,F0IV (81937),0.00010669248,7.05201e-06,0,,,,,,,17.2347,17.2347,16.5362,,,,,,[22.622625 50.135708 57.42384  55.53183  42.354237],2.014052,4537,1.0886506,"[0.3557904  0.09158961 0.02487891 0.01343021 0.00858653 0.00748569
 0.00484368 0.00330251 0.00286218 0.00242184]",1.815017,-16.921894,0.007382787,0.046022188
5784698200150265916900060103,123.44352,40.166505,STAR,Ldwarf,3.2140648e-05,2.5637182e-05,0,,,,,,,21.3006,21.3006,18.1562,,,,,,[ 0.9343275  1.1610725  2.1717708 10.731043  28.40055  ],4.0880585,4522,1.5602411,"[4.9304175e-01 2.3127899e-01 1.3121273e-01 7.1349680e-02 3.3134528e-02
 1.3916501e-02 4.6388335e-03 2.2089684e-03 1.1044842e-03 2.2089684e-04]",-37.187405,-81.116196,13.2396,0.04483723
5784703900150265916900060103,123.23735,40.054479,STAR,F3/F5V (30743),-0.00034339473,6.5351833e-06,0,,,,,,,16.8549,16.8549,16.18,,,,,,[27.752825 55.50211  62.620823 60.852497 48.799908],2.460266,4532,1.1737933,"[0.39321136 0.11329072 0.03945338 0.01873485 0.01190214 0.00749394
 0.00551025 0.00396738 0.00308574 0.00176328]",7.6179934,-17.031893,0.37271324,0.045322236
5784690200150265916900060103,123.16087,40.003746,QSO,BROADLINE,1.6211113,0.0003496562,0,,,,,,,20.3653,20.3653,20.1162,,,,,,[2.320649  4.9657435 3.2401347 3.392245  2.080522 ],1.2630699,4533,1.0620574,"[0.3526304  0.06845697 0.01276689 0.00264143 0.00110059 0.00066036
 0.00044024 0.00044024 0.00044024 0.00044024]",1.1011623,3.168711,-0.35801977,0.045214128
5784691000150265916900060103,123.09235,40.01068,GALAXY,,0.0,0.0,134,,,,,,,20.0369,20.0369,19.5903,,,,,,[0. 0. 0. 0. 0.],0.0,0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0669693,-0.2735699,-0.85928226,0.044748913
5784695500150265916900060103,123.44498,40.025414,GALAXY,,0.0,0.0,134,,,,,,,19.4772,19.4772,18.8723,,,,,,[0. 0. 0. 0. 0.],0.0,0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.46220252,-0.31338248,-0.2572919,0.039516374
5784639500150265916900060103,123.85735,40.194925,QSO,BROADLINE,1.8195163,0.00045215996,0,,,,,,,19.7768,19.7768,19.061,,,,,,[ 7.2335143 15.311463  11.761676  12.495522   7.360967 ],1.285937,4532,1.0345923,"[3.3487451e-01 7.4196391e-02 1.2549537e-02 3.0823427e-03 1.7613387e-03
 1.5411713e-03 1.1008367e-03 4.4033467e-04 2.2016733e-04 2.2016733e-04]",0.87289554,0.54940516,-0.58448476,0.043777082
5784619000150265916900060103,124.47626,40.215987,STAR,F3/F5V (30743),0.00075372885,7.735922e-06,0,,,,,,,17.5458,17.5458,16.7836,,,,,,[17.389608 44.16865  50.525253 50.208324 36.287514],1.3792031,4550,1.0150805,"[3.2557628e-01 6.5642148e-02 1.6026344e-02 6.1470913e-03 3.7321625e-03
 2.1953897e-03 8.7815587e-04 8.7815587e-04 2.1953897e-04 0.0000000e+00]",3.180045,-13.747648,0.21446766,0.059532914
5784618900150265916900060103,124.52837,40.230119,QSO,BROADLINE,0.8871307,0.00019893573,0,,,,,,,20.6604,20.6604,20.3021,,,,,,[1.5541846 3.7892938 3.1007128 3.5207458 2.8268008],1.0272589,4537,0.9671706,"[3.0503628e-01 4.9483176e-02 5.7180556e-03 1.0996262e-03 4.3985044e-04
 4.3985044e-04 2.1992522e-04 2.1992522e-04 0.0000000e+00 0.0000000e+00]",,,,0.059087303
5784605800150265916900060103,124.49681,40.167894,QSO,BROADLINE,0.7013379,8.5363725e-05,0,,,,,,,19.4868,19.4868,19.0844,,,,,,[ 6.5988708 15.510826  12.656413  11.363054   6.945488 ],1.6479776,4545,1.0151999,"[3.2821077e-01 7.6180018e-02 2.1734359e-02 6.8057082e-03 1.5367728e-03
 4.3907794e-04 2.1953897e-04 2.1953897e-04 2.1953897e-04 2.1953897e-04]",0.17528775,-0.35249525,-0.33235496,0.057203
5784631300150265916900060103,124.12631,40.17243,QSO,BROADLINE,0.91407394,0.00011779765,0,,,,,,,20.8782,20.8782,19.6665,,,,,,[2.7685404 7.10191   7.178633  7.7667685 6.1860194],1.2602124,4539,1.0168715,"[3.2886347e-01 7.0564963e-02 1.1870741e-02 3.0775995e-03 1.3189712e-03
 1.0991427e-03 4.3965707e-04 4.3965707e-04 2.1982854e-04 0.0000000e+00]",-2.5146742,0.16806802,0.24060316,0.05220056
5784631000150265916900060103,124.14632,40.136624,QSO,BROADLINE,1.5966159,0.00046248926,0,,,,,,,19.7044,19.7044,19.193,,,,,,[ 9.11953  19.422453 16.677837 17.685505 10.796667],1.497078,4551,1.0498072,"[0.3431265  0.07607981 0.02082876 0.01030476 0.00635825 0.004385
 0.00241175 0.0013155  0.0004385  0.0004385 ]",0.20361087,1.5181832,-0.68492633,0.052572634
5784605700150265916900060103,124.50575,40.140359,STAR,WDhotter,-0.00013572324,4.5753706e-05,0,,,,,,,19.1429,19.1429,19.5632,,,,,,[12.035586  20.96455   12.6898365  8.365689   3.8131642],0.99749213,4539,0.93928874,"[0.2902729  0.04577465 0.00792253 0.00264085 0.00132042 0.
 0.         0.         0.         0.        ]",24.96227,-3.7291107,1.7658715,0.055863302
5784628400150265916900060103,124.16436,40.049347,QSO,BROADLINE,1.9484828,0.0008929119,64,,,,,,,20.8375,20.8375,20.0697,,,,,,[3.9884393 8.461491  6.6403065 6.358658  3.8799305],11.304231,4529,1.6862091,"[0.54946023 0.23771755 0.09980172 0.05551884 0.0343688  0.01982816
 0.01211721 0.00528751 0.00242344 0.00088125]",4.652823,-2.9762313,1.4547064,0.050206248
5784605500150265916900060103,124.33659,40.071594,QSO,BROADLINE,2.3723311,0.0019429876,0,,,,,,,20.3996,20.3996,19.6203,,,,,,[ 4.3351817 12.350334  10.034087   9.379393   6.3950577],2.0340993,4551,1.076628,"[0.35676757 0.08606455 0.02526895 0.01351013 0.00925694 0.00550413
 0.00350263 0.00250188 0.00150113 0.00125094]",-1.1400266,-0.7734153,-0.6674502,0.05049179
5784587300150265916900060103,123.73088,40.172069,QSO,BROADLINE,1.7792205,0.001373222,0,,,,,,,20.7842,20.7842,20.2811,,,,,,[2.3147583 5.988484  4.8183007 6.412216  4.01752  ],1.2273101,4510,1.0511681,"[3.4203541e-01 6.4380534e-02 1.1283186e-02 2.4336283e-03 1.3274336e-03
 1.3274336e-03 6.6371681e-04 2.2123894e-04 0.0000000e+00 0.0000000e+00]",4.119109,-2.4948914,0.9242561,0.04476306
5784699300150265916900060103,123.56076,40.104621,STAR,F3/F5V (30743),-0.0008066712,7.390047e-06,0,,,,,,,17.4927,17.4927,16.7109,,,,,,[21.475584 46.628494 53.67482  52.533726 39.41065 ],1.7857625,4533,1.083886,"[0.3642574  0.08858528 0.02027325 0.00903482 0.00594976 0.00374614
 0.00242398 0.00176289 0.00132217 0.00066108]",12.273749,-12.593734,0.07462943,0.042103723
