specobjid,ra,dec,class,subclass,z,z_err,z_warning,psfmag_g,psfmag_r,psfmag_i,psfmag_z,fiber2mag_g,fiber2mag_r,gaia_g_mag,bp_mag,rp_mag,wise_w1_mag,wise_w2_mag,twomass_j_mag,twomass_h_mag,twomass_k_mag,sn_median,rchi2,dof,chi68p,fracnsigma,pmra,pmdec,parallax,ebv
7504995200151145919100060103,97.018942,5.0990976,STAR,K3Iab: (4817),-0.00013679732,9.668812e-06,0,,,,,,,17.2088,17.2088,15.1296,,,,,,[ 2.1843817 19.67994   50.869453  56.719246  56.945545 ],1.939405,4441,1.2348229,"[0.42037788 0.1131354  0.03756185 0.01327036 0.00607287 0.00247413
 0.00112461 0.         0.         0.        ]",0.43563274,1.209259,0.4820779,0.5736816
7503578800151145919100060103,97.554935,3.8578903,STAR,O8/O9 (167771),0.00026719013,9.364268e-06,0,,,,,,,15.3165,15.3165,14.2593,,,,,,[22.608747 54.581226 61.137493 61.639954 60.410892],7.744371,4392,2.5097358,"[0.67659765 0.40573117 0.23925404 0.11962702 0.05844894 0.0343416
 0.02137821 0.01432795 0.00932454 0.00705026]",0.043444622,0.4753223,0.05637408,0.5562661
7503583500151145919100060103,97.499078,3.9292703,STAR,O8/O9 (167771),0.0003045339,1.06220605e-05,0,,,,,,,15.744,15.744,14.6217,,,,,,[13.712185 51.284573 59.254326 60.052185 58.848648],9.404638,4397,2.2366748,"[0.6104044  0.36029077 0.2099046  0.12244435 0.08041799 0.05270332
 0.03248524 0.0245343  0.0186279  0.01499319]",-0.029203326,-0.24772191,0.07846901,0.4780172
7503583900151145919100060103,97.465421,3.9365936,STAR,A9V (154660),0.0002540082,1.5301104e-05,0,,,,,,,16.6563,16.6563,15.0428,,,,,,[ 3.7810242 33.963173  53.85414   57.62769   57.2613   ],6.208971,4396,2.117417,"[0.6016814  0.34037718 0.16746195 0.07157464 0.03181095 0.0204499
 0.01363327 0.01113383 0.0086344  0.00681663]",-0.21822345,-1.9885553,-0.040593054,0.009108659
7503569500151145919100060103,97.700777,3.8271677,STAR,A9V (154660),0.00012459239,8.594602e-06,0,,,,,,,15.6227,15.6227,13.9833,,,,,,[10.118188 50.759274 61.6673   62.779438 62.512524],10.493118,4398,2.7482672,"[0.6759028  0.44174427 0.28526005 0.1399046  0.06359301 0.03883716
 0.02907109 0.02316602 0.01930502 0.01567113]",-6.1046553,5.970219,0.0450688,0.8215245
7503590400151145919100060103,97.635146,3.9671056,STAR,CV,0.0004192532,1.077369e-05,0,,,,,,,15.0602,15.0602,14.0327,,,,,,[14.615648 52.421955 58.629417 59.598793 57.855164],8.788399,4390,2.5632017,"[0.7297543  0.45086443 0.23976342 0.12010919 0.06983621 0.0454959
 0.03252957 0.02274795 0.01364877 0.00750682]",-1.7245542,0.29230213,0.6591928,0.45641422
7503587100151145919100060103,97.696842,3.9655558,STAR,O8/O9 (167771),0.00015002795,8.641214e-06,0,,,,,,,15.8876,15.8876,14.2717,,,,,,[ 8.448852 48.707382 61.082222 62.36879  62.17353 ],11.849312,4395,2.6298213,"[0.67886364 0.43931818 0.25863636 0.15545455 0.09204546 0.05704546
 0.03613636 0.02659091 0.02204545 0.01772727]",-0.1367422,-0.1406334,0.17992087,0.7493278
7503572300151145919100060103,97.901452,3.8193968,STAR,K4Iab: (34255),0.00012645138,1.0744496e-05,0,,,,,,,18.725,18.725,16.3361,,,,,,[ 0.8626273  4.9430304 22.694746  38.705162  42.007103 ],1.3084731,4388,0.99182826,"[0.31504667 0.0489415  0.01138174 0.00614614 0.00364216 0.00250398
 0.00182108 0.00159344 0.00113817 0.00045527]",-1.4050019,-4.357728,0.6274188,0.4608664
7503589200151145919100060103,97.777796,4.0300923,STAR,O8/O9 (167771),0.00021513841,7.685778e-06,0,,,,,,,15.3947,15.3947,13.7054,,,,,,[18.395775 54.85791  62.761997 63.53449  63.288776],9.643952,4400,2.4414182,"[0.6728717  0.4061294  0.23427923 0.12417707 0.06719637 0.03723042
 0.02565267 0.01952327 0.01634506 0.01362089]",-0.4463543,-0.5132145,0.032874607,0.97389144
7503590000151145919100060103,97.852638,4.0797064,STAR,WDcooler,0.0001674421,6.114575e-05,0,,,,,,,19.2852,19.2852,19.1092,,,,,,[3.2316663 7.3055277 4.7041125 3.1502376 1.937666 ],0.6088574,4379,0.70060086,"[0.16833942 0.01528285 0.00342153 0.00136861 0.00068431 0.00068431
 0.0002281  0.         0.         0.        ]",-30.4698,11.311562,2.4289317,0.1809862
7503670900151145919100060103,97.823107,4.2043189,STAR,M5III (221615),-0.00017150622,1.5918611e-05,0,,,,,,,17.7489,17.7489,15.0352,,,,,,[ 1.1369818 17.599977  37.80641   57.18962   58.658817 ],25.446342,4387,4.3633604,"[0.80760473 0.62613845 0.4795082  0.36202186 0.26297814 0.18989071
 0.13820583 0.10223133 0.071949   0.04849727]",13.903565,-118.88561,11.103547,0.009108659
7503671300151145919100060103,97.906198,4.2283615,STAR,B8Ib (208501),1.2315149e-05,7.826973e-05,4,,,,,,,20.0847,20.0847,19.5473,,,,,,[1.3880103 2.8644845 3.395594  3.6714194 2.3002083],0.6008358,4382,0.6535722,"[0.14725325 0.0148165  0.00501482 0.00182357 0.00113973 0.00045589
 0.00022795 0.00022795 0.00022795 0.00022795]",17.344154,-12.29615,6.3435445,0.032111607
7503678600151145919100060103,97.968061,4.3399574,STAR,K4III (136726),0.000114075316,1.7057495e-05,0,,,,,,,17.625,17.625,14.9679,,,,,,[ 1.104637 12.010368 43.04116  55.906124 58.707176],1.8290069,4381,1.17014,"[3.9466485e-01 1.1171911e-01 3.0323757e-02 1.0259918e-02 5.6999545e-03
 2.9639762e-03 2.2799817e-03 1.1399909e-03 6.8399456e-04 2.2799817e-04]",-1.964817,-0.27605075,0.683232,0.45641422
7503522900151145919100060103,98.027432,3.7042737,STAR,WDcooler,-1.51646755e-05,7.727128e-05,0,,,,,,,18.7521,18.7521,19.1169,,,,,,[10.145251  14.482099   7.5963745  4.3415656  1.9926841],0.84838533,4384,0.76966006,"[0.20596947 0.02711324 0.00774664 0.004329   0.00205058 0.00136705
 0.00113921 0.00091137 0.00091137 0.00022784]",1.978347,-4.292887,2.1601405,0.17443375
7503598700151145919100060103,98.339446,3.7025852,STAR,M4.5:III (123657),-2.1876667e-05,2.4304853e-05,0,,,,,,,16.0206,16.0206,13.3646,,,,,,[ 8.775024 45.47972  61.021576 64.04564  64.31016 ],40.13292,4366,5.185313,"[0.8462594  0.6984672  0.5664608  0.4388012  0.3383665  0.26218256
 0.20269962 0.16106154 0.1237703  0.09402882]",8.455341,-54.604897,14.630124,0.009108659
7503524700151145919100060103,98.031313,3.8354437,STAR,Ldwarf,0.0034435815,0.00015657683,0,,,,,,,19.3428,19.3428,15.8469,,,,,,[ 1.1227149  1.2785751  9.298342  30.752144  46.044468 ],4.5704937,4375,1.9615923,"[0.6634703  0.3063927  0.11118721 0.05022831 0.02283105 0.00844749
 0.00365297 0.00251142 0.00182648 0.00136986]",-1.127196,0.14376773,0.57031256,0.47859266
7503608400151145919100060103,98.217433,3.8229051,STAR,WDhotter,9.321147e-05,9.8133605e-05,0,,,,,,,19.6716,19.6716,19.3936,,,,,,[3.8304172 7.0989633 4.268268  3.0306175 1.8796217],0.62921107,4363,0.6986708,"[0.16185898 0.0157967  0.00412088 0.0018315  0.00137363 0.00045788
 0.00022894 0.00022894 0.00022894 0.        ]",1.2649945,-21.893162,2.561184,0.17939082
7503601200151145919100060103,98.402904,3.7891175,GALAXY,,0.6125997,0.00019526413,0,,,,,,,19.3292,19.3292,18.3647,,,,,,[ 3.1749065  9.077113  11.4561615 12.24991    8.59307  ],0.7387036,4368,0.7885225,"[0.21188572 0.02354286 0.00457143 0.0016     0.00068571 0.
 0.         0.         0.         0.        ]",58.101513,-92.473366,13.582922,0.009108659
7503616800151145919100060103,98.417365,3.9761589,STAR,CV,0.00013979204,1.9592564e-05,0,,,,,,,16.5559,16.5559,14.5422,,,,,,[ 4.5481195 36.049255  56.79274   60.275707  60.750793 ],11.521016,4372,2.8530645,"[0.68752855 0.45591596 0.30287802 0.16628598 0.09593422 0.05459114
 0.03174966 0.02489721 0.01804477 0.01416172]",-1.8866127,0.074862346,0.5395297,0.49608058
7503596900151145919100060103,98.524151,3.6966546,STAR,O8/O9 (167771),0.0002552557,1.4886674e-05,0,,,,,,,16.3181,16.3181,14.3624,,,,,,[ 9.163506 40.220783 57.43613  60.068363 59.918785],9.573447,4352,2.2883039,"[0.63162726 0.37755337 0.21551526 0.1255451  0.07895341 0.04980491
 0.03029608 0.01927932 0.01560707 0.01239385]",1.1366446,-1.0511303,0.23363796,1.1137022
7503427400151145919100060103,98.735907,3.6712732,GALAXY,,0.62053657,0.00016480035,4,,,,,,,20.1228,20.1228,16.8376,,,,,,[ 4.5266933   0.33461285  5.408268   23.6014     33.4923    ],1.2525392,4362,0.9733088,"[0.30830854 0.06248569 0.01167315 0.00366217 0.00297551 0.00183108
 0.0016022  0.00137331 0.00091554 0.00068666]",-1.6807042,-0.09021884,0.8704956,0.36092973
7503431200151145919100060103,98.67624,3.7173447,STAR,WDhotter,3.5458415e-05,8.3011204e-05,0,,,,,,,19.3122,19.3122,19.0894,,,,,,[4.68371   8.282872  4.7741885 2.891732  1.3571467],1.0899215,4355,0.8486988,"[0.25366974 0.04678899 0.01192661 0.00298165 0.00229358 0.0016055
 0.00114679 0.00114679 0.00114679 0.00091743]",12.249961,-11.282261,3.3559883,0.17447308
7503606700151145919100060103,98.620749,3.8907056,GALAXY,,1.0021656,-1.0,0,,,,,,,18.81,18.81,16.056,,,,,,[ 0.8977709  4.3038516 21.062813  40.57468   45.988224 ],1.7054636,4350,1.1087859,"[0.36424145 0.0846913  0.02019738 0.0087216  0.00504935 0.00367225
 0.00252467 0.00206564 0.00160661 0.00137709]",-1.9409711,-1.7738551,0.31070283,0.7193319
7503431800151145919100060103,98.71189,3.7689134,STAR,Ldwarf,-0.004136132,-1.0,0,,,,,,,21.6726,21.6726,18.7828,,,,,,[1.117203  0.        2.4054685 1.4447131 8.236252 ],0.84472823,4379,0.8549653,"[0.24612226 0.03193431 0.00410584 0.00159672 0.00136861 0.00091241
 0.         0.         0.         0.        ]",-4.3459578,-0.34078223,0.43556073,0.6641472
7503433100151145919100060103,98.799698,3.8229976,STAR,F3/F5V (30743),0.00019417766,3.2432285e-06,0,,,,,,,13.7016,13.7016,13.0007,,,,,,[54.855015 64.89494  65.42407  65.18212  64.28884 ],1.6979922,4383,1.043134,"[3.4161350e-01 8.1358247e-02 2.0738378e-02 6.6089337e-03 2.9626254e-03
 2.0510482e-03 9.1157702e-04 2.2789426e-04 0.0000000e+00 0.0000000e+00]",4.5225925,10.00206,1.2361133,0.27788916
7503622800151145919100060103,98.795473,3.9641189,STAR,K5 (G_19-24),7.527769e-05,8.6114405e-06,0,,,,,,,17.255,17.255,15.0988,,,,,,[ 3.9993002 29.209303  52.04452   58.04498   58.455765 ],3.3979752,4368,1.6538539,"[5.3555912e-01 2.3942374e-01 9.4214499e-02 4.0475644e-02 1.0976447e-02
 2.7441117e-03 6.8602792e-04 2.2867597e-04 2.2867597e-04 0.0000000e+00]",-2.14767,-1.629416,0.6265225,0.4608664
7503654000151145919100060103,98.208578,3.9940543,STAR,M5III (221615),-0.0001109889,2.7932532e-05,0,,,,,,,17.4579,17.4579,14.2028,,,,,,[ 1.5720425 20.499878  40.03827   60.64846   62.580097 ],24.947992,4369,4.714404,"[0.8349337  0.66369456 0.5153178  0.39071786 0.29401007 0.21353452
 0.13694559 0.09647919 0.06035665 0.04160951]",-126.15921,-159.76566,16.923079,0.009108659
7503616400151145919100060103,98.387324,3.9825871,STAR,F8Ibvar (45412),6.977858e-05,7.602985e-06,0,,,,,,,15.0498,15.0498,13.6716,,,,,,[29.942913 57.84245  63.526638 63.898754 63.243614],6.033914,4355,2.121488,"[0.6194954  0.34862384 0.16215596 0.05963303 0.03211009 0.01788991
 0.01077982 0.00802752 0.00573394 0.0043578 ]",4.766002,-2.3041017,0.69415,0.44567022
7503619500151145919100060103,98.390969,4.0319969,STAR,Ldwarf,0.0036436839,0.00012686577,0,,,,,,,20.6328,20.6328,16.949,,,,,,[ 0.8942163   0.40573975  3.126873   17.787308   36.388077  ],4.320279,4358,1.9424732,"[0.6722439  0.3009397  0.11116204 0.04354802 0.02062801 0.0064176
 0.0038964  0.0032088  0.0025212  0.0016044 ]",-1.4997754,0.34658685,0.5016365,0.53972805
7503660000151145919100060103,98.398055,4.1529076,GALAXY,,0.0,0.0,134,,,,,,,14.347,14.347,13.551,,,,,,[0. 0. 0. 0. 0.],0.0,0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.13817036,-55.4254,1.3264309,0.21156897
7503685500151145919100060103,98.35759,4.2909902,STAR,F3/F5V (30743),0.00017978456,0.00013301606,4,,,,,,,19.6204,19.6204,18.9849,,,,,,[3.6501825 7.278452  6.6050806 6.2041774 3.8694062],0.638322,4366,0.72574425,"[0.17478837 0.01624342 0.00388927 0.00205903 0.0011439  0.00091512
 0.00022878 0.         0.         0.        ]",52.986088,-41.913994,8.014146,0.013463976
7503618400151145919100060103,98.553972,4.0569932,STAR,Ldwarf,-0.0003835784,0.00017263973,0,,,,,,,20.9004,20.9004,17.1057,,,,,,[ 1.092712   0.         2.4498632 18.03175   33.233074 ],1.0543319,4382,0.9589039,"[2.9405060e-01 4.8552543e-02 7.2942786e-03 1.5956234e-03 1.1397310e-03
 4.5589241e-04 4.5589241e-04 2.2794621e-04 0.0000000e+00 0.0000000e+00]",-1.9174657,-0.032468013,1.0065463,0.33981678
7503637300151145919100060103,98.5577,4.14517,STAR,K3Iab: (4817),0.0002656271,4.2348332e-05,0,,,,,,,20.8133,20.8133,18.2463,,,,,,[ 1.1158859   0.          0.49810663  3.585518   16.286211  ],1.1677938,4372,1.0430422,"[3.3790267e-01 6.6483893e-02 6.3970755e-03 9.1386796e-04 4.5693398e-04
 2.2846699e-04 2.2846699e-04 2.2846699e-04 0.0000000e+00 0.0000000e+00]",-3.4787378,1.3567873,0.472332,0.5736816
7503638100151145919100060103,98.584737,4.1737387,STAR,Ldwarf,-0.0006212428,5.1074367e-05,0,,,,,,,18.7159,18.7159,14.8111,,,,,,[ 0.6917003  2.8219004 26.947657  54.66845   61.194077 ],6.1436095,4385,2.3040211,"[0.6947608  0.38952163 0.19225512 0.09020501 0.04715262 0.02277904
 0.01070615 0.00683371 0.00296128 0.00136674]",-1.519929,0.24135621,0.65809536,0.45641422
7503638200151145919100060103,98.588316,4.195663,STAR,M2Iab: (36389),0.00010564001,1.2304995e-05,0,,,,,,,18.0754,18.0754,15.2785,,,,,,[ 0.9015191  8.045191  35.82724   53.3972    56.903873 ],3.3545177,4362,1.7227218,"[5.28051317e-01 2.55553007e-01 1.08770326e-01 3.41195315e-02
 8.01465567e-03 2.06091139e-03 1.14495074e-03 4.57980321e-04
 2.28990160e-04 2.28990160e-04]",-2.1239614,0.0026010284,0.79311454,0.40106723
7503625500151145919100060103,98.731062,4.0654904,STAR,M1 (204445),7.1245784e-05,1.5348083e-05,0,,,,,,,18.0955,18.0955,15.6671,,,,,,[ 0.8420508  7.421855  29.815048  48.15172   52.11193  ],2.651055,4368,1.4706057,"[0.47084382 0.19894809 0.06723073 0.01760805 0.00503087 0.00274411
 0.00182941 0.00137206 0.0009147  0.0009147 ]",-2.3042173,-0.38151672,0.46182713,0.5736816
7503624400151145919100060103,98.853034,4.0517215,STAR,K5III (111335),3.3265427e-05,1.2191914e-05,0,,,,,,,17.8736,17.8736,15.4054,,,,,,[ 1.194145 12.554583 35.591732 50.851337 54.259666],1.461012,4380,1.1161591,"[0.37947547 0.08027366 0.01824401 0.00752566 0.0027366  0.0013683
 0.0004561  0.         0.         0.        ]",-1.6154532,-1.9094386,1.0544646,0.33348966
7503636200151145919100060103,98.769948,4.1824052,STAR,F8V (G_243-63),0.00011578805,5.6017107e-06,0,,,,,,,13.887,13.887,13.0927,,,,,,[51.63671  64.56338  65.47871  65.352776 64.759026],5.5097218,4384,1.4470419,"[0.47641832 0.21075416 0.10412394 0.06128959 0.03941672 0.02437913
 0.01389838 0.00911369 0.0059239  0.004329  ]",-1.7628336,0.8218446,1.2803804,0.24028765
7503639000151145919100060103,98.461501,4.2001277,STAR,F2III (89254),7.365609e-05,6.519374e-06,0,,,,,,,15.3767,15.3767,14.0527,,,,,,[22.839148 56.448013 62.692837 63.24176  62.558716],6.472129,4377,2.196145,"[0.6563213  0.3653583  0.17914194 0.07325422 0.03651301 0.02282063
 0.01597444 0.01141031 0.00867184 0.00593336]",2.7794046,-9.54748,-3.90313,0.009108659
7503683800151145919100060103,98.541427,4.2934048,STAR,M6III (148783),9.247329e-05,3.4789e-05,0,,,,,,,20.1988,20.1988,16.6608,,,,,,[223.00531      0.42768458   6.3632116   27.084934    39.147816  ],1.0853053,4358,0.9460288,"[0.29543892 0.04698602 0.0089388  0.0032088  0.002292   0.0016044
 0.0009168  0.0004584  0.         0.        ]",-2.1858206,0.63713,0.69065714,0.44567022
7503640000151145919100060103,98.610866,4.2073725,STAR,M6III (148783),3.9027236e-05,4.126324e-05,0,,,,,,,20.3798,20.3798,16.819,,,,,,[ 5.004634   0.074507   4.5282855 26.021418  38.895138 ],1.090813,4366,0.9475756,"[0.29581332 0.054221   0.01304049 0.00228781 0.00068634 0.00045756
 0.         0.         0.         0.        ]",-1.4023254,-0.0017746362,0.90546596,0.35012668
7503641400151145919100060103,98.650878,4.2251258,STAR,M5III (221615),6.742958e-05,2.1130661e-05,0,,,,,,,19.2339,19.2339,16.222,,,,,,[ 0.6918178  2.3006642 15.9219675 37.685947  44.446136 ],1.477468,4376,1.1314918,"[3.7457201e-01 9.5412008e-02 1.8488929e-02 4.3369094e-03 1.8260671e-03
 9.1303355e-04 2.2825839e-04 2.2825839e-04 0.0000000e+00 0.0000000e+00]",-0.1782093,0.2588953,2.2763188,0.17735028
7503648400151145919100060103,98.629496,4.3212689,STAR,Ldwarf,-0.0009347803,0.000104644765,0,,,,,,,17.3636,17.3636,14.3884,,,,,,[ 1.3612756 14.751933  51.63899   60.709133  62.768005 ],2.923955,4361,1.1668988,"[0.38204306 0.1381127  0.06573523 0.03092075 0.01465873 0.00939075
 0.00755841 0.00572607 0.00389372 0.00251947]",-1.7217302,-0.10772477,0.75082475,0.42622206
7503692700151145919100060103,98.562077,4.4037527,STAR,Ldwarf,-0.0006152759,0.00017980234,0,,,,,,,-9.99999,-9.99999,-9.99999,,,,,,[32.92903    0.         1.1476357 14.048533  33.9124   ],3.2985196,4359,1.6777488,"[5.7997251e-01 2.3373052e-01 9.3721360e-02 3.5976168e-02 9.3950508e-03
 3.8955088e-03 1.1457378e-03 2.2914757e-04 2.2914757e-04 2.2914757e-04]",0.14308345,-0.5003349,1.2656066,0.24028765
7503690600151145919100060103,98.599004,4.3913234,STAR,Ldwarf,-0.004136132,-1.0,0,,,,,,,18.3693,18.3693,15.6196,,,,,,[ 0.94950795  6.7080746  30.102512   47.76199    52.547764  ],4.5297647,4362,1.2696363,"[0.41676208 0.17494848 0.1000687  0.06640714 0.04121823 0.02587589
 0.01602931 0.01190749 0.0093886  0.00709869]",-1.4219986,0.2158567,0.6466287,0.4608664
7503690100151145919100060103,98.621813,4.3713648,STAR,Ldwarf,-0.003975051,5.480153e-05,0,,,,,,,21.214,21.214,17.2725,,,,,,[ 1.1138407   0.11446539  1.8319665  14.116731   27.115324  ],1.565806,4372,0.95968205,"[0.3052319  0.09321453 0.02924377 0.01279415 0.00685401 0.00297007
 0.00091387 0.00045693 0.         0.        ]",-6.4123454,8.144331,1.9906795,0.17043656
7503645900151145919100060103,98.724931,4.2949939,STAR,M5III (221615),8.777573e-05,4.9733248e-05,0,,,,,,,20.2119,20.2119,18.0547,,,,,,[ 1.2479599   0.40489176  4.2219133  15.600152   23.4639    ],0.8745052,4375,0.8683718,"[0.2543379  0.03789954 0.00570776 0.00182648 0.00068493 0.
 0.         0.         0.         0.        ]",-1.9614476,0.76792073,1.4247526,0.094366156
7504582200151145919100060103,97.154109,4.45372,STAR,G0 (63791),7.099765e-05,9.8695255e-06,0,,,,,,,14.0474,14.0474,13.2774,,,,,,[36.594547 62.906445 64.98848  64.943855 64.20254 ],7.251399,4391,1.9567189,"[0.5862147  0.31073704 0.14808917 0.07870792 0.05277525 0.03685168
 0.02616015 0.01455869 0.01091902 0.00796178]",1.1623163,-6.6392503,1.1250576,0.12496306
7504582500151145919100060103,97.142276,4.4739952,STAR,CV,0.00017400907,1.8913717e-05,0,,,,,,,15.8696,15.8696,14.3771,,,,,,[ 6.6077037 46.824078  59.810455  61.086338  60.596687 ],12.695301,4394,3.1966789,"[0.77863634 0.53227276 0.35204545 0.20727272 0.10204545 0.05636363
 0.03840909 0.02818182 0.02272727 0.0175    ]",0.16034564,-0.02715429,0.19469774,0.82017887
7504733300151145919100060103,97.331043,4.5840395,STAR,O8/O9 (167771),0.00026329843,1.583671e-05,0,,,,,,,16.239,16.239,14.3525,,,,,,[10.710176 42.204086 59.12893  61.231316 61.376274],4.980321,4393,1.8749139,"[0.5695771  0.29308778 0.13915417 0.05115962 0.02069122 0.01341519
 0.0104593  0.00773079 0.00591178 0.00500227]",-0.4073494,-0.28924173,0.08953972,1.3483007
7504626800151145919100060103,97.703949,4.620701,STAR,K3Iab: (4817),0.00016153847,2.616603e-05,0,,,,,,,18.718,18.718,16.0193,,,,,,[ 1.1276401  7.689247  23.812918  43.13093   49.775845 ],2.4104342,4392,1.0213739,"[0.32954288 0.07300432 0.02478963 0.01046168 0.00614055 0.00432113
 0.0040937  0.00318399 0.00318399 0.00318399]",-2.103861,-0.14924967,0.83557576,0.3733424
7504628400151145919100060103,97.736695,4.6428153,STAR,K5 (G_19-24),-1.2433842e-05,2.4153343e-05,0,,,,,,,17.4831,17.4831,15.5232,,,,,,[ 5.4280643 20.834072  42.934692  52.498814  53.48872  ],11.742548,4389,1.4847393,"[0.5018207  0.19208011 0.08443332 0.05188894 0.03868912 0.03254438
 0.02730997 0.02253072 0.02116523 0.02002731]",-2.796917,0.4857869,0.84931177,0.3784328
7504609900151145919100060103,97.872714,4.4323555,STAR,M6III (148783),-2.7748114e-05,4.7641817e-05,0,,,,,,,18.8881,18.8881,15.2784,,,,,,[ 0.7739961  5.3957996 17.241508  52.11647   58.26675  ],19.610825,4385,3.8306086,"[0.8041002  0.62027335 0.4407745  0.29681093 0.17995444 0.11343963
 0.07198178 0.05170843 0.03917995 0.03006834]",-86.14364,30.996807,14.477599,0.009108659
7504612900151145919100060103,97.98314,4.5127745,STAR,K5Ve (118100),6.448742e-05,6.7960127e-06,0,,,,,,,15.9638,15.9638,14.3743,,,,,,[ 9.245853 49.10168  60.74576  61.768276 61.05762 ],3.470614,4395,1.6254178,"[0.55386364 0.21295455 0.06772728 0.01909091 0.00818182 0.00409091
 0.00272727 0.00272727 0.00204545 0.00204545]",-1.7094507,-4.767797,1.4606594,0.109131694
7504624100151145919100060103,97.849392,4.5958076,STAR,K4III (136726),0.00012182003,1.40705815e-05,0,,,,,,,17.4088,17.4088,15.302,,,,,,[ 0.9161558  9.841291  31.881775  46.606873  49.640152 ],1.1726793,4375,0.9105576,"[0.27945206 0.04452055 0.01141553 0.00502283 0.00251142 0.00205479
 0.00114155 0.00114155 0.00091324 0.00068493]",-1.8562894,-0.29166517,0.5929353,0.767263
7504741300151145919100060103,97.662376,4.7974796,STAR,M1 (204445),0.0003589272,2.7807404e-05,0,,,,,,,18.5214,18.5214,16.1366,,,,,,[ 1.5925434  7.833189  23.528557  39.78655   43.36742  ],2.3763893,4394,1.1569096,"[0.38713345 0.1025233  0.03500796 0.0186406  0.01273017 0.0093203
 0.00613776 0.00454649 0.00340987 0.00227324]",-3.233148,0.6109924,0.5757306,0.66536474
7504671600151145919100060103,97.797773,4.7554032,STAR,K4III (136726),9.099306e-05,6.4835835e-06,0,,,,,,,16.3152,16.3152,14.5274,,,,,,[ 5.7964387 40.0652    58.509205  60.42337   59.789696 ],4.0643883,4400,1.7589921,"[0.56730986 0.26106697 0.11259932 0.0508513  0.02474461 0.01203178
 0.00408627 0.00227015 0.00068104 0.00068104]",-1.8570974,-0.024952926,0.6412288,0.56969106
