specobjid,ra,dec,class,subclass,z,z_err,z_warning,psfmag_g,psfmag_r,psfmag_i,psfmag_z,fiber2mag_g,fiber2mag_r,gaia_g_mag,bp_mag,rp_mag,wise_w1_mag,wise_w2_mag,twomass_j_mag,twomass_h_mag,twomass_k_mag,sn_median,rchi2,dof,chi68p,fracnsigma,pmra,pmdec,parallax,ebv
5753114900150165914600060103,113.49664,28.883224,QSO,,1.4791439,0.0009901006,0,,,,,,,20.2523,20.2523,19.8824,,,,,,[2.6198697 5.8246827 6.5892706 7.110397  4.2917657],1.0701591,4534,0.97501004,"[0.3065581  0.04995599 0.00792253 0.00242077 0.00044014 0.00044014
 0.         0.         0.         0.        ]",-2.8158298,0.7422085,2.5199,0.048489556
5758296700150165914600060103,113.51793,29.025595,QSO,BROADLINE,0.40399513,7.697737e-05,0,,,,,,,18.9488,18.9488,18.1861,,,,,,[ 8.776586 20.771261 17.929535 18.750381 14.720769],1.6166762,4534,1.1120278,"[0.36641726 0.09088908 0.02838909 0.01320423 0.00792253 0.00242077
 0.00176056 0.00154049 0.00088028 0.00044014]",-0.75828654,0.27089652,-0.42732862,0.057835575
5753171600150165914600060103,113.32243,29.174448,STAR,F6V (16673),4.259591e-05,1.6987755e-05,0,,,,,,,19.0165,19.0165,18.2309,,,,,,[ 4.531192 18.28896  20.282232 21.645294 14.375728],1.1296961,4523,0.9533516,"[2.9880741e-01 5.3886924e-02 1.2367492e-02 3.7544169e-03 1.1042403e-03
 8.8339223e-04 6.6254416e-04 6.6254416e-04 2.2084806e-04 0.0000000e+00]",-0.16864353,-1.841072,0.11142783,0.0611769
5758311800150165914600060103,113.40817,29.193052,QSO,BROADLINE,1.1930168,0.00055030687,0,,,,,,,20.3062,20.3062,19.9925,,,,,,[3.9727552 8.583956  8.7304945 8.6461935 4.8464704],0.9961901,4526,0.92253053,"[2.8064373e-01 4.2768959e-02 7.4955910e-03 1.9841271e-03 1.1022928e-03
 4.4091709e-04 2.2045855e-04 2.2045855e-04 0.0000000e+00 0.0000000e+00]",-1.7298061,-1.2237393,-0.07127739,0.059383746
5758471300150165914600060103,113.21169,29.477618,STAR,M1 (204445),0.00011125675,1.324748e-05,0,,,,,,,19.2489,19.2489,17.4484,,,,,,[ 2.9030576 13.111828  21.133171  34.52027   31.326439 ],2.7929158,4502,1.522985,"[5.0321722e-01 1.9525184e-01 6.5453738e-02 2.5959618e-02 1.0428223e-02
 4.4375416e-03 1.3312625e-03 2.2187708e-04 0.0000000e+00 0.0000000e+00]",-10.977883,-0.31009266,1.006419,0.07421073
5758314800150165914600060103,113.29079,29.305935,STAR,F3/F5V (30743),0.00024298418,9.148861e-06,0,,,,,,,17.5614,17.5614,16.7736,,,,,,[12.834716 37.215855 43.79857  45.56817  35.739   ],1.8673885,4528,1.0969791,"[0.36024708 0.08250607 0.02448709 0.00948599 0.00683874 0.00352967
 0.00220604 0.00154423 0.00110302 0.00088242]",6.472244,-14.270787,0.85856867,0.06140399
5758315600150165914600060103,113.25448,29.361456,QSO,BROADLINE,1.882332,0.0013607165,0,,,,,,,21.2209,21.2209,20.2142,,,,,,[1.2060599 3.409948  3.3219397 4.7833657 3.649951 ],1.2521422,4499,0.99684155,"[3.1847417e-01 5.7440676e-02 9.5364824e-03 2.8831225e-03 1.1088933e-03
 6.6533597e-04 4.4355734e-04 4.4355734e-04 2.2177867e-04 2.2177867e-04]",,,,0.06543224
5758315900150165914600060103,113.28621,29.375397,QSO,BROADLINE,1.3010508,0.0006437419,0,,,,,,,20.6155,20.6155,19.3866,,,,,,[1.633952  5.029652  7.3042912 9.410716  6.510108 ],1.1000762,4487,1.0036325,"[3.2154769e-01 5.9595287e-02 8.6724479e-03 1.3342228e-03 2.2237047e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]",1.613609,-0.7516709,1.91293,0.06464543
5758317000150165914600060103,113.34315,29.379159,QSO,BROADLINE,1.8652775,0.0011057936,0,,,,,,,20.5582,20.5582,19.8355,,,,,,[1.2487687 2.8014185 2.6048388 4.4448957 3.5841153],1.3005548,4499,0.9977054,"[3.1891772e-01 6.7198932e-02 1.6855178e-02 7.7622533e-03 3.7702373e-03
 1.3306719e-03 2.2177867e-04 2.2177867e-04 2.2177867e-04 0.0000000e+00]",-0.9337387,-2.2332284,-1.070791,0.06154171
5758303300150165914600060103,113.55462,29.248025,QSO,BROADLINE,1.1724241,0.00039376214,0,,,,,,,19.9358,19.9358,20.1234,,,,,,[3.7481844 7.9491005 7.448613  6.597545  4.2184806],1.0445945,4530,0.9449541,"[2.9251102e-01 5.0000001e-02 8.8105723e-03 1.9823788e-03 6.6079292e-04
 4.4052865e-04 4.4052865e-04 2.2026432e-04 0.0000000e+00 0.0000000e+00]",-0.58736444,-6.3921494,0.26573244,0.055256404
