id,ra,dec,class,subclass,z,z_err
5576096600151525920700060103,134.456,1.1876084,GALAXY,,0.0,0.0
5576094100151525920700060103,134.54796,1.1864122,STAR,F3/F5V (30743),0.0010553058,2.0103034e-05
5576081200151525920700060103,134.71505,1.1305195,GALAXY,STARFORMING,0.16248743,3.32224e-05
5576103900151525920700060103,134.53078,1.3069076,GALAXY,,0.070820175,2.6506701e-05
5576233200151525920700060103,134.40738,1.7819176,QSO,BROADLINE,1.9879931,0.0024063077
5576100800151525920700060103,134.70286,1.2906554,QSO,BROADLINE,1.0935215,0.00043638019
5576215700151525920700060103,134.63053,1.5242365,QSO,,1.3678823,0.0028144633
5576215400151525920700060103,134.61156,1.5471705,QSO,,2.8423767,0.00031769119
5576089700151525920700060103,134.81524,1.300135,QSO,BROADLINE,0.2836988,4.80485e-05
5576185500151525920700060103,134.82715,1.4504513,QSO,,1.1936462,0.0021470555
5576221900151525920700060103,134.56373,1.6965875,STAR,F0IV (81937),0.0004569216,1.5816922e-05
5576219300151525920700060103,134.88131,1.8819535,GALAXY,,0.0,0.0
5576752600151525920700060103,134.61922,2.2040797,QSO,BROADLINE,3.500873,0.00055289804
5576257400151525920700060103,134.91875,2.1247987,QSO,BROADLINE,1.7197617,0.001714255
5576255700151525920700060103,134.99643,2.0888209,QSO,BROADLINE,2.990249,-1.0
5576261000151525920700060103,134.9868,2.1646781,QSO,BROADLINE,2.2324672,0.0010093593
5576763400151525920700060103,134.78178,2.4489905,STAR,F3/F5V (30743),0.00025086763,1.4756854e-05
5577034900151525920700060103,134.94034,2.5281398,QSO,,0.61670303,0.0007547996
5576775000151525920700060103,134.78491,2.5636156,STAR,F3/F5V (30743),0.0010410489,2.6566378e-05
5577056400151525920700060103,134.90087,2.8036327,QSO,BROADLINE,2.1320248,0.0015245171
8000049800151525920700060103,135.34925,0.25386219,GALAXY,,0.0,0.0
8000042800151525920700060103,135.37162,0.30613312,QSO,,1.3117651,0.0021970458
5575872700151525920700060103,135.25224,0.43249485,QSO,BROADLINE,2.0799415,0.001789537
5575869000151525920700060103,135.39326,0.35261882,QSO,BROADLINE,1.9076942,0.0012335543
5575873200151525920700060103,135.25455,0.49140329,QSO,,0.64073515,0.00019402
8000062400151525920700060103,135.46475,0.22753576,QSO,BROADLINE,1.2864474,0.00076852454
8000054900151525920700060103,135.64404,0.2224466,STAR,F0IV (81937),0.00032954247,5.5192264e-05
5575875800151525920700060103,135.56662,0.54034459,STAR,A2II (39866),0.00035175696,1.178546e-05
5575876500151525920700060103,135.58896,0.57253862,QSO,STARBURST BROADLINE,0.32661983,0.00011405854
5575920800151525920700060103,135.1163,0.70718701,GALAXY,,0.0,0.0
5575893200151525920700060103,135.33091,0.86188852,STAR,M5III (221615),0.00014162668,7.271982e-05
5575928900151525920700060103,135.08957,0.95971181,QSO,BROADLINE,0.80885535,0.00023644796
5575940600151525920700060103,135.1283,1.0795618,QSO,BROADLINE,3.6023536,0.00041387777
5575993100151525920700060103,135.40279,0.98230679,QSO,BROADLINE,0.9083906,0.00038287241
5575879300151525920700060103,135.54837,0.64988527,QSO,BROADLINE,1.5248467,0.0008229939
5575960500151525920700060103,135.45824,0.9330266,GALAXY,,0.54429597,0.000115423776
5575944400151525920700060103,135.75153,0.649211,QSO,,1.524738,0.00090347294
8000128500151525920700060103,135.80155,0.65238658,QSO,BROADLINE,2.2616224,0.0009825042
5575962100151525920700060103,135.51604,0.99077752,QSO,BROADLINE,3.2340703,0.0015720476
5575967100151525920700060103,135.56969,1.0227947,STAR,M3III (44478),4.5740682e-05,6.8667614e-05
5575966300151525920700060103,135.65555,1.0266638,QSO,,3.085547,0.00060824316
5576003000151525920700060103,135.45681,1.206425,STAR,A1III (225180),0.0008558705,0.00014694146
5575985600151525920700060103,135.82745,1.1723804,GALAXY,,0.0,0.0
8000084200151525920700060103,136.34077,0.3006747,STAR,M5III (221615),6.8064226e-05,2.1073272e-05
8000126300151525920700060103,135.98255,0.61796548,GALAXY,,0.0,0.0
8000126100151525920700060103,136.01272,0.62295653,QSO,BROADLINE,2.6907315,0.0010001843
8000122300151525920700060103,136.11327,0.56990384,QSO,BROADLINE,0.84754723,7.294724e-05
8000087500151525920700060103,136.18948,0.35903411,QSO,,1.1006769,0.000451816
8000086500151525920700060103,136.22735,0.35438518,QSO,BROADLINE,1.2531916,0.00096840644
8000120100151525920700060103,136.1854,0.48607434,QSO,BROADLINE,0.8983635,0.00023929134
8000121600151525920700060103,136.31674,0.61251291,QSO,,1.246413,0.00041668786
8000077500151525920700060103,136.37582,0.27019482,QSO,BROADLINE,2.2544568,0.0031571398
8000088600151525920700060103,136.47461,0.37782549,QSO,BROADLINE,1.0302793,0.00017455834
8000093600151525920700060103,136.38973,0.48496068,STAR,M5III (221615),0.00013451447,2.5051902e-05
8000107900151525920700060103,136.49348,0.62482792,QSO,BROADLINE,1.6739178,0.0011636028
8000132600151525920700060103,136.07475,0.69672817,QSO,BROADLINE,1.6191216,0.0006710954
8000135100151525920700060103,136.04478,0.75206695,QSO,BROADLINE,1.4302083,0.0008434687
8000123200151525920700060103,136.20551,0.64863003,STAR,F3/F5V (30743),0.00024806926,1.1058094e-05
8000150600151525920700060103,136.3629,0.86166989,STAR,F3/F5V (30743),0.00027365037,1.2399635e-05
5575976200151525920700060103,136.23079,1.102126,QSO,,1.6095791,0.0018982899
8000159100151525920700060103,136.25851,1.0378246,QSO,,0.2786425,7.557792e-05
8000158700151525920700060103,136.32934,1.0457652,QSO,BROADLINE,0.75514793,0.0002659052
8000138200151525920700060103,136.44665,0.69206733,QSO,BROADLINE,1.4833971,0.0013195177
8000145500151525920700060103,136.52612,0.87478938,QSO,BROADLINE,1.4803098,0.0007296832
8000147200151525920700060103,136.60255,0.96558181,GALAXY,AGN BROADLINE,0.070324555,1.7550672e-05
8000144700151525920700060103,136.61453,0.88065662,QSO,BROADLINE,2.7410738,0.0020907451
