specobjid,ra,dec,class,subclass,z,z_err,z_warning,psfmag_g,psfmag_r,psfmag_i,psfmag_z,fiber2mag_g,fiber2mag_r,gaia_g_mag,bp_mag,rp_mag,wise_w1_mag,wise_w2_mag,twomass_j_mag,twomass_h_mag,twomass_k_mag,sn_median,rchi2,dof,chi68p,fracnsigma,pmra,pmdec,parallax,ebv
7027729700150095916400060103,18.799088,-1.8255727,QSO,BROADLINE,2.4126768,0.0016554818,0,,,,,,,19.9818,19.9818,19.5469,,,,,,[1.7281507 7.40094   6.7422214 6.8551264 5.714058 ],1.2299737,4503,1.030918,"[3.38465482e-01 6.77444190e-02 1.48832435e-02 2.05286127e-03
 7.69822916e-04 5.13215316e-04 5.13215316e-04 2.56607658e-04
 2.56607658e-04 0.00000000e+00]",-0.12118578,0.5789564,0.45500547,0.054099616
7027732000150095916400060103,18.789427,-1.7688852,STAR,CV,0.00021489072,1.8318577e-05,0,,,,,,,17.9862,17.9862,17.6373,,,,,,[ 9.791163 27.189129 27.57226  26.978569 18.534307],1.4104177,4513,1.0608308,"[3.4520912e-01 8.2982957e-02 2.1686213e-02 5.9747733e-03 3.3193184e-03
 1.1064395e-03 4.4257578e-04 2.2128789e-04 0.0000000e+00 0.0000000e+00]",118.477036,88.42214,10.390155,0.055615164
7028394900150095916400060103,19.574053,-2.2125434,QSO,BROADLINE,1.8971891,0.0010920886,0,,,,,,,20.2601,20.2601,19.8465,,,,,,[1.2587528 3.5550256 3.8529918 5.598883  4.167069 ],0.97664875,4474,0.92659676,"[2.8568244e-01 4.3710973e-02 7.5825155e-03 2.2301516e-03 6.6904549e-04
 4.4603032e-04 2.2301516e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00]",1.5787392,-0.87530375,-1.7002587,0.04637917
7027633800150095916400060103,19.105149,-1.9881095,QSO,BROADLINE,2.1802194,0.0007885106,0,,,,,,,20.8733,20.8733,20.0269,,,,,,[1.4767245 4.4277344 4.591766  4.6692424 3.4976327],1.303628,4474,0.951918,"[0.29305422 0.04804948 0.00784967 0.00333016 0.00118934 0.00095147
 0.00071361 0.00047574 0.00047574 0.00047574]",,,,0.04324775
7028433200150095916400060103,19.254127,-1.9254733,STAR,F0IV (81937),-0.00070939667,8.84644e-06,0,,,,,,,17.2928,17.2928,16.5669,,,,,,[14.105387 41.240967 45.859314 44.94883  36.932335],1.2178912,4496,0.9091815,"[0.27727172 0.05309931 0.01044212 0.0048878  0.00333259 0.00266607
 0.00199956 0.00155521 0.00111086 0.00088869]",0.8068644,-9.265347,0.37396115,0.044482507
7028438900150095916400060103,19.18186,-1.8191086,QSO,BROADLINE,0.8711749,0.00010408043,0,,,,,,,18.7537,18.7537,18.2119,,,,,,[ 7.246746 25.020452 24.929443 24.612843 19.062738],2.8600543,4491,1.5783472,"[5.2255052e-01 2.0928682e-01 7.2206177e-02 2.3550322e-02 9.1090873e-03
 5.1099756e-03 1.9995556e-03 1.3330372e-03 4.4434570e-04 4.4434570e-04]",0.010390419,-0.14793567,-0.34390613,0.0551206
7028433900150095916400060103,19.306678,-1.8787215,QSO,BROADLINE,1.5125458,0.0003833394,0,,,,,,,20.1845,20.1845,19.5511,,,,,,[ 3.189483   9.509843   9.319539  10.315298   6.5118628],0.84261084,4499,0.8999552,"[0.27101353 0.0301619  0.00243957 0.00044356 0.         0.
 0.         0.         0.         0.        ]",0.1876919,2.1715744,-0.25136802,0.052887745
7028403700150095916400060103,19.396172,-2.1091197,STAR,WDcooler,-0.00014850986,3.3314987e-05,0,,,,,,,18.9512,18.9512,18.8005,,,,,,[ 6.0397673 20.122873  17.359243  15.170903   8.551161 ],1.0225598,4490,0.88682574,"[0.2656285  0.03604005 0.00622914 0.00222469 0.00133482 0.00133482
 0.00133482 0.00088988 0.00066741 0.00066741]",54.559692,-29.742413,3.8128939,0.042681977
7028404000150095916400060103,19.389642,-2.0703622,QSO,,1.6631768,-1.0,0,,,,,,,20.8937,20.8937,20.1113,,,,,,[1.1523207 2.3440795 3.0892265 4.657019  3.3447504],1.0080776,4491,0.95494163,"[2.9993334e-01 4.8878025e-02 7.9982225e-03 1.3330372e-03 2.2217285e-04
 2.2217285e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]",,,,0.04310939
7028431000150095916400060103,19.414572,-1.995424,QSO,BROADLINE,0.9617622,0.00017089845,0,,,,,,,19.545,19.545,19.1156,,,,,,[ 4.630124 11.344222 10.883353  8.887803  6.415542],1.0028766,4468,0.94007987,"[2.9231799e-01 4.9575705e-02 6.6994196e-03 1.7865119e-03 6.6994195e-04
 6.6994195e-04 2.2331398e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00]",-0.7963,-0.121164136,0.1806716,0.048824295
