id,ra,dec,class,subclass,z,z_err
5777374500151905926700060103,113.11784,36.487903,STAR,F6V (16673),-9.7089134e-05,5.717705e-06
5777459900151905926700060103,113.20749,36.46938,STAR,F6V (16673),7.640965e-05,9.5700625e-06
5774669600151905926700060103,113.31762,36.39277,STAR,G1V (95128),-5.16997e-05,7.575212e-06
5774669900151905926700060103,113.30158,36.407807,STAR,F3/F5V (30743),-0.00027168498,1.0978999e-05
5774670100151905926700060103,113.37161,36.422615,GALAXY,,0.5795935,0.0001963094
5777482000151905926700060103,112.93824,36.759157,STAR,WDcooler,0.00010854094,1.0856774
5777479300151905926700060103,113.00535,36.758869,STAR,M5III (221615),4.3432745e-05,2.1622782e-05
5777467700151905926700060103,113.16012,36.670607,STAR,G0 (63791),0.0004134754,9.496447e-06
5777468400151905926700060103,113.19213,36.753673,STAR,F6V (16673),9.1188616e-05,7.653758e-06
5777463400151905926700060103,113.33251,36.567064,STAR,F6V (16673),5.2455744e-05,6.594295e-06
5777471000151905926700060103,113.3494,36.720299,STAR,F3/F5V (30743),7.773802e-05,8.006224e-06
5774605800151905926700060103,113.77222,36.077841,STAR,F3/F5V (30743),-9.4320145e-05,1.31480365e-05
5774416300151905926700060103,114.54023,35.925514,STAR,G4V (32923),0.00024793157,7.1326253e-06
5774608500151905926700060103,113.78226,36.147285,STAR,F3/F5V (30743),4.615241e-05,1.4768482e-05
5774613300151905926700060103,113.84955,36.183077,STAR,G4V (32923),2.6665852e-05,8.170548e-06
5774654200151905926700060103,113.67076,36.288777,QSO,BROADLINE,1.8163462,0.0014737129
5774598100151905926700060103,114.20536,36.068699,STAR,M4.5:III (123657),-3.3468434e-05,2.1455393e-05
5774433700151905926700060103,114.34416,36.011788,STAR,CalciumWD,0.00010036783,0.00016283998
5774434800151905926700060103,114.28574,36.037505,STAR,WDhotter,-0.00029746065,0.00014745528
5774622500151905926700060103,114.16729,36.15291,STAR,F6V (16673),0.00011679388,8.026252e-06
5774634200151905926700060103,114.02171,36.314097,STAR,M4.5:III (123657),-0.00025411046,2.4880432e-05
5774618400151905926700060103,114.27804,36.152121,STAR,G8V (75732),-6.601002e-05,6.2086515e-06
5774661300151905926700060103,113.63436,36.404578,STAR,K3V (32147),-3.1352654e-05,6.32383e-06
5774660200151905926700060103,113.81308,36.412391,GALAXY,,0.9537309,0.00064149377
5774617500151905926700060103,113.92349,36.377534,STAR,WDhotter,-0.00043841754,0.00015659278
5774676500151905926700060103,113.64782,36.572157,STAR,F3/F5V (30743),0.00040774126,1.0912599e-05
5774664100151905926700060103,113.75279,36.550087,STAR,M1 (204445),0.00017935339,2.261598e-05
5774676800151905926700060103,113.64864,36.606266,STAR,F3/F5V (30743),0.00037623986,8.108175e-06
5774686200151905926700060103,113.7827,36.614214,STAR,K3V (32147),-8.684894e-05,5.4711068e-06
5774683100151905926700060103,113.86266,36.53977,STAR,G1V (95128),5.9579263e-05,7.9030615e-06
5774633400151905926700060103,114.13361,36.334055,STAR,K3V (32147),-2.8268856e-05,6.4427913e-06
5774624400151905926700060103,114.26787,36.296525,STAR,K0V (10780),8.143827e-05,6.915749e-06
5774624700151905926700060103,114.25355,36.317026,GALAXY,,0.0,0.0
5774621700151905926700060103,114.29679,36.27598,STAR,F0IV (81937),0.00024031822,1.7181037e-05
5774625000151905926700060103,114.28004,36.351293,STAR,WDhotter,0.00034264277,0.00046963364
5774431100151905926700060103,114.55202,36.007932,STAR,F3/F5V (30743),0.00025986816,1.197154e-05
12581165000151905926700060103,114.68127,35.912346,STAR,G8V (101501),-6.826819e-05,6.9038865e-06
5774435900151905926700060103,114.49967,36.149452,STAR,F3/F5V (30743),-0.00035823422,2.1608454e-05
5774424000151905926700060103,114.7134,36.060247,STAR,G8V (101501),0.00026536168,6.637424e-06
5774424800151905926700060103,114.66443,36.095092,STAR,CalciumWD,-0.0005761259,0.064782836
5774418800151905926700060103,114.78362,35.912944,STAR,F3/F5V (30743),0.0008362881,2.2894526e-05
5774421800151905926700060103,114.80487,36.060821,QSO,STARBURST BROADLINE,0.21446994,7.4262105e-05
5774421400151905926700060103,114.90717,36.046467,STAR,G4V (32923),0.00018074631,8.365684e-06
5774425500151905926700060103,114.76325,36.118246,STAR,F8V (30562),2.3602468e-05,7.2933262e-06
5774422700151905926700060103,114.87088,36.104726,STAR,F3/F5V (30743),-0.00040070133,1.0169221e-05
5774727300151905926700060103,114.99395,36.025094,STAR,WDcooler,-0.0002600595,0.00011427232
5774626700151905926700060103,114.42204,36.29555,STAR,F0IV (81937),0.00047642222,9.018604e-06
5774442600151905926700060103,114.51864,36.26088,QSO,,0.19777708,3.5796384e-05
5774443300151905926700060103,114.60696,36.243368,STAR,K3V (32147),0.00017178716,6.359387e-06
5774440300151905926700060103,114.72667,36.261148,STAR,M6III (148783),-0.00016600276,4.739881e-05
5774629500151905926700060103,114.49056,36.455283,QSO,STARBURST BROADLINE,0.21171379,4.095802e-05
5774783600151905926700060103,114.68161,36.41312,STAR,K0V (10780),3.1759857e-05,5.7413854e-06
5774768900151905926700060103,114.91398,36.235271,STAR,M5III (221615),-3.4256318e-05,3.8901744e-05
5774764800151905926700060103,114.99453,36.131223,STAR,K0V (10780),-0.00017764696,6.7559586e-06
5774766600151905926700060103,115.09334,36.230361,STAR,G8V (101501),-7.325343e-05,6.9524085e-06
5774725300151905926700060103,115.139,36.039751,STAR,G1V (95128),0.00022603985,7.3580413e-06
5774730100151905926700060103,115.15466,36.174548,STAR,G8V (101501),8.712128e-05,7.539517e-06
5774722800151905926700060103,115.4386,36.133033,STAR,WDcooler,-0.00028565814,0.00014789218
5777530600151905926700060103,112.80257,36.976764,STAR,G0 (63791),-0.00092658465,8.4002795e-06
5777546200151905926700060103,112.82907,37.187234,GALAXY,,0.9456488,0.00032997917
5777551800151905926700060103,112.85194,37.216986,STAR,F0V (90277),0.00020563102,8.60666e-06
5777547400151905926700060103,112.76888,37.244706,STAR,G8V (101501),7.4247684e-05,8.559998e-06
5777552100151905926700060103,112.87221,37.245886,STAR,WDhotter,-7.584279e-05,5.4073327e-05
5777552400151905926700060103,112.79984,37.272905,STAR,F3/F5V (30743),9.3871866e-05,9.677825e-06
5777483000151905926700060103,112.93869,36.811838,STAR,F6V (16673),3.8517173e-06,7.9394595e-06
5777479400151905926700060103,113.15696,36.774532,GALAXY,,0.002576295,3.2836797e-05
5777475200151905926700060103,113.28283,36.822869,STAR,WDhotter,-0.00030902424,0.0001977697
5777476800151905926700060103,113.35674,36.882689,STAR,B3V (29763),1.0324021e-05,1.10424735e-05
5777496300151905926700060103,113.48321,36.903039,STAR,K3V (32147),-0.00017027222,7.386227e-06
5777499300151905926700060103,113.44758,36.929596,STAR,M5III (221615),0.00017925935,4.3502863e-05
5777496100151905926700060103,113.52502,36.888753,QSO,BROADLINE,0.2974522,4.7700065e-05
5777535400151905926700060103,113.1428,37.142273,STAR,M5III (221615),1.9383462e-05,2.5850455e-05
5777538900151905926700060103,113.04089,37.184093,STAR,F3/F5V (30743),4.640682e-05,1.1676303e-05
5777539500151905926700060103,113.05792,37.234161,STAR,M5III (221615),3.3835007e-05,4.274124e-05
5777535600151905926700060103,113.12768,37.172455,STAR,F3/F5V (30743),-0.00016224661,1.7291266e-05
5777494400151905926700060103,113.19133,37.148308,STAR,K3V (32147),0.0001362136,7.253379e-06
5777558700151905926700060103,113.20006,37.197562,STAR,G1V (95128),0.0001543928,1.0273313e-05
5777501500151905926700060103,113.61162,37.052112,STAR,F3/F5V (30743),0.00045107122,1.756665e-05
5777512000151905926700060103,113.37858,37.138509,QSO,BROADLINE,1.1447911,0.00021346712
5777512800151905926700060103,113.45271,37.112416,STAR,K3V (32147),2.312213e-05,6.51319e-06
5777513300151905926700060103,113.51975,37.192141,STAR,G5III+... (157910),5.2221658e-05,7.6035262e-06
5777766900151905926700060103,112.84502,37.659658,STAR,Ldwarf,-0.00026093613,3.524431e-05
5777578900151905926700060103,112.99059,37.512026,STAR,K3V (32147),4.4216256e-05,7.01437e-06
5777519300151905926700060103,113.52015,37.241463,STAR,F0IV (81937),0.000119621705,2.0981506e-05
5777519400151905926700060103,113.49217,37.265806,STAR,K5 (G_19-24),5.6642177e-05,2.1629688e-05
5777562300151905926700060103,113.3164,37.400754,STAR,F3/F5V (30743),8.5406224e-05,1.1259351e-05
5777567500151905926700060103,113.33133,37.446424,STAR,F3/F5V (30743),5.295308e-05,9.927646e-06
5777521200151905926700060103,113.61038,37.383242,STAR,F6V (16673),-6.188401e-05,9.023229e-06
5777581700151905926700060103,112.96784,37.638989,STAR,F8V (G_243-63),0.00043721875,9.755394e-06
5777580100151905926700060103,113.04269,37.569029,STAR,M1 (204445),0.00020094078,1.965273e-05
5777584100151905926700060103,113.21443,37.639052,STAR,F3/F5V (30743),-0.0004363236,1.7742568e-05
5777772500151905926700060103,112.9769,37.791306,STAR,G1V (95128),-0.00025840345,7.593075e-06
5777586200151905926700060103,113.18823,37.684402,STAR,M1 (204445),-0.00030372865,1.4454e-05
5777897900151905926700060103,113.55153,37.564334,STAR,F3/F5V (30743),-8.343449e-05,8.459572e-06
5777592000151905926700060103,113.18245,37.815473,STAR,G8V (101501),-3.7298138e-05,7.2520147e-06
5777774100151905926700060103,113.14935,37.904666,STAR,F0III (89025),-0.00024623296,0.00013436806
5778072500151905926700060103,113.2451,37.994136,STAR,M5III (221615),-0.00023226548,3.314623e-05
5777901900151905926700060103,113.49041,37.743763,STAR,M5III (221615),0.00014156474,2.4143292e-05
5777903200151905926700060103,113.4515,37.809232,STAR,F2V (33256),-6.0730918e-06,8.335048e-05
5777917000151905926700060103,113.2984,38.012162,STAR,K5Ve (118100),5.3962656e-05,7.666729e-06
5777785600151905926700060103,112.96388,38.113303,STAR,F3/F5V (30743),-8.3249295e-05,6.626485e-06
5778085800151905926700060103,113.08916,38.179627,STAR,F3/F5V (30743),-3.8012964e-05,6.4181663e-06
5777922000151905926700060103,113.45632,38.043649,STAR,G4V (32923),0.00020583883,8.594894e-06
5778090500151905926700060103,113.21798,38.326957,STAR,F6V (16673),8.227545e-05,9.229634e-06
5778083700151905926700060103,113.29188,38.39015,GALAXY,,0.60780716,9.165307e-05
5778092500151905926700060103,113.3044,38.431024,STAR,M5III (221615),-0.00019946376,2.8512268e-05
5774685200151905926700060103,113.97567,36.637469,STAR,F0V (90277),-7.125126e-05,2.780286e-05
5774702300151905926700060103,113.70168,36.887564,STAR,F2V (33256),4.375645e-05,2.5805994e-05
5774692900151905926700060103,113.96776,36.77624,STAR,CalciumWD,-0.00012025708,0.3156827
5774703300151905926700060103,113.91001,36.860688,STAR,K3V (32147),8.366419e-05,6.827587e-06
5774445100151905926700060103,114.34837,36.529708,STAR,F6III (61064),7.8668905e-05,5.5665873e-06
5774693900151905926700060103,114.00427,36.810158,STAR,G1V (95128),-0.00010941695,7.811043e-06
5774650000151905926700060103,114.27597,36.721084,STAR,M5III (221615),-3.4455454e-05,2.9824083e-05
5774646100151905926700060103,114.35975,36.654778,STAR,M3III (44478),4.061854e-05,1.368002e-05
5774650600151905926700060103,114.22911,36.738337,STAR,M5III (221615),2.9803317e-05,2.9963621e-05
5777498000151905926700060103,113.70633,36.993325,STAR,K3V (32147),0.00026910834,6.0281022e-06
5777504200151905926700060103,113.69907,37.028793,STAR,K3V (32147),0.00017173063,6.25028e-06
5774703500151905926700060103,113.91555,36.879046,STAR,F3/F5V (30743),0.00047328003,1.0794859e-05
5774704700151905926700060103,113.96848,36.916356,STAR,K0V (10780),-6.573632e-05,6.5218924e-06
5777503900151905926700060103,113.76109,37.031806,STAR,G4V (32923),6.280571e-05,8.810253e-06
5774973200151905926700060103,114.22456,36.837995,STAR,G1V (95128),-7.70001e-05,7.808946e-06
5774978200151905926700060103,114.1684,37.050063,STAR,A2II (39866),8.129218e-05,1.9066701e-05
5774644100151905926700060103,114.40122,36.576299,STAR,A8V (155514),0.0001372223,4.4286976e-06
5774632100151905926700060103,114.47867,36.556225,STAR,G0 (63791),-0.00075188273,9.7012535e-06
5774921100151905926700060103,114.55598,36.567942,STAR,M5III (221615),-1.8316381e-05,3.305859e-05
5774781500151905926700060103,114.92398,36.426542,STAR,F3/F5V (30743),0.00034632214,1.2228696e-05
5774784700151905926700060103,114.84073,36.483517,STAR,A4V (97603),0.00010043453,3.371185e-06
5774776300151905926700060103,115.04826,36.454039,STAR,A6IV (28527),-0.00014720944,0.000146175
5774929300151905926700060103,114.71694,36.790236,STAR,M5III (221615),-1.5253644e-05,3.8102382e-05
5774939300151905926700060103,114.55134,36.896157,STAR,F6V (16673),9.340922e-05,6.612964e-06
12584699200151905926700060103,114.50635,36.965279,STAR,K0V (10780),-5.116329e-05,5.8259548e-06
5774925900151905926700060103,114.79268,36.733337,STAR,M6III (148783),0.00019061546,9.025066e-05
5774928200151905926700060103,114.82181,36.796549,STAR,M5III (221615),8.262562e-05,1.563272e-05
5774945100151905926700060103,114.9311,36.864922,STAR,F3/F5V (30743),-0.00021603557,1.1559919e-05
5777510200151905926700060103,113.71037,37.272915,STAR,G8V (75732),7.560216e-05,1.15814555e-05
12582139800151905926700060103,113.82901,37.200421,STAR,K3V (32147),1.6040023e-05,6.7391807e-06
