id,ra,dec,class,subclass,z,z_err
7986685300151935926500060103,169.21911,9.0259086,STAR,G0 (63791),-0.0002862802,1.026787e-05
8036187500151935926500060103,168.93513,9.5503196,STAR,F3/F5V (30743),0.00029172513,1.3785272e-05
8036156600151935926500060103,169.26927,9.3707695,STAR,F0IV (81937),6.552086e-06,1.9097906e-05
8036154100151935926500060103,169.31916,9.2675576,GALAXY,,0.47392416,0.0004173606
8036154300151935926500060103,169.3737,9.3170518,STAR,F3/F5V (30743),0.00039727116,1.1361107e-05
8036181200151935926500060103,169.03674,9.4249513,STAR,B8Ib (208501),3.5045476e-05,0.00026831226
8036183000151935926500060103,169.07812,9.5083839,STAR,K0IV (191026),9.050343e-05,6.1940664e-06
8036158900151935926500060103,169.36408,9.4066983,STAR,F3/F5V (30743),-5.2684765e-05,1.2765442e-05
8036180500151935926500060103,169.16841,9.4847972,STAR,K0IV (191026),-8.786695e-05,6.525434e-06
8061121600151935926500060103,169.06824,9.8918441,STAR,F0IV (81937),-0.00047129305,9.313542e-06
8036202500151935926500060103,169.1301,9.8790981,STAR,F3/F5V (30743),-0.00018736447,1.3085739e-05
8036202700151935926500060103,169.15223,9.9079443,STAR,M5III (221615),-0.00018830923,2.450313e-05
8036201800151935926500060103,169.17792,9.8703877,STAR,K0V (10780),0.00015004168,6.2586896e-06
8036201400151935926500060103,169.31165,9.9042675,STAR,M4.5:III (123657),4.4413813e-05,1.209815e-05
8036203300151935926500060103,169.29755,10.010364,STAR,WDhotter,-0.00013291943,5.47594e-05
8061141600151935926500060103,168.95518,10.169977,STAR,F3/F5V (30743),4.244731e-05,1.3305778e-05
8061137700151935926500060103,169.28886,10.130847,STAR,F3/F5V (30743),-0.000121268546,9.038529e-06
8061143300151935926500060103,168.99265,10.233603,STAR,K3V (32147),3.2352356e-05,6.9306193e-06
8061146000151935926500060103,169.06705,10.27618,STAR,F0IV (81937),0.00037618805,9.998369e-06
8061168900151935926500060103,169.0031,10.419241,STAR,G8V (101501),0.00013976695,6.5573304e-06
8061147100151935926500060103,169.18863,10.378379,STAR,G8V (101501),1.4765442e-05,5.831207e-06
8061188900151935926500060103,169.3188,10.415915,STAR,F0IV (81937),7.487476e-05,6.041684e-06
7986588000151935926500060103,169.56513,8.7252411,STAR,F6II (61295),0.0002059667,2.5657908e-05
7986563000151935926500060103,169.75133,8.6159241,STAR,K0IV (191026),5.2816187e-05,7.943478e-06
7986585000151935926500060103,169.64524,8.6588696,STAR,F3/F5V (30743),0.0003520067,2.1766236e-05
7986555600151935926500060103,169.97938,8.5185531,QSO,BROADLINE,1.7275349,0.0007980024
8036031500151935926500060103,170.06619,8.6412695,STAR,G0 (G_101-29),-0.0032460329,0.00029804494
8036029000151935926500060103,170.24416,8.7514562,STAR,K0IV (191026),-0.0001787409,7.626458e-06
8036037500151935926500060103,170.50147,8.7143184,STAR,K0IV (191026),-2.3288609e-05,6.249134e-06
8035676000151935926500060103,171.04674,8.6348395,STAR,G5Iab: (20123),5.869963e-05,8.279469e-06
8036054500151935926500060103,169.77534,8.7605118,STAR,M6III (148783),-0.00027239227,4.963698e-05
8036055900151935926500060103,169.78216,8.8193254,STAR,K3V (32147),0.0001071728,7.128202e-06
8036068000151935926500060103,169.68574,9.1546877,STAR,F3/F5V (30743),0.00025150503,8.525788e-06
8036055000151935926500060103,169.90579,8.7959707,STAR,K3V (32147),-9.2301425e-06,5.7403986e-06
8036033900151935926500060103,169.96641,8.8180801,STAR,F3/F5V (30743),0.00032544736,7.97629e-06
8036058400151935926500060103,170.04132,8.9449232,QSO,,1.2304229,0.001181222
8036061800151935926500060103,169.93989,9.0809876,STAR,F3/F5V (30743),0.00010969878,1.2321302e-05
8036059000151935926500060103,170.08871,9.0446222,GALAXY,,0.7908392,0.00022007874
8036069000151935926500060103,170.18863,9.032826,STAR,F3/F5V (30743),0.00071656675,1.1376873e-05
8036146700151935926500060103,169.42673,9.1847599,STAR,G0 (63791),-5.626911e-05,6.8012187e-06
8036146800151935926500060103,169.45331,9.1796732,STAR,WDhotter,-0.00022244528,0.00019055614
8036157800151935926500060103,169.51507,9.3933942,STAR,F8V (G_243-63),-2.5221834e-05,1.543289e-05
8036161600151935926500060103,169.89804,9.3763173,GALAXY,,0.0,0.0
8036079500151935926500060103,169.95554,9.3682425,GALAXY,,0.0,0.0
8036077400151935926500060103,170.08333,9.3000526,STAR,WDhotter,1.0852943e-05,6.5636865e-05
8036081800151935926500060103,170.14516,9.3994072,STAR,F3/F5V (30743),1.0505817e-05,1.2959304e-05
8036165800151935926500060103,170.06937,9.5565347,QSO,BROADLINE,1.101567,0.00010701038
8036037800151935926500060103,170.52194,8.7669503,STAR,F3/F5V (30743),-2.9315173e-05,1.3224175e-05
