specobjid,ra,dec,class,subclass,z,z_err,z_warning,psfmag_g,psfmag_r,psfmag_i,psfmag_z,fiber2mag_g,fiber2mag_r,gaia_g_mag,bp_mag,rp_mag,wise_w1_mag,wise_w2_mag,twomass_j_mag,twomass_h_mag,twomass_k_mag,sn_median,rchi2,dof,chi68p,fracnsigma,pmra,pmdec,parallax,ebv
7196029400150045916500060103,1.2300555,25.068693,QSO,BROADLINE,1.1576033,0.00059421075,0,,,,,,,20.4673,20.4673,20.1084,,,,,,[1.7761216 4.9580345 6.086124  5.648872  3.0242536],0.89909977,4476,0.92744154,"[0.283103   0.03366028 0.00445831 0.00044583 0.         0.
 0.         0.         0.         0.        ]",1.8478223,1.8714659,1.4798688,0.060100935
7196021800150045916500060103,1.5172289,25.032586,QSO,BROADLINE,0.5797343,6.191867e-05,0,,,,,,,20.6702,20.6702,19.5426,,,,,,[1.6197542 5.8266973 6.8579187 9.385982  6.8789163],1.4756422,4481,1.1127597,"[3.7319082e-01 8.1050992e-02 1.9817412e-02 4.8986864e-03 1.5586729e-03
 8.9067023e-04 6.6800270e-04 2.2266756e-04 2.2266756e-04 2.2266756e-04]",2.132552,-0.16764441,-0.6033591,0.061189096
7196037200150045916500060103,1.692816,25.043926,QSO,BROADLINE,0.18914604,4.6320347e-05,0,,,,,,,17.9702,17.9702,17.1733,,,,,,[ 9.90973  27.272623 34.44108  37.59056  30.328934],4.580115,4513,1.7882404,"[0.5693124  0.26796374 0.11806323 0.04797701 0.02321468 0.01459209
 0.0112757  0.00729604 0.00596949 0.00331638]",0.44989026,0.6691103,-0.03374034,0.052467227
7195916700150045916500060103,1.9908518,24.964186,QSO,,1.0579152,0.0011976584,0,,,,,,,20.4918,20.4918,20.1558,,,,,,[1.1722157 2.662262  3.9267468 3.5523348 2.2980149],0.892651,4502,0.9136992,"[0.2706117  0.03457447 0.00288121 0.00088652 0.00066489 0.
 0.         0.         0.         0.        ]",0.49527436,-1.222455,-0.32045594,0.043463476
7196038900150045916500060103,1.8416783,25.085189,QSO,BROADLINE,1.9620763,0.000415318,0,,,,,,,19.1936,19.1936,18.6064,,,,,,[ 4.782506 13.573182 13.311828 15.250323 10.753497],2.5872693,4472,1.0497538,"[0.34381974 0.07206604 0.02298081 0.01405623 0.01048639 0.00870147
 0.00713967 0.00647033 0.00580098 0.00513164]",-0.54534286,-1.1509037,-0.14198126,0.04199015
7196038800150045916500060103,1.8839719,25.07726,QSO,BROADLINE,2.0268497,0.0015502039,0,,,,,,,21.5,21.5,20.2747,,,,,,[1.7481561 2.844456  2.7636797 3.1545663 2.5042665],1.0051104,4502,0.93263495,"[2.8777954e-01 4.1789021e-02 7.2283712e-03 3.1624124e-03 1.5812062e-03
 4.5177320e-04 2.2588660e-04 2.2588660e-04 0.0000000e+00 0.0000000e+00]",-3.6894007,0.26233935,0.55271834,0.041124597
7195920200150045916500060103,1.9047082,25.08582,QSO,BROADLINE,1.5211283,0.0009490862,0,,,,,,,20.8148,20.8148,20.2398,,,,,,[0.98529845 2.2562883  2.2197828  2.4835799  1.6310596 ],1.0211881,4500,0.9269089,"[0.28159645 0.04079822 0.00687361 0.00243902 0.00110865 0.00066519
 0.00066519 0.00066519 0.00044346 0.00044346]",-9.291788,-3.5601094,0.77534175,0.04055131
7195920600150045916500060103,2.1238448,24.983553,STAR,WDcooler,-0.00017029679,0.00012352117,0,,,,,,,19.7844,19.7844,20.3201,,,,,,[ 3.9402168 10.328062   7.6240816  5.4632077  2.6660569],1.0330594,4523,0.94284517,"[2.9505301e-01 4.6378091e-02 7.9505304e-03 2.2084806e-03 8.8339223e-04
 4.4169612e-04 2.2084806e-04 2.2084806e-04 2.2084806e-04 2.2084806e-04]",6.1242113,3.6620703,0.8192084,0.04437166
7195921100150045916500060103,2.118108,25.040359,STAR,F0V (90277),-0.0009716501,1.2336743e-05,0,,,,,,,17.3323,17.3323,16.6706,,,,,,[12.346659 40.007313 47.379265 47.186413 39.210808],1.4618129,4514,0.9667598,"[0.30736887 0.05797743 0.01482629 0.00708121 0.0055322  0.00398318
 0.00265545 0.00154902 0.00132773 0.00132773]",0.4457839,-5.614242,0.016542297,0.042281818
7195922900150045916500060103,2.0476323,25.076343,QSO,BROADLINE,1.4424098,0.0010343172,0,,,,,,,20.481,20.481,19.9324,,,,,,[2.0511236 4.5635595 6.020605  7.13386   4.7670035],0.8663597,4502,0.8679778,"[2.5376773e-01 3.3909574e-02 4.6542552e-03 8.8652479e-04 6.6489360e-04
 4.4326240e-04 2.2163120e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00]",-1.4345182,-4.277725,0.66487414,0.0384924
7197801700150045916500060103,0.61800759,25.462441,QSO,BROADLINE,3.6615906,0.00052473246,0,,,,,,,21.0812,21.0812,20.3033,,,,,,[0.93783766 1.4583884  3.3309517  3.1252728  2.122035  ],1.7130643,4513,1.2716894,"[4.2303172e-01 1.3121818e-01 4.1128084e-02 1.0967489e-02 3.1335684e-03
 7.8339211e-04 3.9169606e-04 3.9169606e-04 3.9169606e-04 3.9169606e-04]",-0.1248126,-0.11682325,-2.3247302,0.04288624
7196074400150045916500060103,0.8701208,25.377696,QSO,BROADLINE,1.3408896,0.00077567226,0,,,,,,,20.5086,20.5086,20.1556,,,,,,[2.145848  4.721068  4.6403666 4.032279  2.5639236],0.99344176,4512,0.9510749,"[2.9544449e-01 4.9535602e-02 4.8651039e-03 8.8456436e-04 2.2114109e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]",3.6157572,0.8060672,-0.46195146,0.038793445
7197800800150045916500060103,0.74826841,25.4356,STAR,WDhotter,6.785005e-05,4.84423e-05,0,,,,,,,18.9547,18.9547,19.1211,,,,,,[ 9.01991  20.282665 14.358847 10.360657  5.153181],1.1308895,4523,0.9619348,"[3.0079505e-01 5.8083039e-02 1.3030035e-02 3.3127209e-03 8.8339223e-04
 2.2084806e-04 2.2084806e-04 2.2084806e-04 2.2084806e-04 2.2084806e-04]",-5.94427,-20.29358,1.5159487,0.039077435
7197814800150045916500060103,0.53439062,25.642001,STAR,K0IV (191026),-4.136733e-05,8.365047e-06,0,,,,,,,18.0836,18.0836,16.8684,,,,,,[ 4.2570977 26.152454  35.64908   40.046867  33.06703  ],1.540974,4518,1.1617405,"[3.8978553e-01 8.9542337e-02 1.9898297e-02 4.6429359e-03 1.5476453e-03
 4.4218439e-04 2.2109220e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00]",-6.596605,-2.3894224,0.5586033,0.037291598
7197803800150045916500060103,0.81162761,25.537502,QSO,BROADLINE,1.8072027,0.001287135,0,,,,,,,20.2532,20.2532,19.6313,,,,,,[2.6305602 7.9212456 7.1060038 8.163553  5.6007204],1.244056,4507,0.99157196,"[0.31724596 0.0657516  0.01505424 0.00597742 0.00243524 0.00066416
 0.         0.         0.         0.        ]",-0.3882645,0.5258225,-0.32079172,0.038510516
7197806600150045916500060103,0.74894001,25.584276,STAR,F8V (30562),-0.00037251186,6.0052538e-05,0,,,,,,,20.3436,20.3436,19.312,,,,,,[1.3659827 5.55404   6.7025537 7.417861  5.022661 ],1.131809,4524,1.0021389,"[0.321263   0.05873261 0.01103996 0.00220799 0.0004416  0.
 0.         0.         0.         0.        ]",2.5815194,-5.208351,1.232933,0.036945384
7197805800150045916500060103,0.79073611,25.575656,STAR,F3/F5V (30743),-0.0010734125,1.1180719e-05,0,,,,,,,17.811,17.811,17.1307,,,,,,[11.594097 33.486416 35.27809  35.086098 25.825462],1.2746946,4524,1.0146194,"[0.32479575 0.07153897 0.01545595 0.00441599 0.0008832  0.
 0.         0.         0.         0.        ]",5.3981385,-7.563683,0.22857577,0.037696116
7197806500150045916500060103,0.80614519,25.617521,QSO,BROADLINE,3.2164857,0.001987122,0,,,,,,,-9.99999,-9.99999,-9.99999,,,,,,[0.76695544 2.4240286  3.1000137  3.0345047  1.9473398 ],1.9526714,4508,1.1123748,"[0.3783512  0.10891421 0.03317694 0.01373995 0.00670241 0.00234584
 0.00067024 0.         0.         0.        ]",,,,0.0376155
7197815300150045916500060103,0.56042472,25.691756,QSO,STARBURST BROADLINE,0.47352847,8.838725e-05,0,,,,,,,20.569,20.569,19.0242,,,,,,[ 1.2948968  5.9120216  8.49611   11.308319   9.722132 ],2.5893533,4506,1.4085412,"[4.7697076e-01 1.6762622e-01 5.0708592e-02 2.1700621e-02 1.0186005e-02
 6.4216121e-03 2.8786536e-03 1.3286094e-03 4.4286979e-04 4.4286979e-04]",-1.8690294,0.9962059,-1.2786295,0.035874262
7197809000150045916500060103,0.8805728,25.744706,STAR,WDcooler,-3.755293e-05,5.8282658e-05,0,,,,,,,19.8687,19.8687,19.6758,,,,,,[ 5.532701  12.887531  10.2421465  8.526626   5.0489964],1.1671168,4511,0.986283,"[3.1023028e-01 6.7759082e-02 1.3950398e-02 3.5429583e-03 6.6430471e-04
 2.2143489e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]",7.3642507,0.40746114,5.868333,0.033621952
7197817800150045916500060103,0.77227462,25.780716,QSO,BROADLINE,3.2098608,0.0022741274,0,,,,,,,19.6435,19.6435,18.7295,,,,,,[ 1.1118038 11.757804  15.274483  16.271427  10.2190485],9.173137,4513,1.4075456,"[0.46343908 0.18831386 0.08914858 0.05041736 0.02704507 0.01368948
 0.00767947 0.00701169 0.00534224 0.00367279]",-0.3406436,0.024161162,0.064804286,0.034190424
7197817900150045916500060103,0.8015675,25.816851,QSO,BROADLINE,1.2767762,0.0009093412,0,,,,,,,20.8404,20.8404,20.1899,,,,,,[2.0606823 5.272673  5.2639475 5.05091   2.9747047],1.4136205,4519,1.0381052,"[3.3738133e-01 7.4850962e-02 2.1638330e-02 8.1695737e-03 4.6367850e-03
 1.5455950e-03 8.8319718e-04 2.2079929e-04 0.0000000e+00 0.0000000e+00]",1.2394999,-0.38229448,-2.4786181,0.032382347
7196063600150045916500060103,1.1113751,25.155656,QSO,BROADLINE,3.2363257,0.0022899867,0,,,,,,,20.8535,20.8535,19.981,,,,,,[1.175212  3.336019  4.6044335 4.885705  2.9148757],1.8398777,4488,1.0413399,"[0.33367038 0.08088979 0.02224469 0.0091001  0.00269633 0.00067408
 0.00033704 0.         0.         0.        ]",2.4874275,0.61167926,-0.0555942,0.055729005
7196063500150045916500060103,1.1651661,25.170171,QSO,BROADLINE,2.2234533,0.0013389877,0,,,,,,,20.3936,20.3936,20.0467,,,,,,[1.9018536 5.7360625 6.106389  6.0535274 4.6358776],1.0274537,4478,0.8964184,"[2.7058256e-01 4.1887339e-02 9.3885409e-03 2.1665865e-03 4.8146365e-04
 2.4073182e-04 2.4073182e-04 2.4073182e-04 0.0000000e+00 0.0000000e+00]",-1.2535237,-1.0236993,0.8019064,0.053028125
7196066200150045916500060103,1.2429852,25.233633,STAR,WDhotter,8.737346e-05,0.000104768194,0,,,,,,,20.3833,20.3833,20.2998,,,,,,[3.49775   9.618393  6.701694  4.8170023 2.2926364],1.0367175,4494,0.95182663,"[2.9762170e-01 4.6454769e-02 5.7790619e-03 2.0004446e-03 1.1113581e-03
 8.8908646e-04 6.6681486e-04 2.2227161e-04 2.2227161e-04 2.2227161e-04]",15.112898,1.0908574,2.2562242,0.04939564
7196070900150045916500060103,1.0379259,25.295622,QSO,BROADLINE,1.6368638,0.00032749146,0,,,,,,,18.3566,18.3566,17.7146,,,,,,[ 7.6751513 21.718054  24.113558  28.175776  21.044008 ],1.4616891,4511,1.1050314,"[0.36009732 0.088476   0.02256138 0.00597213 0.0022119  0.00044238
 0.         0.         0.         0.        ]",-0.03807534,0.31689158,-0.24564275,0.043465685
7196082900150045916500060103,1.279986,25.461584,QSO,BROADLINE,1.7719878,0.0012544687,0,,,,,,,-9.99999,-9.99999,-9.99999,,,,,,[1.501202  4.9421644 4.404461  5.226832  3.7516751],1.273764,4500,0.99266374,"[3.1596452e-01 7.0288248e-02 1.5742794e-02 6.6518849e-03 2.4390244e-03
 1.7738360e-03 6.6518848e-04 2.2172950e-04 0.0000000e+00 0.0000000e+00]",,,,0.04030854
7196034000150045916500060103,1.4518256,25.194407,STAR,F3/F5V (30743),-0.00092119095,9.064322e-06,0,,,,,,,17.7396,17.7396,16.9406,,,,,,[12.125179 36.44293  42.58002  43.081192 34.405888],1.1035078,4499,0.95225596,"[2.9640320e-01 4.5737121e-02 7.3268204e-03 3.1083482e-03 1.7761990e-03
 1.1101243e-03 6.6607463e-04 4.4404974e-04 2.2202487e-04 2.2202487e-04]",2.4501152,-4.843822,0.37737128,0.050910562
7196034100150045916500060103,1.4398713,25.22816,QSO,BROADLINE,1.8697428,0.00120137,0,,,,,,,20.1568,20.1568,19.4813,,,,,,[3.541778  9.397944  8.145021  9.756804  6.4908156],1.1928341,4496,0.97739875,"[3.0581447e-01 6.1473589e-02 1.2427874e-02 3.7727475e-03 1.5534842e-03
 1.1096316e-03 6.6577893e-04 6.6577893e-04 2.2192633e-04 2.2192633e-04]",0.038482178,0.6088704,0.89306456,0.049723722
7196042700150045916500060103,1.6601618,25.163693,QSO,BROADLINE,0.637108,0.000113353766,0,,,,,,,20.4018,20.4018,19.5059,,,,,,[2.027065  6.3670506 7.1316004 8.428652  5.900975 ],1.1729273,4490,0.99282247,"[3.1600001e-01 5.6444444e-02 1.0666667e-02 2.2222223e-03 8.8888890e-04
 8.8888890e-04 4.4444445e-04 2.2222222e-04 0.0000000e+00 0.0000000e+00]",0.8110167,1.3998019,0.7191063,0.04932365
7196041900150045916500060103,1.6898417,25.12735,STAR,B5III (209419),-0.0011538466,6.0031707e-05,0,,,,,,,19.6598,19.6598,19.8758,,,,,,[ 5.5284925 11.740756   7.7322907  5.2540016  2.554978 ],1.1084869,4493,0.9371319,"[0.29079592 0.04846599 0.00622499 0.00133393 0.00088928 0.00088928
 0.00088928 0.00088928 0.00088928 0.00044464]",1.4265385,-1.271867,0.559167,0.04993067
7196080000150045916500060103,1.3465187,25.339853,QSO,BROADLINE,1.2221013,0.0006743249,0,,,,,,,20.4008,20.4008,19.905,,,,,,[1.5933071 3.72783   4.8229465 4.533587  3.178593 ],1.069896,4503,0.9778337,"[3.0755594e-01 5.4066032e-02 8.6417021e-03 1.5510747e-03 6.6474627e-04
 4.4316420e-04 2.2158210e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00]",0.30357593,0.5864347,-0.63262826,0.050344758
7196055500150045916500060103,1.5229276,25.379252,QSO,BROADLINE,1.7669942,0.00053427997,0,,,,,,,18.6406,18.6406,17.9959,,,,,,[13.975863 28.7761   26.64465  30.00739  20.556826],1.4508535,4488,1.0630785,"[0.35215652 0.07047576 0.0137839  0.00333482 0.00111161 0.00088928
 0.00088928 0.00088928 0.00066696 0.00066696]",-0.4655188,-0.32042968,0.09464435,0.04441054
7196080500150045916500060103,1.5091902,25.39167,QSO,BROADLINE,2.112813,0.000549092,0,,,,,,,19.4676,19.4676,18.6597,,,,,,[ 9.734134 16.167109 17.352705 18.790895 14.393686],1.8840969,4476,1.1734334,"[0.38936615 0.11191084 0.03227304 0.00882285 0.00278616 0.00092872
 0.00069654 0.         0.         0.        ]",-0.06903837,1.1429557,1.3011178,0.044068523
7196079200150045916500060103,1.0445337,25.560394,STAR,F8V (30562),-0.00016801791,6.155357e-05,0,,,,,,,20.5231,20.5231,19.5345,,,,,,[1.6903245 6.1388345 7.467158  8.673646  6.2260313],0.9060311,4523,0.8814642,"[0.2683304  0.03423145 0.00419611 0.00154594 0.00088339 0.0004417
 0.0004417  0.0004417  0.         0.        ]",1.8098898,-5.4372463,-0.11353325,0.03948649
7196089800150045916500060103,1.1639747,25.530612,STAR,CalciumWD,0.00014123794,0.0002161024,4,,,,,,,20.5039,20.5039,20.5377,,,,,,[3.739545  7.086707  4.6234617 3.217384  1.6136929],1.0789165,4500,0.9398647,"[2.9189789e-01 4.8390675e-02 7.5471699e-03 2.8856825e-03 1.5538291e-03
 4.4395117e-04 2.2197558e-04 2.2197558e-04 2.2197558e-04 2.2197558e-04]",-27.9073,-23.751303,2.3175154,0.03709337
7196089600150045916500060103,1.2285048,25.531598,QSO,BROADLINE,2.2429166,0.0010032556,0,,,,,,,18.8423,18.8423,18.2931,,,,,,[ 9.832693  21.607979  20.521862  19.64639   14.4728365],3.709034,4500,1.1329954,"[0.3763909  0.09700049 0.02878568 0.01693275 0.01112724 0.00895017
 0.00725689 0.00580552 0.00459603 0.00387034]",1.0074171,0.30179617,-0.33953854,0.034946054
7196090100150045916500060103,1.1996902,25.575808,STAR,F3/F5V (30743),1.6786923e-07,6.8220334e-06,0,,,,,,,16.859,16.859,16.1891,,,,,,[24.819696 51.389095 54.472935 52.96653  44.730854],1.788601,4513,1.0796288,"[3.5303232e-01 8.9862771e-02 3.1429835e-02 1.4386897e-02 6.1974325e-03
 4.4267373e-03 2.6560426e-03 8.8534749e-04 2.2133687e-04 0.0000000e+00]",18.834736,-4.418775,0.410819,0.034338605
7196092800150045916500060103,1.1292454,25.643214,STAR,WDcooler,-5.785833e-05,9.5986834e-05,0,,,,,,,20.7468,20.7468,20.7422,,,,,,[2.778003  7.2408004 4.7475386 3.3598182 1.8105075],0.9959179,4504,0.90458834,"[0.27389666 0.03836771 0.00443557 0.00177423 0.00155245 0.00088711
 0.00066534 0.00044356 0.00044356 0.00044356]",21.350378,1.6956637,-0.0047512064,0.03489858
7196093600150045916500060103,1.1937588,25.650167,STAR,M5III (221615),-9.4335395e-05,4.0174447e-05,0,,,,,,,20.1739,20.1739,18.4356,,,,,,[ 1.0848241  3.2954338  5.5110373 12.6535    15.961096 ],1.8062276,4505,1.1828142,"[0.4006652  0.11108647 0.02749446 0.01019956 0.00554324 0.00243902
 0.00155211 0.00155211 0.00066519 0.00044346]",15.588538,-11.765117,1.831892,0.03362788
7197820600150045916500060103,1.0752548,25.670299,QSO,BROADLINE,2.5814435,0.0024444868,0,,,,,,,20.5115,20.5115,19.9142,,,,,,[2.9910493 6.2771854 5.6461115 5.187559  3.5975654],1.5483685,4502,1.0533761,"[3.3991346e-01 8.4369928e-02 2.1362899e-02 8.1124930e-03 2.4337480e-03
 1.3520822e-03 2.7041644e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00]",-0.32056573,-0.07313432,0.09054074,0.034827642
