specobjid,ra,dec,class,subclass,z,z_err,z_warning,psfmag_g,psfmag_r,psfmag_i,psfmag_z,fiber2mag_g,fiber2mag_r,gaia_g_mag,bp_mag,rp_mag,wise_w1_mag,wise_w2_mag,twomass_j_mag,twomass_h_mag,twomass_k_mag,sn_median,rchi2,dof,chi68p,fracnsigma,pmra,pmdec,parallax,ebv
7005016400150005916400060103,35.103846,-6.2921282,QSO,BROADLINE,0.13989809,3.212659e-05,0,,,,,,,17.9881,17.9881,17.045,,,,,,[15.89374  36.055058 43.45827  46.600983 36.62529 ],4.999327,4500,1.634255,"[0.54013306 0.2308204  0.09467849 0.04855876 0.03215078 0.0195122
 0.01263858 0.00997783 0.00842572 0.00709534]",0.32969478,1.2853869,-0.052332718,0.026324999
7005016600150005916400060103,35.01667,-6.2686349,QSO,,2.4107006,0.00047825574,64,,,,,,,20.5803,20.5803,19.5125,,,,,,[ 2.4234202 10.054373  11.799691  12.159434   8.597932 ],2.4766805,4480,1.254366,"[0.42157868 0.14069708 0.0581753  0.03434137 0.02562788 0.01922091
 0.01588929 0.0097386  0.00640697 0.00435674]",1.526056,0.1721612,-1.3571273,0.02676999
7005376600150005916400060103,34.90911,-6.0668356,QSO,BROADLINE,0.56583184,8.538792e-05,0,,,,,,,19.7859,19.7859,19.0669,,,,,,[ 4.193814 13.745814 12.656613 15.333961 10.305892],1.4389547,4482,1.077817,"[3.5796973e-01 8.7043636e-02 1.6696349e-02 5.3428318e-03 4.0071239e-03
 2.6714159e-03 1.7809439e-03 6.6785398e-04 2.2261799e-04 2.2261799e-04]",-1.8259921,1.0168511,-1.499151,0.024283024
7005019500150005916400060103,34.972713,-6.1898776,QSO,BROADLINE,1.9121394,0.00080277084,0,,,,,,,19.8266,19.8266,19.0638,,,,,,[ 2.4534807  9.791755  10.372844  14.569353  10.170612 ],1.0728917,4471,1.0005891,"[0.320241   0.0546753  0.00848025 0.00178532 0.00044633 0.
 0.         0.         0.         0.        ]",-0.01897401,-1.7263888,-0.4890312,0.024764372
7005375900150005916400060103,34.991105,-6.0930068,QSO,BROADLINE,1.2942954,0.00029225423,0,,,,,,,20.4549,20.4549,20.0217,,,,,,[4.019598  8.611302  8.071388  6.880962  3.3204198],0.96574265,4488,0.94483304,"[2.9212984e-01 4.2463318e-02 5.5580256e-03 6.6696311e-04 2.2232103e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]",0.6586428,-0.13385735,-0.9668843,0.024260238
7005377400150005916400060103,35.056275,-6.0171515,QSO,BROADLINE,1.1355724,0.00068192655,0,,,,,,,20.7574,20.7574,19.9195,,,,,,[1.7533859 5.1722016 5.544635  5.251918  3.8042207],1.175779,4475,1.0012214,"[0.32084727 0.05841694 0.0122631  0.00468227 0.00222965 0.00111483
 0.0006689  0.0006689  0.         0.        ]",,,,0.025207683
7004987300150005916400060103,35.407754,-6.4484517,STAR,F3/F5V (30743),-0.00032593272,1.0919943e-05,0,,,,,,,18.1828,18.1828,17.4951,,,,,,[ 8.648429 32.190704 35.53363  36.16534  23.969013],1.0859481,4510,0.97012556,"[0.30675527 0.04916944 0.0055371  0.00265781 0.00199336 0.00088594
 0.00044297 0.         0.         0.        ]",9.771853,-6.4366965,0.18510382,0.025522139
7005020900150005916400060103,35.198357,-6.2015798,QSO,BROADLINE,0.88644254,4.124606e-05,0,,,,,,,20.3542,20.3542,19.7854,,,,,,[2.1707568 8.303708  7.941142  7.2878914 4.9332457],1.3440181,4503,1.0148089,"[3.2594725e-01 6.1599825e-02 1.3738090e-02 5.0963880e-03 3.1021493e-03
 2.2158211e-03 1.3294925e-03 1.1079105e-03 4.4316420e-04 2.2158210e-04]",1.7859994,2.1464396,-1.0012257,0.02828145
7005011400150005916400060103,35.410434,-6.2627868,QSO,BROADLINE,2.1920233,0.0019510991,0,,,,,,,20.93,20.93,20.4193,,,,,,[1.5241003 5.3243284 6.01202   6.4771156 4.9881873],1.2585454,4502,1.0105517,"[3.2402769e-01 5.7265569e-02 6.4423764e-03 1.6702458e-03 9.5442613e-04
 9.5442613e-04 4.7721306e-04 4.7721306e-04 2.3860653e-04 2.3860653e-04]",,,,0.024418281
7005696300150005916400060103,35.689222,-6.2771255,QSO,BROADLINE,2.5892193,-1.0,0,,,,,,,17.941,17.941,17.3059,,,,,,[15.50042  38.209496 38.562775 38.91945  31.724077],46.454716,4532,2.8643987,"[0.74858373 0.48961425 0.30132183 0.18586458 0.13137308 0.10952252
 0.09252765 0.07688157 0.06312382 0.0517939 ]",0.046928357,0.58534896,0.041548572,0.028933354
