id,ra,dec,class,subclass,z,z_err
7884799100152005927200060103,205.33167,-6.4707258,STAR,Ldwarf,-4.5322424e-05,1.1101081e-05
7884754000152005927200060103,205.67345,-6.7446691,STAR,WDcooler,-6.749724e-05,0.00015138097
7884765000152005927200060103,205.61906,-6.5675714,STAR,K5Ve (118100),-5.968421e-05,8.760535e-06
7877999100152005927200060103,205.95055,-6.7797652,STAR,M5III (221615),-6.603972e-05,2.3652376e-05
7877997500152005927200060103,206.03156,-6.76131,STAR,WDhotter,0.0011366531,0.0005265142
7878000600152005927200060103,206.04611,-6.6328335,STAR,M5III (221615),-8.2999395e-05,3.5093995e-05
7884821100152005927200060103,205.92212,-6.487464,STAR,M4.5:III (123657),1.7008126e-05,1.5627495e-05
7878065600152005927200060103,206.1765,-6.4740105,STAR,M1 (204445),0.00032808352,4.401942e-05
7877992100152005927200060103,206.22677,-6.7870353,QSO,,0.8166999,0.0003412595
7878063100152005927200060103,206.27802,-6.5484262,STAR,WDcooler,-0.00021678711,3.7420155e-05
7878069000152005927200060103,206.23049,-6.4382808,STAR,B8Ib (208501),-0.0005048267,8.20782e-05
7878069400152005927200060103,206.21702,-6.4163493,STAR,G4V (32923),9.711286e-06,7.593755e-06
7878067200152005927200060103,206.38381,-6.45816,STAR,F9IV (136064),-0.00016562648,6.4993706e-06
7884943500152005927200060103,205.06612,-5.8307943,STAR,M5III (221615),-8.651347e-05,2.3047152e-05
7885003600152005927200060103,205.02221,-5.7230847,STAR,F3/F5V (30743),0.00027220184,1.8097122e-05
7885053400152005927200060103,204.95198,-5.143875,STAR,A4V (97603),0.0002666572,9.535966e-05
7885542400152005927200060103,205.00094,-5.0301476,STAR,F3/F5V (30743),3.4997563e-05,1.2121253e-05
7885543900152005927200060103,205.04746,-4.9420227,STAR,G0 (63791),0.0002241353,9.917234e-06
7884811300152005927200060103,205.23755,-6.266285,GALAXY,STARFORMING,0.10556431,2.5534926e-05
7884800700152005927200060103,205.46545,-6.4371582,STAR,O8e (188001),-0.0034682637,0.00015526083
7884771600152005927200060103,205.57853,-6.4315442,STAR,WDhotter,-0.00013965655,0.00011740587
7884770000152005927200060103,205.78159,-6.4079131,STAR,K5 (G_19-24),0.00016970222,1.2589339e-05
7884990700152005927200060103,205.17997,-5.8614314,STAR,WDhotter,5.1999978e-05,6.6177214e-05
7884873400152005927200060103,205.34746,-5.9532125,STAR,A9V (154660),-5.1178886e-05,5.751242e-06
7884992400152005927200060103,205.37109,-5.7573167,STAR,WDhotter,0.00015343082,5.912599e-05
7884891400152005927200060103,205.82438,-5.7601047,STAR,O8/O9 (167771),0.00010899653,2.9010202e-05
7884893700152005927200060103,205.70725,-5.6744562,STAR,F3/F5V (30743),0.000494755,1.3748766e-05
7884825500152005927200060103,206.06187,-6.2668384,STAR,M5III (221615),-0.0002484896,3.8289167e-05
7878070100152005927200060103,206.43133,-6.3701568,QSO,BROADLINE,1.0178839,0.00043519173
7884850200152005927200060103,206.23013,-6.0882061,STAR,M5III (221615),-6.3421403e-06,1.8654626e-05
7878087400152005927200060103,206.53233,-6.1620597,STAR,G8V (101501),2.867953e-05,9.638353e-06
7884869600152005927200060103,205.8584,-5.9370287,STAR,M5III (221615),-8.4983265e-05,2.1092745e-05
7884882000152005927200060103,206.01196,-5.8751903,STAR,G0Va (143761),-7.989535e-06,8.048009e-06
7884855200152005927200060103,206.14719,-5.9339885,STAR,M3III (44478),-9.209203e-05,1.2333197e-05
7884892200152005927200060103,205.95416,-5.6789397,STAR,F6V (16673),-0.00019413215,2.244331e-05
7884857100152005927200060103,206.3643,-5.8615435,STAR,WDcooler,-0.0001308388,0.0001384343
7884848500152005927200060103,206.55488,-5.9548541,STAR,M4.5:III (123657),-8.931405e-05,1.6835183e-05
7884857200152005927200060103,206.46325,-5.8893009,QSO,BROADLINE,2.0567124,0.00051726477
7884857900152005927200060103,206.4913,-5.851048,STAR,WDcooler,0.00038094513,6.702188e-05
7885092100152005927200060103,206.47747,-5.6276107,STAR,M6III (148783),8.667071e-05,1.7841574e-05
7885054200152005927200060103,205.3236,-5.3255218,STAR,F6V (16673),0.0001129786,7.29012e-06
7885013600152005927200060103,205.74535,-5.5097773,STAR,WDhotter,9.208538e-06,5.5635282e-05
7885027500152005927200060103,205.68789,-5.263323,STAR,O8/O9 (167771),0.00018307449,3.3534092e-05
7885063800152005927200060103,205.22972,-5.141614,STAR,B0.5Ibe... (187459),0.0023171697,0.0002120128
7885070800152005927200060103,205.34766,-4.9384099,STAR,M1 (204445),-4.07231e-05,2.201288e-05
7885070500152005927200060103,205.43747,-4.906525,STAR,M5III (221615),-4.8885937e-05,3.948931e-05
7885278700152005927200060103,205.68319,-5.0651886,STAR,WDhotter,0.00024525583,0.00030032912
7885017200152005927200060103,205.9497,-5.432285,STAR,G8V (75732),0.00013019114,6.0905954e-06
7885016800152005927200060103,205.8557,-5.4051395,QSO,BROADLINE,1.3006375,0.0004221485
7885018300152005927200060103,205.94333,-5.3629585,STAR,G0Va (143761),-0.00020815081,7.1057416e-06
7885266100152005927200060103,205.8892,-5.2475786,STAR,M5III (221615),-8.171313e-05,2.2487597e-05
7885142800152005927200060103,206.04197,-5.3783581,STAR,F3/F5V (30743),0.0002473159,1.8364231e-05
7885143100152005927200060103,206.13348,-5.3353668,STAR,M5III (221615),-0.00013122108,2.2220109e-05
7885264800152005927200060103,206.10181,-5.2276688,QSO,,1.4089278,0.0012141766
7885139900152005927200060103,206.21734,-5.4890959,STAR,M3III (44478),-0.00010061691,4.0922205e-05
7885128600152005927200060103,206.43356,-5.5370272,STAR,M5III (221615),-6.3146974e-05,3.349052e-05
7885094000152005927200060103,206.52885,-5.5744012,STAR,F2III (89254),-0.00022928373,0.00013396423
7885146200152005927200060103,206.4023,-5.2668673,STAR,M1 (204445),-7.503726e-05,1.7238173e-05
