specobjid,ra,dec,class,subclass,z,z_err,z_warning,psfmag_g,psfmag_r,psfmag_i,psfmag_z,fiber2mag_g,fiber2mag_r,gaia_g_mag,bp_mag,rp_mag,wise_w1_mag,wise_w2_mag,twomass_j_mag,twomass_h_mag,twomass_k_mag,sn_median,rchi2,dof,chi68p,fracnsigma,pmra,pmdec,parallax,ebv
7003896000150125916600060103,23.613749,-1.5639488,QSO,BROADLINE,0.78582376,7.878551e-05,0,,,,,,,18.0737,18.0737,17.681,,,,,,[ 6.880232 22.439074 26.5349   26.283533 18.869896],2.6851122,4495,1.4644827,"[0.48657048 0.19422863 0.07192009 0.02375139 0.00621532 0.00244173
 0.00110988 0.00066593 0.         0.        ]",-0.0008877534,0.22716437,0.2178077,0.036861815
7004312600150125916600060103,23.564288,-1.446165,QSO,BROADLINE,1.1230346,0.00041779815,0,,,,,,,19.1898,19.1898,18.6014,,,,,,[ 4.4593344 12.499661  15.028551  13.608      8.4872055],1.1169726,4497,0.9424332,"[0.2962059  0.03949412 0.00865321 0.00332816 0.00155314 0.00133126
 0.00133126 0.00110939 0.00110939 0.00088751]",-0.28934708,-0.20685196,0.12770507,0.032692946
7004323000150125916600060103,23.427383,-1.2957605,STAR,F3/F5V (30743),-3.8169084e-05,8.051121e-06,0,,,,,,,16.5493,16.5493,15.8173,,,,,,[14.771902 44.12995  54.872646 54.136467 47.59358 ],2.0514386,4509,1.0379453,"[0.33783785 0.0919362  0.03123615 0.01174125 0.00642446 0.00443066
 0.003323   0.00221533 0.0013292  0.0013292 ]",13.974583,-8.923303,0.40578812,0.03118302
7004315800150125916600060103,23.615002,-1.262186,QSO,BROADLINE,0.43504658,8.305704e-05,0,,,,,,,18.9771,18.9771,18.4631,,,,,,[ 5.200396  12.028627   9.2527685  9.885081   7.846502 ],1.8521419,4502,1.1515015,"[0.38297874 0.09862588 0.03147163 0.0141844  0.00797872 0.00332447
 0.00132979 0.00066489 0.00066489 0.00044326]",0.14465807,-0.7203231,0.043474298,0.028561685
7004354900150125916600060103,23.23151,-1.0306476,STAR,WDhotter,0.00019724522,0.00011469857,0,,,,,,,20.1049,20.1049,19.8248,,,,,,[2.3076606 7.9438033 5.7995687 4.23966   2.159339 ],0.90191543,4483,0.91484267,"[2.7941176e-01 3.4090910e-02 3.7878789e-03 1.5597148e-03 2.2281639e-04
 2.2281639e-04 2.2281639e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00]",-18.830282,-13.986847,4.397246,0.034481354
7004323800150125916600060103,23.38019,-1.2189407,STAR,F3/F5V (30743),5.738109e-05,9.426798e-06,0,,,,,,,17.1262,17.1262,16.376,,,,,,[11.832552 37.70768  47.699448 47.351833 38.10209 ],1.1702476,4495,0.91598815,"[2.7844444e-01 5.0888889e-02 1.1777778e-02 4.6666665e-03 2.6666666e-03
 1.7777778e-03 1.1111111e-03 4.4444445e-04 2.2222222e-04 2.2222222e-04]",11.196459,-10.484372,0.3748674,0.0313845
7004354000150125916600060103,23.292405,-1.0620326,QSO,,2.0155735,0.0018736011,0,,,,,,,20.7905,20.7905,19.9319,,,,,,[1.2255229 2.9985    3.2731273 3.8965318 3.0725758],1.0120331,4495,0.9541926,"[0.29799232 0.04398827 0.00676743 0.00067674 0.         0.
 0.         0.         0.         0.        ]",,,,0.035672452
7004327400150125916600060103,23.351204,-1.0922503,QSO,BROADLINE,1.8548148,0.00067508465,0,,,,,,,19.4254,19.4254,18.6307,,,,,,[ 5.04679  15.015448 13.75226  16.7809    9.570415],1.0860858,4488,0.97201353,"[3.0524677e-01 5.6247219e-02 7.3365942e-03 1.5562472e-03 6.6696311e-04
 4.4464206e-04 4.4464206e-04 2.2232103e-04 0.0000000e+00 0.0000000e+00]",0.16701761,-0.08335421,-1.049122,0.036875986
7004328900150125916600060103,23.481297,-1.1143083,QSO,,1.1626657,0.00050942565,0,,,,,,,20.845,20.845,20.0605,,,,,,[1.4306226 3.3864603 3.5669267 3.1966977 2.2178874],0.8786666,4479,0.90957266,"[2.7311206e-01 3.4528848e-02 3.7870349e-03 8.9106703e-04 2.2276676e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]",-0.15636943,0.7424829,-0.10056262,0.034129087
7004361600150125916600060103,23.392316,-0.8581415,STAR,F3/F5V (30743),-0.00075936044,1.2897933e-05,0,,,,,,,18.1117,18.1117,17.2829,,,,,,[ 7.540917 26.874018 28.357878 29.025114 19.310682],1.2162474,4506,0.9807219,"[3.1168255e-01 6.2513858e-02 1.3744181e-02 4.2119264e-03 1.9951230e-03
 8.8672136e-04 4.4336068e-04 2.2168034e-04 2.2168034e-04 0.0000000e+00]",3.7447622,-16.251274,0.63933206,0.03744357
