specobjid,ra,dec,class,subclass,z,z_err,z_warning,psfmag_g,psfmag_r,psfmag_i,psfmag_z,fiber2mag_g,fiber2mag_r,gaia_g_mag,bp_mag,rp_mag,wise_w1_mag,wise_w2_mag,twomass_j_mag,twomass_h_mag,twomass_k_mag,sn_median,rchi2,dof,chi68p,fracnsigma,pmra,pmdec,parallax,ebv
5757081500150235916600060103,120.11566,31.849371,QSO,,0.13818099,4.9709713e-05,4,,,,,,,21.3654,21.3654,20.0552,,,,,,[0.9759076 1.998567  1.4446809 1.6020492 1.5282756],1.337508,4506,1.0587956,"[0.3523029  0.07196634 0.01151461 0.00221435 0.00110717 0.0006643
 0.00044287 0.00044287 0.00044287 0.00044287]",,,,0.04669195
5757078900150235916600060103,120.13667,31.807389,STAR,F3/F5V (30743),4.579965e-05,8.77791e-06,0,,,,,,,16.0475,16.0475,15.3168,,,,,,[11.379046 37.04672  41.223278 41.05863  32.699875],1.2406582,4511,0.94009346,"[0.29450843 0.0571302  0.01660762 0.00620018 0.00177148 0.00110717
 0.0006643  0.         0.         0.        ]",-1.1671801,0.7294949,0.48200545,0.046141863
5757077900150235916600060103,120.21635,31.736607,GALAXY,,0.0,0.0,134,,,,,,,16.3086,16.3086,15.6,,,,,,[0. 0. 0. 0. 0.],0.0,0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.78958637,-25.884312,0.38142943,0.047888163
5757074100150235916600060103,120.31725,31.786246,STAR,F3/F5V (30743),-0.00022051949,2.2067474e-05,0,,,,,,,17.7727,17.7727,17.0861,,,,,,[ 4.1781135 16.819496  16.673267  17.651817  11.790531 ],1.1103723,4517,0.94827396,"[2.9721361e-01 5.8381248e-02 9.9513493e-03 3.0959751e-03 8.8456436e-04
 2.2114109e-04 2.2114109e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00]",1.9058316,-13.458301,0.230062,0.049314287
5757070500150235916600060103,120.44957,31.650431,STAR,F3/F5V (30743),8.758712e-05,1.3824662e-05,0,,,,,,,17.3996,17.3996,16.636,,,,,,[ 5.0825844 22.136282  23.087347  24.408985  16.961283 ],1.0097641,4517,0.9315829,"[0.28438744 0.04444936 0.01017249 0.00309598 0.00044228 0.
 0.         0.         0.         0.        ]",0.29292387,-1.0888332,0.3784509,0.052770708
5757037400150235916600060103,120.52732,31.624631,STAR,F6V (16673),1.7872577e-05,7.994899e-06,0,,,,,,,15.8783,15.8783,15.0787,,,,,,[14.339618 41.503582 47.987396 47.48644  39.950905],1.3273269,4497,0.9199834,"[2.8454021e-01 6.1083961e-02 1.5326521e-02 6.2194578e-03 3.7760995e-03
 1.1106175e-03 4.4424701e-04 4.4424701e-04 4.4424701e-04 2.2212350e-04]",0.7057822,-0.5003942,0.42511308,0.050084803
5757071300150235916600060103,120.52291,31.755111,STAR,F8V (30562),8.180147e-05,9.527648e-06,0,,,,,,,-9.99999,-9.99999,-9.99999,,,,,,[14.148575 34.949196 36.458515 36.970524 28.2809  ],1.7507881,4501,1.1368127,"[0.38060364 0.09498446 0.02241456 0.00776742 0.00443853 0.00244119
 0.00199734 0.00088771 0.00066578 0.00044385]",-7.142768,-5.414219,1.2204058,0.050211973
5757038200150235916600060103,120.55444,31.673413,STAR,F3/F5V (30743),0.000118878575,1.2914334e-05,0,,,,,,,17.0876,17.0876,16.3074,,,,,,[ 8.330656 26.661198 28.512165 29.61213  21.668053],1.0491806,4486,0.92726696,"[2.8635049e-01 4.8318859e-02 8.9067025e-03 1.7813405e-03 8.9067023e-04
 2.2266756e-04 2.2266756e-04 2.2266756e-04 0.0000000e+00 0.0000000e+00]",-0.4558426,-5.706309,0.32307228,0.05014072
5757037300150235916600060103,120.59991,31.649943,QSO,BROADLINE,1.2409769,0.00029456377,0,,,,,,,18.077,18.077,17.5247,,,,,,[ 4.852859  11.998844  12.902644  12.738637   7.2519083],1.0563403,4482,0.94377184,"[2.9541406e-01 4.9421195e-02 9.5725730e-03 2.4487979e-03 1.5583260e-03
 8.9047197e-04 2.2261799e-04 2.2261799e-04 0.0000000e+00 0.0000000e+00]",-0.10712993,-0.14305691,0.024176951,0.049882084
5757025800150235916600060103,120.75533,31.476145,QSO,BROADLINE,1.5627462,0.00082814816,0,,,,,,,19.2935,19.2935,18.6461,,,,,,[1.6065125 5.011771  5.088875  5.615197  3.5549576],0.99883455,4482,0.9490805,"[0.29519144 0.04741763 0.00667854 0.00066785 0.         0.
 0.         0.         0.         0.        ]",-1.0488559,-0.44468698,-0.14610115,0.04286492
