specobjid,ra,dec,class,subclass,z,z_err,z_warning,psfmag_g,psfmag_r,psfmag_i,psfmag_z,fiber2mag_g,fiber2mag_r,gaia_g_mag,bp_mag,rp_mag,wise_w1_mag,wise_w2_mag,twomass_j_mag,twomass_h_mag,twomass_k_mag,sn_median,rchi2,dof,chi68p,fracnsigma,pmra,pmdec,parallax,ebv
7034245700150055916700060103,7.5584017,-0.061675121,QSO,BROADLINE,2.728151,0.002563882,0,,,,,,,20.6892,20.6892,20.0837,,,,,,[0.74201936 2.0376248  2.6845715  3.5509298  3.0595324 ],1.6056685,4519,1.1234838,"[0.37999433 0.09266081 0.0294701  0.01218475 0.00651743 0.00368376
 0.00141683 0.         0.         0.        ]",,,,0.021807157
7034198100150055916700060103,7.8943208,-0.29577221,QSO,BROADLINE,2.1538563,0.0014142616,0,,,,,,,20.7378,20.7378,20.1116,,,,,,[2.1002793 4.7312593 4.8958097 4.840082  3.4599533],1.1678778,4511,0.9528749,"[2.9943636e-01 5.1432598e-02 9.6289339e-03 3.0530766e-03 1.6439643e-03
 4.6970410e-04 2.3485205e-04 2.3485205e-04 0.0000000e+00 0.0000000e+00]",3.0550964,0.67179257,-0.037030015,0.020049267
7034196500150055916700060103,7.9132748,-0.31015568,STAR,F3/F5V (30743),-0.00016858599,9.555473e-06,0,,,,,,,17.1157,17.1157,16.4102,,,,,,[11.210325 40.323895 48.747818 49.55054  40.75101 ],1.2767428,4509,0.9199747,"[0.28267613 0.05139566 0.01462118 0.00664599 0.00443066 0.00354453
 0.00221533 0.00110767 0.0006646  0.00044307]",4.188916,-17.473455,0.21441798,0.020321459
7034200000150055916700060103,7.9583017,-0.24254729,GALAXY,,0.0,0.0,134,,,,,,,20.6536,20.6536,20.0835,,,,,,[0. 0. 0. 0. 0.],0.0,0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.75994,-1.2948314,-0.84622455,0.020276228
7034208000150055916700060103,7.6768534,-0.10452332,QSO,BROADLINE,0.88449705,0.0001408595,0,,,,,,,21.0809,21.0809,19.8743,,,,,,[0.85127276 2.0058813  3.388392   4.386985   3.8130894 ],1.6641093,4517,1.1144739,"[3.7132758e-01 9.9624477e-02 3.2250937e-02 1.1928430e-02 5.3015244e-03
 1.9880715e-03 2.2089684e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00]",,,,0.021912577
7034209900150055916700060103,7.7971854,-0.18923481,QSO,BROADLINE,1.5108105,0.00022628339,0,,,,,,,19.2986,19.2986,18.635,,,,,,[ 3.512477 13.739199 14.743004 17.290588 11.151041],1.3752345,4519,1.0440228,"[3.3804372e-01 7.6838151e-02 1.8988740e-02 9.2735700e-03 5.9615811e-03
 3.3119894e-03 1.9871937e-03 8.8319718e-04 2.2079929e-04 0.0000000e+00]",-0.39704302,0.6300367,-0.44218975,0.020021714
7034222500150055916700060103,7.8635931,-0.075617323,QSO,BROADLINE,1.7010868,0.00055138284,0,,,,,,,19.6836,19.6836,19.1724,,,,,,[ 5.395723 13.976764 11.391874 12.208163  7.384365],1.1413227,4508,0.9419759,"[0.28862327 0.0480301  0.00907481 0.00376273 0.00177069 0.00088535
 0.00066401 0.00066401 0.00044267 0.00044267]",0.58519924,-0.69738483,0.043178964,0.022495126
7034196700150055916700060103,8.0490662,-0.31517679,GALAXY,,0.0,0.0,134,,,,,,,20.6388,20.6388,20.2994,,,,,,[0. 0. 0. 0. 0.],0.0,0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],,,,0.020994248
7033724200150055916700060103,8.1024341,-0.2876763,QSO,BROADLINE,1.8279942,0.0010821783,0,,,,,,,20.3444,20.3444,19.9035,,,,,,[1.2231978 3.790816  3.3563619 4.0215697 2.6011612],0.96585906,4501,0.91410404,"[0.27931723 0.03923742 0.00509865 0.00177344 0.00088672 0.00066504
 0.00066504 0.00066504 0.00044336 0.        ]",1.8475344,0.9158818,-1.0044664,0.020959597
7033725100150055916700060103,8.1442733,-0.26587179,QSO,BROADLINE,3.2496746,0.00038268336,0,,,,,,,20.3894,20.3894,19.6766,,,,,,[0.9054451 4.8887877 6.3815145 7.5590253 4.4723725],1.9703238,4508,1.0544171,"[3.4504899e-01 9.2260897e-02 3.4809057e-02 1.6897600e-02 7.4349442e-03
 3.3795200e-03 1.0138560e-03 6.7590404e-04 3.3795202e-04 0.0000000e+00]",2.3820057,0.64271307,-0.457959,0.021620398
7033725300150055916700060103,8.1532064,-0.24630542,QSO,BROADLINE,1.9323164,0.0019181963,0,,,,,,,20.1194,20.1194,19.5886,,,,,,[2.1334507 7.348018  6.4244556 6.7793937 4.408917 ],1.1929638,4496,0.9917367,"[3.1691077e-01 6.0142033e-02 1.4647137e-02 5.7700844e-03 1.3315579e-03
 8.8770530e-04 4.4385265e-04 2.2192633e-04 0.0000000e+00 0.0000000e+00]",2.833126,1.9481165,-0.9996366,0.0218305
7033726400150055916700060103,8.2167292,-0.24773499,STAR,F3/F5V (30743),-0.00015103785,1.1481705e-05,0,,,,,,,18.2447,18.2447,17.5418,,,,,,[ 7.0688543 28.15526   30.293442  31.454954  22.52766  ],0.9750969,4500,0.92756385,"[0.28168702 0.03884573 0.00532741 0.00199778 0.00066593 0.00044395
 0.00044395 0.         0.         0.        ]",7.809727,-5.3646936,0.23619927,0.022207242
7033712300150055916700060103,8.3570013,-0.37871698,QSO,,1.005377,0.0012471396,4,,,,,,,-9.99999,-9.99999,-9.99999,,,,,,[1.1394371 2.5801883 2.8416226 2.8864877 2.4966977],0.9741474,4497,0.9353539,"[2.9132462e-01 4.3266032e-02 7.7656978e-03 8.8750833e-04 4.4375416e-04
 2.2187708e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]",,,,0.021860465
