specobjid,ra,dec,class,subclass,z,z_err,z_warning,psfmag_g,psfmag_r,psfmag_i,psfmag_z,fiber2mag_g,fiber2mag_r,gaia_g_mag,bp_mag,rp_mag,wise_w1_mag,wise_w2_mag,twomass_j_mag,twomass_h_mag,twomass_k_mag,sn_median,rchi2,dof,chi68p,fracnsigma,pmra,pmdec,parallax,ebv
7026819200150075916800060103,9.9959822,-1.7888698,GALAXY,,0.0,0.0,134,,,,,,,17.1736,17.1736,16.2646,,,,,,[0. 0. 0. 0. 0.],0.0,0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.6652828,-7.3854055,0.4586649,0.02545019
7026813000150075916800060103,10.240048,-1.7755628,QSO,BROADLINE,1.1817621,0.00023808889,0,,,,,,,18.2377,18.2377,17.8005,,,,,,[12.7460375 27.51824   28.636404  29.051464  18.638002 ],1.6542304,4483,1.038962,"[0.33897173 0.06966392 0.01669263 0.00578678 0.00311596 0.00244825
 0.00178055 0.00155798 0.00155798 0.00155798]",0.04580097,0.1771335,-0.29735816,0.022303674
7026686300150075916800060103,10.586893,-1.9214692,STAR,F3/F5V (30743),-0.00016606592,1.3947446e-05,0,,,,,,,18.0337,18.0337,17.3264,,,,,,[ 6.850405 27.40829  29.893368 33.11788  23.44608 ],1.415472,4501,1.0243224,"[3.3333334e-01 7.9893477e-02 2.1748779e-02 9.7647579e-03 2.6631157e-03
 1.1096316e-03 2.2192633e-04 2.2192633e-04 0.0000000e+00 0.0000000e+00]",8.516619,-12.139208,0.51362354,0.024880266
7026811900150075916800060103,10.445217,-1.8337232,QSO,,1.0897378,0.0004777468,0,,,,,,,19.3789,19.3789,18.427,,,,,,[ 3.845636 11.369426 12.913285 15.500483 11.983079],1.3440607,4470,1.0458457,"[3.4397322e-01 7.7901788e-02 1.8750001e-02 5.1339287e-03 2.9017858e-03
 1.7857143e-03 8.9285715e-04 4.4642857e-04 2.2321429e-04 2.2321429e-04]",-0.6972464,0.63922817,0.1398858,0.025728123
7026689500150075916800060103,10.540905,-1.8052606,GALAXY,,0.6500779,0.00012884643,4,,,,,,,-9.99999,-9.99999,-9.99999,,,,,,[1.0067735 1.3707011 2.1620617 3.5096397 3.7180734],1.3262969,4474,1.0288365,"[0.33452356 0.0778844  0.01963847 0.00490962 0.00133899 0.00044633
 0.         0.         0.         0.        ]",,,,0.023844907
7026812000150075916800060103,10.529412,-1.786757,QSO,BROADLINE,1.7808667,0.0008677702,0,,,,,,,20.0593,20.0593,19.5271,,,,,,[2.6602151 5.9050746 3.649479  3.8534286 2.6128776],1.2508433,4479,0.9891725,"[3.1410113e-01 6.6384494e-02 1.6261974e-02 5.5691693e-03 2.8959680e-03
 1.1138339e-03 4.4553351e-04 2.2276676e-04 0.0000000e+00 0.0000000e+00]",-0.9903752,-1.0827178,-0.03538227,0.02380193
7026927800150075916800060103,10.618185,-1.7870205,STAR,G8V (101501),7.3033343e-06,7.957859e-06,0,,,,,,,17.5542,17.5542,16.5969,,,,,,[11.596138 44.767647 57.161114 62.418957 54.248413],2.4304826,4489,1.372495,"[4.6595460e-01 1.5932354e-01 4.8954163e-02 1.6688919e-02 6.8980865e-03
 3.1152647e-03 1.7801513e-03 1.1125946e-03 4.4503782e-04 2.2251891e-04]",13.156864,-4.2282543,0.8990043,0.022799687
7026838300150075916800060103,9.6630899,-1.7014049,QSO,,1.8258933,0.0004059261,64,,,,,,,20.6824,20.6824,20.204,,,,,,[0.9545428 1.4563493 1.4530845 2.1055193 2.5166814],1.474942,4501,1.0939888,"[0.35557526 0.09288406 0.02039459 0.00642873 0.00088672 0.00088672
 0.00044336 0.         0.         0.        ]",,,,0.022461085
7026859200150075916800060103,9.6504268,-1.5876666,QSO,BROADLINE,2.3410432,0.0006806437,0,,,,,,,20.8024,20.8024,20.1088,,,,,,[1.1984743 3.103657  2.2652783 2.2532222 2.057124 ],1.8880392,4500,1.1063913,"[3.67285490e-01 1.00602105e-01 3.26141492e-02 1.73105877e-02
 1.00351227e-02 5.01756137e-03 2.50878069e-03 1.75614655e-03
 2.50878074e-04 2.50878074e-04]",-0.7438786,-1.7639366,-0.26255146,0.02329446
7033500700150075916800060103,9.5286623,-1.4285878,QSO,BROADLINE,1.3158684,0.0004854604,0,,,,,,,18.9278,18.9278,18.3885,,,,,,[ 6.602541  13.679965  12.857051  12.675099   7.2481294],1.4030851,4495,1.062674,"[3.4450611e-01 7.9689234e-02 1.8867925e-02 6.6592675e-03 3.1076581e-03
 1.1098780e-03 4.4395117e-04 2.2197558e-04 2.2197558e-04 0.0000000e+00]",0.92728525,0.7834048,-0.10473729,0.022586131
