id,ra,dec,class,subclass,z,z_err
5576567600152625930800060103,136.81476,3.1667752,1,BROADLINE,1.2816567,0.000661125
5576571100152625930800060103,136.73027,3.2376533,2,WDcooler,0.00021070172,0.0001544691
5577709200152625930800060103,136.58446,3.5533409,2,K5 (G_19-24),0.00018654157,1.47316105e-05
5578159900152625930800060103,136.47935,3.6683118,2,WDhotter,-4.0263163e-05,6.0913793e-05
5577713000152625930800060103,136.58866,3.7000641,1,BROADLINE,0.8284311,0.00025252366
5578166900152625930800060103,136.51813,3.8681111,1,BROADLINE,1.4635705,0.00068287057
5577716500152625930800060103,136.69801,3.6935085,1,BROADLINE,0.8464732,4.512351e-05
5577713700152625930800060103,136.78014,3.6064487,0,,0.0,0.0
5578179900152625930800060103,136.76499,3.895334,0,,0.0,0.0
5578176200152625930800060103,136.49842,3.9915613,0,,0.033746194,9.2729606e-05
5578226600152625930800060103,136.4003,4.2367959,1,BROADLINE,0.7278078,0.00041230564
5578227900152625930800060103,136.50131,4.2874106,2,WDcooler,-3.1103915e-05,0.00013470018
5578228100152625930800060103,136.54128,4.3253656,2,A9V (154660),0.00030856978,7.288196e-05
5578234300152625930800060103,136.7237,4.484658,2,sdF3 (140283),0.0032758755,0.00021735103
5578298900152625930800060103,136.76389,4.5155749,0,,0.51950186,0.00028001738
5578249500152625930800060103,136.46829,4.5973971,1,BROADLINE,1.3058962,0.000559038
5578319800152625930800060103,136.53864,4.8109364,1,BROADLINE,0.6805587,0.00012266674
5578303500152625930800060103,136.80003,4.7128805,1,BROADLINE,0.41848284,0.00012471533
5578216100152625930800060103,136.68109,4.7597087,0,,0.1246513,3.1452793e-05
5578315400152625930800060103,136.71792,4.75663,0,,0.123229645,2.8759896e-05
5578311800152625930800060103,136.77822,4.7673991,2,F3/F5V (30743),0.00038207523,8.459275e-06
5578446300152625930800060103,136.51963,5.0098585,2,WDhotter,9.749121e-05,2.6878815e-05
5578447300152625930800060103,136.72113,5.0793088,0,,0.0,0.0
