id,ra,dec,class,subclass,z,z_err
5790218500150205924800060103,117.42505,36.461437,QSO,BROADLINE,1.6617316,0.00064879365
5790091100150205924800060103,117.62897,36.457151,STAR,F3/F5V (30743),-0.00052027375,1.3805572e-05
5790091800150205924800060103,117.58144,36.500802,QSO,BROADLINE,2.0339897,0.0011101492
5790091700150205924800060103,117.61454,36.523173,QSO,BROADLINE,1.9736804,0.00077522075
5790088700150205924800060103,117.69889,36.419629,STAR,F3/F5V (30743),0.00029757243,1.4212084e-05
5790079600150205924800060103,117.80135,36.373035,STAR,F3/F5V (30743),6.052261e-05,8.042755e-06
5790082000150205924800060103,117.95011,36.393537,QSO,BROADLINE,0.83828187,0.00010834996
5790228500150205924800060103,117.36981,36.747631,STAR,WDhotter,-0.00013148575,6.7059955e-05
5790229900150205924800060103,117.31143,36.857965,QSO,,0.85068405,0.00018351765
5790229300150205924800060103,117.37403,36.817451,STAR,WDhotter,-6.283967e-05,0.00013142375
5790222900150205924800060103,117.53014,36.68116,STAR,M4.5:III (123657),-0.00019550025,3.1333588e-05
5790095300150205924800060103,117.66626,36.592911,STAR,G0 (63791),1.3792237e-06,9.8982555e-06
5790086100150205924800060103,117.96411,36.566853,QSO,BROADLINE,1.1412412,0.00036591946
5790095800150205924800060103,117.65297,36.650685,STAR,F3/F5V (30743),-9.029444e-05,1.0101748e-05
5790044700150205924800060103,118.00183,36.098951,QSO,BROADLINE,0.6634109,0.00011637215
5790047700150205924800060103,118.12521,36.13651,STAR,CalciumWD,-5.9985876e-05,5.7131092e-05
5790036400150205924800060103,118.35863,36.069808,STAR,F3/F5V (30743),0.00015119024,8.752603e-06
5782927600150205924800060103,118.56607,35.956805,QSO,BROADLINE,0.35107946,0.00010449866
5782931800150205924800060103,118.50491,35.999423,QSO,,1.5920966,0.0007452073
5782952800150205924800060103,118.51382,36.033164,STAR,F3/F5V (30743),-4.7673704e-05,9.9351755e-06
5790047800150205924800060103,118.20105,36.146949,QSO,BROADLINE,0.7700147,0.00015983815
5790098400150205924800060103,118.16853,36.473112,STAR,CV,0.00035797482,2.4620029e-05
5790099500150205924800060103,118.25085,36.57841,STAR,WDcooler,-3.5555738e-06,0.00011025877
5790061600150205924800060103,118.57193,36.38693,STAR,WDhotter,-9.485391e-05,6.606135e-05
5790062900150205924800060103,118.54517,36.472739,GALAXY,,0.9886653,0.00031427524
5782941000150205924800060103,118.83107,36.047912,STAR,F3/F5V (30743),3.29357e-05,8.682094e-06
5782946000150205924800060103,118.86231,36.030851,QSO,BROADLINE,2.4056592,0.00066011545
5782945100150205924800060103,118.95759,36.051045,QSO,BROADLINE,1.7051616,0.0008890806
5782947700150205924800060103,118.9784,36.164578,STAR,F3/F5V (30743),-0.00032882372,2.221772e-05
5782982300150205924800060103,119.28033,35.986166,QSO,BROADLINE,2.359744,0.0017859711
5782984200150205924800060103,119.21996,36.08957,STAR,F3/F5V (30743),-0.0006486647,1.0551748e-05
5782961200150205924800060103,118.82919,36.24819,QSO,BROADLINE,1.8940932,0.002395103
5782958900150205924800060103,118.88909,36.217793,QSO,BROADLINE,1.0369353,0.00063030876
5783032600150205924800060103,118.956,36.292688,QSO,,1.0834125,0.00080356706
5790061900150205924800060103,118.74685,36.482984,STAR,F3/F5V (30743),0.00017830693,9.7250595e-06
5782947200150205924800060103,119.07458,36.159925,STAR,F3/F5V (30743),0.0010415536,8.644008e-06
5783008400150205924800060103,119.19857,36.165303,STAR,G4V (32923),0.00015755052,1.0681248e-05
5782984400150205924800060103,119.29886,36.100722,QSO,BROADLINE,1.5144918,0.00022856063
5783023700150205924800060103,119.14435,36.370919,QSO,BROADLINE,0.8852293,7.798603e-05
5783019400150205924800060103,119.21877,36.253069,QSO,BROADLINE,0.71601874,0.0001407943
5783019000150205924800060103,119.3323,36.257987,QSO,BROADLINE,1.7889377,0.0011432339
5783022700150205924800060103,119.21244,36.323239,QSO,STARBURST BROADLINE,0.30093473,8.074909e-05
5790266700150205924800060103,117.0893,37.105345,STAR,M5III (221615),0.00038819233,5.4693755e-05
5790266000150205924800060103,117.13181,37.06085,QSO,BROADLINE,1.7931213,0.0009895926
5790280000150205924800060103,116.99907,37.249961,QSO,BROADLINE,0.98223484,0.0006511033
5790235300150205924800060103,117.3213,36.907756,STAR,CV,-0.00022904173,5.704288e-05
5790233200150205924800060103,117.39522,36.868046,STAR,WDhotter,0.00021063765,0.000112422844
