id,ra,dec,class,subclass,z,z_err
6464798800150825921500060103,338.65795,38.149338,STAR,K3V (32147),-5.0507537e-05,5.9593503e-06
6464802300150825921500060103,338.84765,38.018644,STAR,F8V (G_243-63),-0.0010103306,6.620783e-06
6464789700150825921500060103,338.78435,38.031604,STAR,K3V (32147),-6.9671423e-06,4.88154e-06
6464802100150825921500060103,338.90487,38.016073,STAR,K3V (32147),3.477415e-05,5.856887e-06
6464801800150825921500060103,338.93628,38.03913,STAR,G8V (101501),-8.479778e-05,6.471038e-06
6464803400150825921500060103,338.94152,38.098115,STAR,F8V (30562),-2.7205178e-05,7.2316043e-06
6464803500150825921500060103,338.97103,38.099433,STAR,K0IV (191026),-0.00011836644,6.211937e-06
6464772900150825921500060103,339.09551,38.071475,STAR,G8V (75732),-0.00013638756,5.979514e-06
6464777200150825921500060103,339.09773,38.105749,STAR,K3V (32147),7.123096e-06,7.367616e-06
6464981900150825921500060103,337.88813,38.352005,STAR,G4V (32923),-7.293416e-05,8.843204e-06
6464987100150825921500060103,337.79067,38.441919,STAR,K3V (32147),-9.326213e-05,7.021248e-06
6464985800150825921500060103,337.87576,38.489836,STAR,F3/F5V (30743),-0.00075633737,1.277664e-05
6464997900150825921500060103,337.62628,38.576494,STAR,K0IV (191026),-5.247601e-06,6.6164534e-06
6464997100150825921500060103,337.69874,38.525492,STAR,K0IV (191026),-7.084309e-05,7.3960473e-06
6464988200150825921500060103,337.75017,38.556133,STAR,K5Ve (118100),-0.00014245944,7.902049e-06
6464997800150825921500060103,337.72541,38.616272,STAR,K5Ve (118100),5.5176257e-05,7.938025e-06
6464999800150825921500060103,337.60739,38.647701,STAR,F3/F5V (30743),-0.0005290784,1.4009124e-05
6464998500150825921500060103,337.67301,38.675513,GALAXY,,0.8968872,0.00019697165
6465001700150825921500060103,337.66725,38.717144,STAR,K0IV (191026),-0.00016034029,8.547114e-06
6464998100150825921500060103,337.70965,38.63681,STAR,G0 (63791),-0.0005521325,1.0207204e-05
6465284900150825921500060103,337.42145,38.68878,STAR,K3V (32147),-6.108347e-05,7.034356e-06
6465611900150825921500060103,337.49924,38.829892,STAR,G0 (63791),-0.0010687873,1.0795281e-05
6465000900150825921500060103,337.60017,38.73498,GALAXY,,1.7293747e-05,3.0537478e-05
6465002000150825921500060103,337.66384,38.754972,STAR,A4V (97603),-0.0008922172,5.9107347e-06
6465611100150825921500060103,337.50751,38.77518,STAR,WDhotter,-0.000824013,8.6476655e-05
6465004900150825921500060103,337.87039,38.83714,STAR,WDhotter,0.0002267277,0.00014799715
6464936600150825921500060103,338.06975,38.218685,STAR,K5Ve (118100),-4.4772583e-05,6.678915e-06
