id,ra,dec,class,subclass,z,z_err
5753114900150165919300060103,113.49664,28.883224,QSO,BROADLINE,1.4731067,0.0016779951
5758296700150165919300060103,113.51793,29.025595,QSO,BROADLINE,0.40339443,6.977451e-05
5753171600150165919300060103,113.32243,29.174448,STAR,F6V (16673),7.898582e-05,1.9240526e-05
5758311800150165919300060103,113.40817,29.193052,QSO,BROADLINE,1.1913171,0.00070383714
5758471300150165919300060103,113.21169,29.477618,STAR,M1 (204445),0.00011236721,1.4259943e-05
5758314800150165919300060103,113.29079,29.305935,STAR,F3/F5V (30743),0.0002501886,8.769533e-06
5758315600150165919300060103,113.25448,29.361456,QSO,BROADLINE,1.8818492,0.0014502789
5758315900150165919300060103,113.28621,29.375397,QSO,BROADLINE,1.3032761,0.00087633374
5758317000150165919300060103,113.34315,29.379159,QSO,BROADLINE,1.8618867,0.001290229
5758303300150165919300060103,113.55462,29.248025,QSO,BROADLINE,1.1739273,0.00059445744
5758302300150165919300060103,113.59781,29.227069,QSO,BROADLINE,1.3896554,0.0004431234
5758313900150165919300060103,113.45377,29.320858,GALAXY,,0.0,0.0
5758308300150165919300060103,113.59586,29.310941,QSO,BROADLINE,1.1919575,0.0005458751
5758316400150165919300060103,113.41124,29.381658,QSO,BROADLINE,0.5549604,0.00018138172
5758317900150165919300060103,113.41496,29.435153,QSO,BROADLINE,0.7050592,7.1207476e-05
5758469900150165919300060103,113.3124,29.481192,STAR,M4.5:III (123657),-1.9412588e-05,1.0628986e-05
5758319400150165919300060103,113.51735,29.376563,QSO,BROADLINE,1.8926774,-1.0
5758318300150165919300060103,113.56369,29.354784,STAR,F3/F5V (30743),-0.00047421906,1.399827e-05
5758319900150165919300060103,113.55846,29.409536,QSO,BROADLINE,1.391788,0.0004804816
5758323000150165919300060103,113.50407,29.467575,QSO,BROADLINE,1.6903086,0.0010820096
5758321700150165919300060103,113.58616,29.464438,QSO,BROADLINE,0.6205821,0.00029321344
5758487300150165919300060103,113.22189,29.702631,STAR,F3/F5V (30743),-0.0006079887,7.990815e-06
5758489100150165919300060103,113.18426,29.797137,QSO,BROADLINE,2.404081,0.0021581133
5758324700150165919300060103,113.56339,29.522919,STAR,Carbon,5.8248133e-05,0.00037547917
5758476500150165919300060103,113.48242,29.627295,QSO,BROADLINE,0.91904986,0.00024867267
5757483200150165919300060103,114.58156,28.357478,STAR,WDcooler,0.00016672153,3.3780514e-05
5752273000150165919300060103,113.89404,28.612869,STAR,M5III (221615),2.4104631e-05,3.7299615e-05
5753097100150165919300060103,113.73727,28.696502,STAR,WDcooler,0.00017714262,6.478693e-05
5758233000150165919300060103,113.81501,28.775761,QSO,BROADLINE,2.0523567,0.0015200953
5753093300150165919300060103,113.82059,28.668433,QSO,BROADLINE,1.2737894,0.00075667043
5757552600150165919300060103,114.00135,28.698005,STAR,F0IV (81937),0.00022961631,1.0239337e-05
5758233600150165919300060103,113.90085,28.797005,STAR,F6V (16673),9.9121506e-05,9.653365e-06
5758228600150165919300060103,113.94804,28.727704,STAR,F6V (16673),5.5455756e-05,7.389677e-06
5758230400150165919300060103,113.97547,28.750139,STAR,F0IV (81937),-0.00028920636,9.48508e-06
5757533700150165919300060103,114.1747,28.47687,STAR,K5 (G_19-24),-4.200524e-05,8.16006e-06
5757550800150165919300060103,114.03038,28.584416,QSO,BROADLINE,1.4105248,0.00029831595
5757548400150165919300060103,114.17544,28.58944,QSO,BROADLINE,1.3521361,0.00032121903
5757535100150165919300060103,114.31808,28.551494,STAR,G0 (63791),1.8819348e-05,1.0498748e-05
5757549100150165919300060103,114.21505,28.651422,QSO,BROADLINE,1.2907431,0.00038017938
5757542900150165919300060103,114.34294,28.570419,STAR,WDhotter,1.2582507e-05,7.719866e-05
5758253100150165919300060103,113.76035,29.028592,QSO,BROADLINE,1.3788626,0.0008021294
5758256600150165919300060103,113.90254,29.091704,QSO,BROADLINE,1.2765621,0.0003874639
5757557100150165919300060103,114.36929,28.781972,QSO,BROADLINE,2.568126,0.0011974159
5757560700150165919300060103,114.24656,28.880047,STAR,F0IV (81937),-0.00055413466,1.0211677e-05
5757480500150165919300060103,114.38803,28.416812,QSO,BROADLINE,0.9313957,0.00011576024
5757484400150165919300060103,114.62364,28.412062,STAR,F3/F5V (30743),0.00014819666,9.950636e-06
5757482800150165919300060103,114.68865,28.377751,STAR,K5 (G_19-24),0.0002713446,2.1301266e-05
5757488200150165919300060103,114.56772,28.484069,QSO,BROADLINE,2.0533402,0.0010479547
5757538500150165919300060103,114.43079,28.573887,STAR,WDhotter,0.00014963935,3.220318e-05
5757541000150165919300060103,114.4595,28.608408,QSO,BROADLINE,1.2202741,0.00026141
5757489900150165919300060103,114.55691,28.546757,STAR,WDcooler,5.375641e-05,3.8575105e-05
5757541900150165919300060103,114.48398,28.645436,STAR,M5III (221615),0.00012626496,2.5971889e-05
5757490100150165919300060103,114.62969,28.606876,QSO,BROADLINE,2.163616,0.0007621572
5757492300150165919300060103,114.99838,28.42024,QSO,BROADLINE,1.2467473,0.00091380876
5757493100150165919300060103,115.03355,28.400084,QSO,BROADLINE,2.650349,0.003564757
5757513000150165919300060103,114.82267,28.616739,STAR,F0IV (81937),0.00018078389,9.413922e-06
5757495600150165919300060103,115.07037,28.503376,STAR,F6III (61064),-0.00018752829,8.25375e-06
5757545000150165919300060103,114.49619,28.710092,STAR,K5 (G_19-24),0.00019104606,1.2010135e-05
5757546400150165919300060103,114.43079,28.797247,QSO,BROADLINE,1.4229226,0.00025060558
5757564000150165919300060103,114.66629,28.765678,QSO,BROADLINE,1.6965613,0.00058569555
5757583600150165919300060103,114.50959,28.991059,QSO,BROADLINE,1.9426898,0.0006971034
5757569800150165919300060103,114.57393,28.922137,STAR,CV,-0.0007707189,2.8305243e-05
5757575000150165919300060103,114.68851,28.924486,QSO,BROADLINE,0.76079667,0.00023790445
5757570900150165919300060103,114.73077,28.895613,QSO,BROADLINE,1.1066107,0.00030335342
5757516500150165919300060103,114.78369,28.694128,QSO,BROADLINE,0.93209606,0.00013882668
5757517600150165919300060103,114.77086,28.734097,QSO,BROADLINE,1.8526179,0.0004766588
5757525100150165919300060103,114.87265,28.87188,QSO,,1.2242949,0.0007227634
5758304200150165919300060103,113.73033,29.188177,STAR,WDcooler,6.660112e-05,6.246656e-05
5758305900150165919300060103,113.85028,29.281608,STAR,M5III (221615),4.5891138e-05,2.1060201e-05
5758261100150165919300060103,113.94599,29.235191,STAR,F0IV (81937),-0.00018162033,1.3325935e-05
5758308800150165919300060103,113.64192,29.394922,GALAXY,,0.0,0.0
5758306900150165919300060103,113.80218,29.338108,QSO,BROADLINE,2.2621033,0.00039439593
5758310600150165919300060103,113.70744,29.419353,STAR,F3/F5V (30743),0.00013126698,6.6749567e-06
5758309900150165919300060103,113.74769,29.390626,STAR,F2V (33256),5.231211e-05,1.0851068e-05
5758309500150165919300060103,113.76739,29.386691,STAR,K5Ve (118100),9.587971e-06,7.266183e-06
5758310900150165919300060103,113.75318,29.437343,STAR,WDhotter,0.0001266008,5.4970147e-05
5758265500150165919300060103,114.32902,29.093197,QSO,BROADLINE,0.44611037,5.4521788e-05
5758266300150165919300060103,114.32781,29.156008,QSO,BROADLINE,0.3970684,3.642754e-05
5758282600150165919300060103,114.03913,29.283547,QSO,BROADLINE,2.149537,0.0015709621
5758281200150165919300060103,114.14395,29.291644,STAR,CV,0.00020578504,2.166902e-05
5758271100150165919300060103,114.25297,29.290044,QSO,BROADLINE,1.0028764,0.0005462006
5758345600150165919300060103,113.78668,29.756281,QSO,BROADLINE,0.6151513,8.0820886e-05
5758333400150165919300060103,113.9735,29.582355,STAR,F6V (16673),3.3866606e-06,6.643807e-06
5758346300150165919300060103,113.86658,29.702832,QSO,BROADLINE,1.5998626,0.0012544348
5758340000150165919300060103,113.98754,29.706004,QSO,BROADLINE,1.9603684,0.0016841493
5758285300150165919300060103,114.02402,29.414044,QSO,,0.7316851,0.0002149
5758292300150165919300060103,114.10522,29.504645,STAR,A2II (39866),0.00048824635,1.099293e-05
5758289800150165919300060103,114.32297,29.485125,QSO,BROADLINE,2.2911866,0.0031970262
5758335500150165919300060103,114.07548,29.570447,QSO,BROADLINE,1.6504304,0.00058714737
5758294100150165919300060103,114.27489,29.565502,QSO,,1.2722404,0.0009261482
5757587900150165919300060103,114.43871,29.107926,STAR,K5 (G_19-24),0.00029839834,2.5763478e-05
5758271700150165919300060103,114.41553,29.219819,QSO,BROADLINE,1.1339728,0.00021831208
5758272500150165919300060103,114.43331,29.252092,QSO,BROADLINE,1.8303047,0.0019339891
5757596500150165919300060103,114.64367,29.258573,STAR,F3/F5V (30743),0.0009985614,1.0816156e-05
5757681500150165919300060103,114.66686,29.273331,QSO,BROADLINE,0.6995284,9.823694e-05
5757573400150165919300060103,114.88452,28.978236,STAR,F3/F5V (30743),0.00093092764,8.450666e-06
5757665200150165919300060103,114.97769,29.134332,STAR,F3/F5V (30743),0.00034876124,1.0173928e-05
5757665300150165919300060103,114.98755,29.167204,QSO,BROADLINE,1.7776686,0.00082552293
5758352500150165919300060103,114.61688,29.338201,STAR,F3/F5V (30743),0.000493179,1.1072372e-05
5757683400150165919300060103,114.6825,29.343301,STAR,F3/F5V (30743),0.000120599936,1.0350449e-05
5758368300150165919300060103,114.45923,29.578203,STAR,F3/F5V (30743),0.0006403313,7.986953e-06
5758357200150165919300060103,114.58727,29.481791,QSO,BROADLINE,1.1368091,0.00044355434
5757680400150165919300060103,114.83643,29.30001,STAR,F3/F5V (30743),0.00024970277,8.28586e-06
5757679600150165919300060103,114.93105,29.288919,QSO,,1.9471349,-1.0
5757685200150165919300060103,114.7827,29.400522,STAR,WDcooler,0.00037642292,7.506284e-05
5757681000150165919300060103,114.88544,29.375932,STAR,F3/F5V (30743),0.0002054194,7.43523e-06
5758356100150165919300060103,114.75959,29.479937,QSO,BROADLINE,1.3466773,0.00043286936
5757691000150165919300060103,114.82067,29.484473,QSO,BROADLINE,1.7447481,0.00066493393
5757690500150165919300060103,114.86338,29.46218,QSO,BROADLINE,1.5995948,0.0005095242
5757690200150165919300060103,114.90281,29.455345,QSO,BROADLINE,2.066541,0.0012944966
5758361500150165919300060103,114.74811,29.524787,STAR,WDmagnetic,0.0014967534,0.026786141
5757687900150165919300060103,115.05603,29.446773,QSO,BROADLINE,0.979897,0.00014490938
5757308600150165919300060103,115.19899,28.394415,STAR,K5 (G_19-24),0.00021708976,9.571821e-06
5757315400150165919300060103,115.18623,28.456463,QSO,BROADLINE,0.8588789,0.00026002788
5757314400150165919300060103,115.2191,28.426605,STAR,M4II (175588),0.00034604184,0.0122419745
5757315800150165919300060103,115.21344,28.507115,STAR,F3/F5V (30743),0.0011801686,1.18516e-05
5757313600150165919300060103,115.38454,28.498435,STAR,F8V (G_243-63),-0.00040860692,4.353538e-05
5757316500150165919300060103,115.35139,28.526267,QSO,BROADLINE,1.6817122,0.0007795905
5757312800150165919300060103,115.42766,28.453753,QSO,BROADLINE,1.7049067,0.0014504942
5757502700150165919300060103,115.27544,28.601713,QSO,BROADLINE,1.6383053,0.00052243413
5757507800150165919300060103,115.14109,28.717065,STAR,F3/F5V (30743),-0.0003598718,7.531351e-06
5757598700150165919300060103,115.31716,28.663036,STAR,F3/F5V (30743),0.00045944174,1.2219723e-05
5757412400150165919300060103,115.45049,28.642549,GALAXY,,0.0,0.0
5757292300150165919300060103,115.38722,28.748175,QSO,BROADLINE,0.60543835,9.0795045e-05
5757603700150165919300060103,115.31028,28.802691,STAR,M3III (44478),0.0001972343,1.3712125e-05
5757405700150165919300060103,115.72632,28.608256,QSO,,1.5677117,0.001208805
5757419500150165919300060103,115.59349,28.762061,STAR,F0IV (81937),-3.0019166e-05,6.904078e-06
5757417000150165919300060103,115.68015,28.736262,GALAXY,,0.0,0.0
5757407600150165919300060103,115.81408,28.699442,QSO,BROADLINE,1.6025903,0.0016864246
5757408100150165919300060103,115.80778,28.745088,QSO,BROADLINE,2.9991674,0.0013287417
5757404400150165919300060103,115.91429,28.701507,QSO,BROADLINE,1.1681142,0.0004787607
5757619400150165919300060103,115.2363,28.908792,STAR,F3/F5V (30743),1.7441036e-05,7.3853817e-06
5757624200150165919300060103,115.13858,28.977434,QSO,BROADLINE,2.037539,0.0003673273
5757620800150165919300060103,115.20639,28.96132,QSO,BROADLINE,1.1944717,0.00037395093
5757601900150165919300060103,115.42847,28.82925,QSO,,2.4879098,0.0023891795
5757612100150165919300060103,115.41215,28.949228,STAR,WDcooler,4.550014e-05,4.8391208e-05
5757418400150165919300060103,115.6902,28.792174,QSO,BROADLINE,1.9870254,0.0024312513
5757609900150165919300060103,115.63307,28.957469,STAR,WDcooler,0.00013805488,1.7615477e-05
5757610600150165919300060103,115.61595,29.000123,QSO,BROADLINE,1.1357713,0.00021493575
5757633700150165919300060103,115.63829,29.044629,STAR,F3/F5V (30743),0.00021226633,9.138576e-06
5757444800150165919300060103,115.83193,29.003695,QSO,BROADLINE,0.93914455,0.00043085346
5757445400150165919300060103,115.80988,29.050117,QSO,BROADLINE,1.2512594,0.0007826211
5757631700150165919300060103,115.29497,29.19373,QSO,,1.2409438,0.0015647532
5757672700150165919300060103,115.20336,29.289959,STAR,WDcooler,0.00024277467,6.211806e-05
5757649700150165919300060103,115.4347,29.253211,STAR,F3/F5V (30743),-5.4806773e-05,8.956813e-06
5757650000150165919300060103,115.46323,29.271322,STAR,WDcooler,0.00025092775,0.00017862207
5757673900150165919300060103,115.23712,29.357655,QSO,BROADLINE,1.0831183,0.00030516693
5757694700150165919300060103,115.26012,29.367326,QSO,BROADLINE,0.91502935,0.00027048014
5757697100150165919300060103,115.25387,29.45251,STAR,WDcooler,0.0002496061,0.00013335097
5757446200150165919300060103,115.82464,29.106236,QSO,BROADLINE,0.7068429,0.00010383056
5757641300150165919300060103,115.80874,29.205186,QSO,BROADLINE,0.7440509,0.00016757059
5757651800150165919300060103,115.61722,29.356635,QSO,BROADLINE,2.1861534,0.0008669613
5757656300150165919300060103,115.58736,29.390114,GALAXY,,0.0,0.0
5757640400150165919300060103,115.66294,29.292603,QSO,BROADLINE,2.6991072,0.00043183402
5757318000150165919300060103,115.78307,29.228756,STAR,K0V (10780),2.9876803e-05,1.2653223e-05
5757645700150165919300060103,115.6909,29.332812,QSO,BROADLINE,1.4436524,0.0003574522
5757441600150165919300060103,115.87163,28.978899,QSO,BROADLINE,1.277741,0.00038515704
5757447100150165919300060103,116.04741,29.073803,GALAXY,,0.5993585,4.424256e-05
5757436700150165919300060103,116.12143,29.005553,QSO,BROADLINE,0.88534844,0.00027701727
5757640800150165919300060103,115.91126,29.212681,STAR,F3/F5V (30743),-0.00040680077,1.1644349e-05
5757454800150165919300060103,115.96059,29.201374,QSO,BROADLINE,1.7795007,0.00027712798
5757644000150165919300060103,115.88933,29.346132,QSO,,0.97174734,0.0002652257
5757450500150165919300060103,116.08155,29.170442,QSO,BROADLINE,1.3584533,0.0009358771
5757454100150165919300060103,116.08283,29.215395,STAR,M5III (221615),-0.0004000119,1.8230097e-05
5757809600150165919300060103,116.14022,29.194569,STAR,F3/F5V (30743),-1.6633721e-05,1.2273811e-05
5758513900150165919300060103,113.34987,30.016551,STAR,G4V (32923),-0.00012157141,8.626704e-06
5758507100150165919300060103,113.56374,30.006635,QSO,BROADLINE,2.005219,0.0016565635
5758507600150165919300060103,113.61128,30.046124,STAR,K0IV (191026),0.0002222728,5.97889e-06
5758517100150165919300060103,113.60686,30.115528,STAR,M6III (148783),0.00011538701,3.7705155e-05
5758644000150165919300060103,113.58824,30.386141,QSO,BROADLINE,1.1781106,0.0002478326
5758661200150165919300060103,113.47549,30.758089,STAR,WDcooler,0.00019447274,7.505327e-05
5758502100150165919300060103,113.72767,29.94001,QSO,BROADLINE,1.9586877,0.0015896639
5758351700150165919300060103,113.84038,29.935372,STAR,K3V (32147),-2.9954524e-06,6.4483484e-06
5758348200150165919300060103,114.04238,29.852112,STAR,WDhotter,-0.00013706772,8.717585e-05
5758417300150165919300060103,114.09929,29.835378,QSO,BROADLINE,1.9695112,0.00068649655
5758412500150165919300060103,114.24778,29.751227,QSO,BROADLINE,0.7998706,0.00014405955
5758413200150165919300060103,114.25448,29.774664,STAR,A2II (39866),0.0006016178,1.0024036e-05
5758416400150165919300060103,114.23614,29.831196,QSO,BROADLINE,1.331278,0.0002283312
5758418900150165919300060103,114.24406,29.964127,STAR,WDcooler,-3.898482e-05,5.929538e-05
5758588600150165919300060103,113.93328,30.25455,STAR,WDcooler,-3.7913127e-05,1.4981268e-05
5758433400150165919300060103,114.11505,30.09327,STAR,F3/F5V (30743),-4.1018564e-05,1.2711023e-05
5758434400150165919300060103,114.26213,30.014825,STAR,F6V (16673),0.0002303441,6.799142e-06
5758424700150165919300060103,114.32081,30.030106,QSO,BROADLINE,1.427445,0.0006967821
5758590100150165919300060103,114.10893,30.236586,STAR,M5III (221615),-7.443688e-05,3.9376926e-05
5758590000150165919300060103,114.08805,30.252698,STAR,F3/F5V (30743),1.0883257e-06,6.7406577e-06
5758436800150165919300060103,114.35196,30.167523,QSO,BROADLINE,1.7281108,0.0006670897
5758439500150165919300060103,114.1985,30.230231,STAR,F3/F5V (30743),2.760717e-05,5.2252576e-06
5758440600150165919300060103,114.2108,30.26451,QSO,BROADLINE,1.0459354,0.00037677804
5758371900150165919300060103,114.41075,29.661243,STAR,F3/F5V (30743),-1.2724359e-05,6.2727663e-06
5758374900150165919300060103,114.41252,29.707281,QSO,BROADLINE,0.998852,0.00039222755
5758370700150165919300060103,114.54428,29.705295,STAR,F3/F5V (30743),0.00020083938,7.2537337e-06
