id,ra,dec,class,subclass,z,z_err
7871720200151995924900060103,199.97739,-15.045374,STAR,G0 (63791),0.00011340816,1.1495589e-05
7871724000151995924900060103,199.95365,-14.972031,STAR,M3III (44478),6.380058e-05,1.1236286e-05
7871744100151995924900060103,199.77787,-14.916043,STAR,K3V (32147),-7.380751e-05,8.998727e-06
7871723700151995924900060103,200.1184,-14.89736,STAR,G8V (101501),0.00010108031,8.609313e-06
7871640400151995924900060103,200.32899,-15.160754,STAR,G8V (101501),0.00031570654,8.847268e-06
7871716800151995924900060103,200.2694,-15.099752,STAR,Carbon,-0.00029431484,0.00010353151
7871881500151995924900060103,200.35846,-15.01029,STAR,G4V (32923),0.00017496863,8.327142e-06
7871801800151995924900060103,200.54565,-15.062127,STAR,F3/F5V (30743),0.00034564335,1.2920362e-05
7871881900151995924900060103,200.38903,-14.980712,STAR,F8Ibvar (45412),0.00028155418,1.0052038e-05
7871801600151995924900060103,200.49017,-15.043079,GALAXY,,0.0,0.0
7871884800151995924900060103,200.54065,-14.910857,STAR,G8V (101501),5.4896038e-05,9.218307e-06
7871887700151995924900060103,200.42605,-14.803247,QSO,BROADLINE,1.8464811,0.0015542441
7871753000151995924900060103,199.56074,-14.703628,STAR,M5III (221615),-6.560318e-05,5.9936887e-05
7871753200151995924900060103,199.55144,-14.679605,STAR,K0IV (191026),8.1230704e-05,1.0397499e-05
7871750600151995924900060103,199.63211,-14.814605,QSO,BROADLINE,0.5894566,0.00014414845
7871748800151995924900060103,199.70646,-14.796961,STAR,G0Va (143761),-9.856347e-05,1.1952368e-05
7871755300151995924900060103,199.57276,-14.675815,STAR,G0 (63791),-8.648204e-05,1.4161076e-05
7871755400151995924900060103,199.67745,-14.637866,GALAXY,,0.5996752,0.00043857825
7872069200151995924900060103,199.66622,-14.486421,STAR,M3III (44478),-6.4561e-05,1.3025148e-05
7872075100151995924900060103,199.29468,-14.364222,STAR,A4V (97603),0.00036428703,2.4057244e-05
7872070200151995924900060103,199.47256,-14.450138,QSO,BROADLINE,2.0761583,0.0015717794
