specobjid,ra,dec,class,subclass,z,z_err,z_warning,psfmag_g,psfmag_r,psfmag_i,psfmag_z,fiber2mag_g,fiber2mag_r,gaia_g_mag,bp_mag,rp_mag,wise_w1_mag,wise_w2_mag,twomass_j_mag,twomass_h_mag,twomass_k_mag,sn_median,rchi2,dof,chi68p,fracnsigma,pmra,pmdec,parallax,ebv
12187655800150705916800060103,149.25016,1.04919,QSO,AGN BROADLINE,0.42638493,4.6943784e-05,0,,,,,,,-9.99999,-9.99999,-9.99999,,,,,,[0.9630553  0.96268755 2.4743075  3.787385   3.461212  ],1.329555,4518,1.0563686,"[3.4584805e-01 7.0450529e-02 1.5238516e-02 5.9628976e-03 1.5459365e-03
 2.2084806e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]",,,,0.022196613
7995135200150705916800060103,149.04238,1.3236645,STAR,F0V (90277),0.0003187737,1.5185071e-05,0,,,,,,,17.7577,17.7577,17.2362,,,,,,[ 7.200693 26.842846 24.99748  23.834614 15.139568],1.2499312,4523,1.0250218,"[3.3414310e-01 7.1554773e-02 1.1042403e-02 3.9752652e-03 1.5459365e-03
 6.6254416e-04 2.2084806e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00]",-7.0264792,-6.148177,0.13283172,0.022898419
7995134000150705916800060103,149.12054,1.2722147,STAR,F3/F5V (30743),0.0006148932,1.2105546e-05,0,,,,,,,17.5124,17.5124,16.7658,,,,,,[ 8.161765 31.453344 32.59332  33.570274 23.491713],1.1288142,4519,0.94977295,"[0.2975243  0.061229   0.01083112 0.00265252 0.00132626 0.
 0.         0.         0.         0.        ]",-6.092583,1.9011645,0.06540996,0.022430114
7995021200150705916800060103,149.24013,1.219459,QSO,BROADLINE,2.3403327,0.0018736605,0,,,,,,,19.8246,19.8246,19.8218,,,,,,[1.2708343 4.704485  3.397448  3.491922  3.1068716],1.5262272,4518,1.1245329,"[3.72784019e-01 1.02372035e-01 2.42197253e-02 7.74032436e-03
 2.99625471e-03 9.98751610e-04 4.99375805e-04 2.49687902e-04
 2.49687902e-04 0.00000000e+00]",,,,0.020933475
7995133900150705916800060103,149.14231,1.2727576,QSO,BROADLINE,2.2285798,0.0018369718,0,,,,,,,21.0457,21.0457,20.3009,,,,,,[1.2905943 3.8644788 2.1246853 1.786482  1.3042694],1.3562773,4512,1.0394876,"[0.33879912 0.06510731 0.01350374 0.00458163 0.00144683 0.00072341
 0.00072341 0.00048228 0.00048228 0.00048228]",,,,0.022199046
7995135800150705916800060103,149.15215,1.3212995,STAR,B3II (175156),0.00070152903,0.00011903477,4,,,,,,,20.279,20.279,19.53,,,,,,[1.436302  3.5285964 3.2379396 3.314902  1.9088248],1.2631999,4523,1.0275594,"[3.3546820e-01 7.1996465e-02 1.1925795e-02 3.0918729e-03 1.5459365e-03
 8.8339223e-04 4.4169612e-04 4.4169612e-04 2.2084806e-04 2.2084806e-04]",,,,0.021582883
7995025600150705916800060103,149.26457,1.3613534,STAR,G0 (G_101-29),0.0008958415,6.802644e-05,0,,,,,,,20.6498,20.6498,19.8667,,,,,,[1.3569447 3.7774813 2.923919  2.682687  2.1215756],1.4931668,4522,1.0844307,"[3.5608572e-01 8.8579632e-02 2.3415064e-02 7.7313893e-03 3.3134527e-03
 8.8358735e-04 2.2089684e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00]",,,,0.019503605
7994577500150705916800060103,149.97004,0.72270549,STAR,F3/F5V (30743),0.0006906888,2.0278992e-05,0,,,,,,,18.1958,18.1958,17.3886,,,,,,[ 4.1566644 18.721083  22.830927  26.226055  18.573475 ],1.1702406,4495,0.9799744,"[0.31       0.06244444 0.01111111 0.00311111 0.00133333 0.00088889
 0.00066667 0.         0.         0.        ]",,,,0.023256788
7995008300150705916800060103,149.5026,1.037919,STAR,F0IV (81937),0.0004920976,1.974057e-05,0,,,,,,,18.2588,18.2588,17.5659,,,,,,[ 5.9473624 22.006447  22.492144  22.888563  15.499828 ],1.0958449,4499,0.96326274,"[3.0017763e-01 5.1953819e-02 1.2655417e-02 3.3303730e-03 8.8809949e-04
 4.4404974e-04 2.2202487e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00]",,,,0.026035601
7995009300150705916800060103,149.47075,1.0881633,STAR,F2V (33256),0.00037966805,1.3808445e-05,0,,,,,,,18.0415,18.0415,17.3665,,,,,,[ 7.9753337 26.820814  26.48722   26.583721  17.74685  ],1.4379658,4500,0.9970293,"[0.31831297 0.06947836 0.01664817 0.00710322 0.00332963 0.0017758
 0.00133185 0.00110988 0.00110988 0.0008879 ]",0.014486092,-8.087812,0.13822246,0.024786873
