specobjid,ra,dec,class,subclass,z,z_err,z_warning,psfmag_g,psfmag_r,psfmag_i,psfmag_z,fiber2mag_g,fiber2mag_r,gaia_g_mag,bp_mag,rp_mag,wise_w1_mag,wise_w2_mag,twomass_j_mag,twomass_h_mag,twomass_k_mag,sn_median,rchi2,dof,chi68p,fracnsigma,pmra,pmdec,parallax,ebv
7105905900150275915900060103,320.84684,-1.802439,QSO,BROADLINE,1.6796235,0.0018475555,0,,,,,,,19.9387,19.9387,19.4622,,,,,,[1.0695852 1.8987046 1.9902006 2.6266422 1.7300097],0.9463241,4502,0.96019244,"[0.29587767 0.04144504 0.00398936 0.00044326 0.         0.
 0.         0.         0.         0.        ]",-0.32897046,0.35661614,0.26321313,0.051486682
7105955300150275915900060103,320.57138,-1.5662797,QSO,,1.6686823,0.0012996237,4,,,,,,,21.2847,21.2847,19.3849,,,,,,[0.76608133 1.4463536  1.6586745  2.1991055  2.1075108 ],1.0569521,4501,0.97444093,"[0.3065839  0.0507648  0.00620705 0.00199512 0.00044336 0.
 0.         0.         0.         0.        ]",-0.99735284,3.2352011,0.49312592,0.04778831
7105964200150275915900060103,320.44873,-1.5100277,STAR,CV,0.00023780538,4.6123845e-05,0,,,,,,,16.7135,16.7135,16.0945,,,,,,[ 7.6396403 19.409916  18.171274  17.71487   11.795835 ],0.9477952,4504,0.88979006,"[0.2640798  0.03813747 0.00421286 0.00177384 0.00155211 0.00044346
 0.00044346 0.00044346 0.00044346 0.00044346]",-146.2508,-251.67471,28.575356,0.049293067
7105964800150275915900060103,320.50866,-1.5237439,QSO,BROADLINE,1.6189499,0.0005595362,0,,,,,,,19.0279,19.0279,18.3343,,,,,,[2.0076282 5.9531717 6.2051783 7.876421  5.730117 ],0.98712826,4503,0.92858005,"[2.8517616e-01 4.7861733e-02 6.8690451e-03 1.5510747e-03 2.2158210e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]",0.3074273,-0.9740523,0.70122457,0.048990153
7105973100150275915900060103,320.5382,-1.4158764,QSO,BROADLINE,2.181346,0.0003708794,0,,,,,,,19.1791,19.1791,18.4021,,,,,,[1.8491086 6.0392523 6.7008486 6.6384873 4.938254 ],1.6081635,4501,1.0068494,"[3.2357141e-01 6.7380950e-02 2.3333333e-02 1.2857143e-02 6.1904760e-03
 3.0952380e-03 1.6666667e-03 4.7619047e-04 2.3809524e-04 2.3809524e-04]",-0.3279882,-1.0045627,0.32347047,0.047132194
7105970800150275915900060103,320.5862,-1.4350147,STAR,B3V (29763),-0.00018438528,4.9646267e-05,0,,,,,,,17.8493,17.8493,18.2859,,,,,,[ 7.3602853 15.553304  10.740984   8.248207   4.4935255],0.9699373,4508,0.93773484,"[0.29115888 0.04542433 0.00553955 0.00110791 0.         0.
 0.         0.         0.         0.        ]",-1.1156168,-5.6461153,0.680488,0.046302393
7105971300150275915900060103,320.63368,-1.4083148,STAR,F0IV (81937),5.8464728e-05,3.336309e-05,0,,,,,,,17.9945,17.9945,17.2989,,,,,,[ 3.550295 14.391898 15.943955 18.089529 12.971777],0.95611876,4495,0.9101563,"[0.2771111  0.04133333 0.00733333 0.00155556 0.00044444 0.
 0.         0.         0.         0.        ]",0.47498882,-3.2529483,0.13745797,0.046554163
7105952300150275915900060103,320.69086,-1.6432781,QSO,,1.5724236,0.00390432,0,,,,,,,20.356,20.356,20.1672,,,,,,[0.96569854 1.9626917  1.6462768  1.8679532  1.4041262 ],0.9978624,4502,0.9642873,"[0.30208334 0.04654255 0.00598404 0.00088652 0.         0.
 0.         0.         0.         0.        ]",1.3310233,2.775292,-1.2193995,0.04886197
7105914400150275915900060103,320.90023,-1.6631679,QSO,STARBURST BROADLINE,0.49568352,0.0001623646,0,,,,,,,19.3803,19.3803,18.5703,,,,,,[1.9540032 5.3533764 5.39605   6.547276  4.9135284],1.0518835,4502,0.96619934,"[3.0363476e-01 4.9645390e-02 9.5301419e-03 3.1028369e-03 1.1081561e-03
 4.4326240e-04 2.2163120e-04 2.2163120e-04 2.2163120e-04 2.2163120e-04]",-0.15245695,-0.30236968,-0.29698795,0.048876718
7106149800150275915900060103,320.32472,-1.2187511,STAR,WDhotter,-8.528999e-05,0.00023150488,0,,,,,,,19.5461,19.5461,19.6422,,,,,,[1.548784  5.1442266 3.341341  2.4800708 1.4504267],0.9474904,4505,0.8933162,"[0.27073172 0.03370288 0.00354767 0.00110865 0.00066519 0.00044346
 0.00044346 0.00044346 0.00044346 0.00044346]",-0.7868734,-5.084552,1.8442392,0.04701252
7106163300150275915900060103,320.31738,-1.0433704,STAR,F0IV (81937),-0.00036153756,1.7034772e-05,0,,,,,,,16.8901,16.8901,16.1804,,,,,,[ 6.8518696 24.965998  27.189411  29.780159  22.988792 ],0.89505136,4507,0.8759418,"[0.25642732 0.03457447 0.0064273  0.00177305 0.00066489 0.00044326
 0.         0.         0.         0.        ]",-8.416052,-16.514414,0.19216134,0.050729673
7106293300150275915900060103,320.22525,-0.810099,QSO,,1.8869259,0.0011506908,0,,,,,,,20.8026,20.8026,19.6256,,,,,,[0.7811994 1.5402501 2.147744  3.2934897 2.472834 ],0.9792875,4557,0.9583209,"[0.2999781  0.04401138 0.00416028 0.00153273 0.00043792 0.
 0.         0.         0.         0.        ]",-1.0528103,0.52893186,-0.11852369,0.051776912
7106292900150275915900060103,320.29405,-0.8042212,QSO,BROADLINE,2.1755764,0.00074834964,0,,,,,,,18.9868,18.9868,18.2084,,,,,,[1.8306905 5.9252267 7.5414767 9.559953  7.8413   ],1.4333078,4557,1.0636867,"[3.4990621e-01 8.9118198e-02 2.4155723e-02 1.1726079e-02 6.3320827e-03
 2.8142589e-03 1.6416510e-03 7.0356473e-04 2.3452158e-04 2.3452158e-04]",-0.41683745,-0.09919621,-0.1451025,0.055808812
7106295600150275915900060103,320.30905,-0.766675,STAR,F0IV (81937),-1.9901227e-05,2.8781944e-05,0,,,,,,,17.7629,17.7629,17.1109,,,,,,[ 4.7435255 17.823149  19.73421   22.232363  15.84104  ],0.9819169,4563,0.94736785,"[2.9006130e-01 4.2031523e-02 6.7863399e-03 1.0945710e-03 6.5674254e-04
 2.1891418e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]",-9.541051,-12.192027,0.61524755,0.056121074
7106152100150275915900060103,320.40609,-1.1020795,QSO,,2.3905609,0.004259904,0,,,,,,,20.1141,20.1141,19.6532,,,,,,[1.1115746 2.3395042 1.7396837 1.6349403 1.4843755],1.0320804,4502,0.9340961,"[2.9026502e-01 4.2558614e-02 6.1162082e-03 7.6452602e-04 2.5484199e-04
 2.5484199e-04 2.5484199e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00]",0.10994511,-0.1495662,0.79133123,0.04600792
7106162700150275915900060103,320.39602,-1.0603751,STAR,F0III (89025),9.8562836e-05,3.984803e-05,0,,,,,,,18.2156,18.2156,17.4931,,,,,,[ 2.6399195 10.9290285 11.381997  12.305299   8.474069 ],0.89649266,4506,0.8924609,"[2.6623809e-01 3.7242297e-02 4.2119264e-03 8.8672136e-04 6.6504104e-04
 4.4336068e-04 4.4336068e-04 2.2168034e-04 0.0000000e+00 0.0000000e+00]",0.8707931,-5.390071,0.0464796,0.04790865
7106151400150275915900060103,320.48403,-1.1036204,QSO,,0.70781213,0.0003368826,0,,,,,,,20.3729,20.3729,19.4955,,,,,,[0.93904465 1.5486671  1.4447049  2.030791   1.8710073 ],0.9699854,4501,0.9424515,"[2.9217470e-01 4.4779427e-02 4.8769675e-03 1.3300821e-03 2.2168034e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]",3.0957124,0.2971017,-1.5306723,0.044927582
7106146900150275915900060103,320.53427,-1.2000044,QSO,,1.6575288,0.002580922,0,,,,,,,20.5577,20.5577,19.7551,,,,,,[0.9919183 1.7202715 1.5123816 1.8998092 1.5194887],1.1069466,4494,0.97259164,"[3.0683836e-01 5.6172293e-02 7.9928953e-03 2.6642985e-03 6.6607463e-04
 6.6607463e-04 2.2202487e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00]",-1.2610097,1.3685718,0.44423884,0.048061118
7106229700150275915900060103,320.61683,-1.0868174,QSO,,1.258774,0.0010795656,0,,,,,,,19.1898,19.1898,18.8493,,,,,,[1.6077265 3.6869152 3.635172  3.6262298 2.3081837],0.8869181,4490,0.8884853,"[0.27177778 0.03466666 0.00377778 0.00066667 0.         0.
 0.         0.         0.         0.        ]",0.21595055,-0.5792982,-0.314869,0.04632104
7105972700150275915900060103,320.64229,-1.3304912,QSO,BROADLINE,3.3620822,0.0032053303,0,,,,,,,20.5397,20.5397,19.4134,,,,,,[0.77079225 2.4612696  3.1015685  3.1138701  2.3284018 ],1.538808,4502,1.0016203,"[0.3204947  0.05759717 0.01378092 0.00565371 0.0024735  0.00106007
 0.00035336 0.00035336 0.00035336 0.00035336]",-0.83988273,-0.039443452,-0.040320236,0.04801578
