id,ra,dec,class,subclass
7884799100152005924500060103,205.33167,-6.4707258,STAR,Ldwarf
7884754000152005924500060103,205.67345,-6.7446691,GALAXY,
7884765000152005924500060103,205.61906,-6.5675714,STAR,K5Ve (118100)
7877999100152005924500060103,205.95055,-6.7797652,STAR,M5III (221615)
7877997500152005924500060103,206.03156,-6.76131,STAR,WDmagnetic
7878000600152005924500060103,206.04611,-6.6328335,STAR,M5III (221615)
7884821100152005924500060103,205.92212,-6.487464,STAR,M4.5:III (123657)
7878065600152005924500060103,206.1765,-6.4740105,STAR,M4.5:III (123657)
7877992100152005924500060103,206.22677,-6.7870353,STAR,WDhotter
7878063100152005924500060103,206.27802,-6.5484262,STAR,WDcooler
7878069000152005924500060103,206.23049,-6.4382808,GALAXY,
7878069400152005924500060103,206.21702,-6.4163493,STAR,G4V (32923)
7878067200152005924500060103,206.38381,-6.45816,STAR,F9IV (136064)
7884943500152005924500060103,205.06612,-5.8307943,STAR,M5III (221615)
7885003600152005924500060103,205.02221,-5.7230847,STAR,F6V (16673)
7885053400152005924500060103,204.95198,-5.143875,STAR,F0III (89025)
7885542400152005924500060103,205.00094,-5.0301476,STAR,F6V (16673)
7885543900152005924500060103,205.04746,-4.9420227,STAR,G4V (32923)
7884811300152005924500060103,205.23755,-6.266285,GALAXY,STARFORMING
7884800700152005924500060103,205.46545,-6.4371582,GALAXY,
7884771600152005924500060103,205.57853,-6.4315442,STAR,WDhotter
7884770000152005924500060103,205.78159,-6.4079131,STAR,K5 (G_19-24)
7884990700152005924500060103,205.17997,-5.8614314,STAR,WDhotter
7884873400152005924500060103,205.34746,-5.9532125,GALAXY,
7884992400152005924500060103,205.37109,-5.7573167,STAR,WDhotter
7884891400152005924500060103,205.82438,-5.7601047,STAR,A9V (154660)
7884893700152005924500060103,205.70725,-5.6744562,STAR,A9V (154660)
7884825500152005924500060103,206.06187,-6.2668384,STAR,M5III (221615)
7878070100152005924500060103,206.43133,-6.3701568,QSO,BROADLINE
7884850200152005924500060103,206.23013,-6.0882061,STAR,M5III (221615)
7878087400152005924500060103,206.53233,-6.1620597,STAR,G8V (101501)
7884869600152005924500060103,205.8584,-5.9370287,STAR,M4.5:III (123657)
7884882000152005924500060103,206.01196,-5.8751903,STAR,G0Va (143761)
7884855200152005924500060103,206.14719,-5.9339885,STAR,M3III (44478)
7884892200152005924500060103,205.95416,-5.6789397,GALAXY,
7884857100152005924500060103,206.3643,-5.8615435,STAR,WDcooler
7884848500152005924500060103,206.55488,-5.9548541,STAR,M4.5:III (123657)
7884857200152005924500060103,206.46325,-5.8893009,QSO,BROADLINE
7884857900152005924500060103,206.4913,-5.851048,STAR,WDcooler
7885092100152005924500060103,206.47747,-5.6276107,STAR,M6III (148783)
7885054200152005924500060103,205.3236,-5.3255218,STAR,F6V (16673)
7885013600152005924500060103,205.74535,-5.5097773,STAR,WDhotter
7885027500152005924500060103,205.68789,-5.263323,STAR,A9V (154660)
7885063800152005924500060103,205.22972,-5.141614,QSO,
7885070800152005924500060103,205.34766,-4.9384099,STAR,K5 (G_19-24)
7885070500152005924500060103,205.43747,-4.906525,STAR,M5III (221615)
7885278700152005924500060103,205.68319,-5.0651886,STAR,WDhotter
7885017200152005924500060103,205.9497,-5.432285,STAR,K3V (32147)
7885016800152005924500060103,205.8557,-5.4051395,QSO,BROADLINE
7885018300152005924500060103,205.94333,-5.3629585,STAR,G0Va (143761)
7885266100152005924500060103,205.8892,-5.2475786,STAR,M5III (221615)
7885142800152005924500060103,206.04197,-5.3783581,STAR,A9V (154660)
7885143100152005924500060103,206.13348,-5.3353668,STAR,M5III (221615)
7885264800152005924500060103,206.10181,-5.2276688,STAR,WDhotter
7885139900152005924500060103,206.21734,-5.4890959,STAR,M1 (204445)
7885128600152005924500060103,206.43356,-5.5370272,STAR,M5III (221615)
7885094000152005924500060103,206.52885,-5.5744012,STAR,WDhotter
7885146200152005924500060103,206.4023,-5.2668673,STAR,M1 (204445)
7885275500152005924500060103,205.84444,-5.21068,STAR,M5III (221615)
7885310200152005924500060103,205.8595,-4.8963791,STAR,O8/O9 (167771)
7885275000152005924500060103,206.17102,-5.0032986,STAR,F8V (30562)
7885284400152005924500060103,206.3622,-5.0337775,STAR,O8/O9 (167771)
7885163300152005924500060103,206.49802,-5.1815561,STAR,F3/F5V (30743)
7885284800152005924500060103,206.29083,-5.0032812,STAR,K3V (32147)
7885285700152005924500060103,206.50481,-4.9222116,STAR,M4.5:III (123657)
7885793600152005924500060103,205.35424,-4.4810244,STAR,M5III (221615)
7885792600152005924500060103,205.39245,-4.5258547,STAR,F8V (G_243-63)
7885323700152005924500060103,205.67215,-4.7135296,STAR,F8V (30562)
7885795000152005924500060103,205.47699,-4.412528,STAR,F3/F5V (30743)
7885813000152005924500060103,205.60095,-4.2470133,STAR,G4V (32923)
7885347100152005924500060103,205.844,-4.3873519,STAR,G4V (32923)
7885334300152005924500060103,205.84874,-4.6319263,STAR,M3III (44478)
7885343500152005924500060103,205.92417,-4.5318522,STAR,F3/F5V (30743)
7885301100152005924500060103,206.39281,-4.7018517,STAR,F0IV (81937)
7885814700152005924500060103,205.8531,-4.2373839,STAR,A9V (154660)
7885405700152005924500060103,206.22354,-4.3030308,GALAXY,
7885403200152005924500060103,206.55719,-4.2170022,STAR,F0IV (81937)
7885404800152005924500060103,206.55062,-4.1246819,STAR,F3/F5V (30743)
7885412100152005924500060103,206.4429,-4.0949318,STAR,F6V (16673)
7885412200152005924500060103,206.43246,-4.0696227,STAR,A2II (39866)
7885413000152005924500060103,206.3958,-4.032003,STAR,M4.5:III (123657)
7878012600152005924500060103,206.74848,-6.8843665,STAR,A4V (97603)
7878022300152005924500060103,206.85088,-6.751698,STAR,A3Iae (223385)
7878047800152005924500060103,207.00076,-6.3802087,STAR,G0Va (143761)
7878048100152005924500060103,207.04259,-6.3817063,STAR,WDcooler
7878045400152005924500060103,207.11179,-6.4731989,STAR,B5III (209419)
7878277200152005924500060103,207.2367,-6.3662726,STAR,F6V (16673)
7878034800152005924500060103,207.34641,-6.5826852,STAR,WDhotter
7878271400152005924500060103,207.35991,-6.3617985,STAR,M5III (221615)
7878076100152005924500060103,206.86286,-6.3583825,STAR,G0Va (143761)
7878281400152005924500060103,207.12126,-6.3019193,STAR,M5III (221615)
7878318300152005924500060103,207.13935,-6.1656473,STAR,G0 (63791)
7878321200152005924500060103,206.94774,-6.155921,STAR,WDhotter
7878320000152005924500060103,207.097,-6.1268742,STAR,F8V (G_243-63)
7885075900152005924500060103,206.69169,-5.9040391,STAR,M4.5:III (123657)
7878334900152005924500060103,206.83486,-5.8949602,STAR,F6III (61064)
7878335500152005924500060103,206.87334,-5.8569532,QSO,
7885098200152005924500060103,206.619,-5.5874699,GALAXY,
7878340000152005924500060103,206.96632,-5.7812818,STAR,WDhotter
7878326600152005924500060103,207.11621,-5.9482942,STAR,K1IVa (142091)
7878328500152005924500060103,207.23235,-5.9117832,STAR,B9Vn (177756)
7878327800152005924500060103,207.26587,-5.9195543,STAR,F0IV (81937)
7878328700152005924500060103,207.24944,-5.8972238,STAR,F3/F5V (30743)
7878354200152005924500060103,207.24954,-5.8233129,STAR,F3/F5V (30743)
7885082700152005924500060103,207.01351,-5.6954364,STAR,M3III (44478)
7878358700152005924500060103,207.13549,-5.6397795,STAR,F3/F5V (30743)
7878357300152005924500060103,207.19712,-5.6366286,STAR,M5III (221615)
7878360400152005924500060103,207.2517,-5.5902436,STAR,WDhotter
7878351700152005924500060103,207.2423,-5.5559364,STAR,K3V (32147)
7878278900152005924500060103,207.33374,-6.3130732,STAR,G0Va (143761)
7878283200152005924500060103,207.30248,-6.2063801,STAR,O8/O9 (167771)
7878284700152005924500060103,207.37887,-6.191517,STAR,F3/F5V (30743)
7878274600152005924500060103,207.57769,-6.2798632,STAR,F3/F5V (30743)
7878288300152005924500060103,207.4346,-6.0191642,STAR,M5III (221615)
7878288400152005924500060103,207.41077,-6.007366,STAR,M5III (221615)
7878341900152005924500060103,207.4315,-5.9411915,STAR,F3/F5V (30743)
7878303800152005924500060103,207.59529,-6.0854667,STAR,F3/F5V (30743)
7878328000152005924500060103,207.28939,-5.8952993,STAR,F3/F5V (30743)
7878342700152005924500060103,207.41172,-5.8874437,STAR,F3/F5V (30743)
7878345900152005924500060103,207.40597,-5.7957213,STAR,A2II (39866)
7878342100152005924500060103,207.46385,-5.9281319,STAR,F3/F5V (30743)
7878311200152005924500060103,207.75732,-5.887096,STAR,F2V (33256)
7885135000152005924500060103,206.58379,-5.4611731,STAR,K5 (G_19-24)
7885116300152005924500060103,206.81956,-5.4175754,STAR,M1 (204445)
7885150400152005924500060103,206.68608,-5.3491487,STAR,F8V (G_243-63)
7885118800152005924500060103,206.90506,-5.2847317,STAR,F3/F5V (30743)
7885151400152005924500060103,206.77001,-5.264385,QSO,
7885108400152005924500060103,207.10127,-5.4204818,QSO,BROADLINE
7885111700152005924500060103,207.10635,-5.3840639,STAR,B8IV (171301)
7885123400152005924500060103,206.9384,-5.2158994,STAR,F3/F5V (30743)
7885121300152005924500060103,207.07267,-5.2447909,QSO,STARBURST BROADLINE
7885155000152005924500060103,206.78965,-5.1476719,STAR,A4V (97603)
7885168900152005924500060103,206.75503,-5.0251515,STAR,WDcooler
7885162500152005924500060103,206.90672,-4.9870783,STAR,O8/O9 (167771)
7885172000152005924500060103,206.64354,-4.8892924,STAR,F3/F5V (30743)
7885169300152005924500060103,206.737,-4.946703,STAR,F3/F5V (30743)
7885124900152005924500060103,207.06305,-5.1500914,STAR,M1 (204445)
