id,ra,dec,class,subclass
5753914300150215925000060103,117.57593,26.500574,QSO,BROADLINE
5753845200150215925000060103,117.80221,26.28381,STAR,F0II (25291)
5753638200150215925000060103,118.29855,25.967855,STAR,M5III (221615)
5753639600150215925000060103,118.25365,26.029198,QSO,
5753618900150215925000060103,118.38764,25.851142,STAR,F3/F5V (30743)
5753619100150215925000060103,118.49074,25.825137,STAR,F0IV (81937)
5753614900150215925000060103,118.57836,25.732561,QSO,BROADLINE
5753632600150215925000060103,118.41642,25.88806,STAR,F3/F5V (30743)
5753633800150215925000060103,118.43428,25.950626,QSO,BROADLINE
5753633400150215925000060103,118.45824,25.927308,QSO,
5753622500150215925000060103,118.63002,25.841056,QSO,BROADLINE
5753628000150215925000060103,118.57208,25.9553,QSO,BROADLINE
5753623900150215925000060103,118.62625,25.912535,QSO,BROADLINE
5753827800150215925000060103,118.0552,26.141098,QSO,BROADLINE
5753823600150215925000060103,118.20254,26.092804,QSO,BROADLINE
5753824700150215925000060103,118.20684,26.125031,QSO,BROADLINE
5753830500150215925000060103,118.27249,26.16885,STAR,F3/F5V (30743)
5753842600150215925000060103,118.01065,26.279751,STAR,WDhotter
5753831900150215925000060103,118.43231,26.250088,QSO,BROADLINE
5753661500150215925000060103,118.66762,26.191192,QSO,BROADLINE
5753579600150215925000060103,118.73398,25.740397,GALAXY,
5753577000150215925000060103,118.85429,25.688561,QSO,BROADLINE
5753577700150215925000060103,118.9043,25.71084,QSO,STARBURST BROADLINE
5753578700150215925000060103,118.87097,25.802213,STAR,F3/F5V (30743)
5753565500150215925000060103,119.0594,25.661003,QSO,BROADLINE
5753584300150215925000060103,119.10679,25.705196,STAR,F3/F5V (30743)
5753588400150215925000060103,119.10647,25.831908,QSO,BROADLINE
5645228700150215925000060103,119.34863,25.681115,QSO,BROADLINE
5645230000150215925000060103,119.34776,25.721726,QSO,BROADLINE
5753584700150215925000060103,119.28889,25.744191,QSO,BROADLINE
5753625700150215925000060103,118.71396,25.947936,QSO,
5753647000150215925000060103,118.81932,25.979283,QSO,BROADLINE
5753602500150215925000060103,118.97547,25.937486,QSO,BROADLINE
5753604400150215925000060103,118.97598,25.999431,STAR,WDhotter
5753605400150215925000060103,118.99389,26.02186,STAR,WDhotter
5753651800150215925000060103,118.71664,26.156795,QSO,BROADLINE
5753648000150215925000060103,118.8005,26.083532,QSO,
5753648600150215925000060103,118.94312,26.103292,QSO,BROADLINE
5753649100150215925000060103,118.93683,26.131906,QSO,BROADLINE
5753600300150215925000060103,119.14797,25.928327,STAR,M5III (221615)
5753604900150215925000060103,119.07434,26.025208,STAR,F6V (16673)
5753609900150215925000060103,119.14529,26.114164,QSO,BROADLINE
5753610900150215925000060103,119.10323,26.161144,STAR,F3/F5V (30743)
5753596400150215925000060103,119.26852,26.011771,QSO,BROADLINE
5753597700150215925000060103,119.32796,26.013376,STAR,F3/F5V (30743)
5753598600150215925000060103,119.35303,26.10397,QSO,BROADLINE
5645234100150215925000060103,119.39796,25.799507,STAR,F3/F5V (30743)
5753591100150215925000060103,119.40933,25.857719,QSO,BROADLINE
5645236700150215925000060103,119.48429,25.856402,QSO,BROADLINE
5753593400150215925000060103,119.45588,25.934579,QSO,BROADLINE
5645235000150215925000060103,119.5357,25.800538,QSO,BROADLINE
5753596900150215925000060103,119.40861,26.001449,QSO,BROADLINE
5753964500150215925000060103,119.60925,26.035083,STAR,M6III (148783)
5645550300150215925000060103,119.73792,25.946207,STAR,WDhotter
5753901300150215925000060103,117.79728,26.462406,STAR,F6V (16673)
5753904600150215925000060103,117.80434,26.504016,QSO,
5753900100150215925000060103,117.90772,26.445876,QSO,BROADLINE
5753910000150215925000060103,117.83387,26.56175,QSO,BROADLINE
