id,ra,dec,class,subclass
5474195900152175923800060103,32.862399,53.278943,STAR,G0 (G_101-29)
5474128000152175923800060103,33.125656,52.863335,STAR,K0IV (191026)
5474089200152175923800060103,33.353715,52.830563,STAR,K1IVa (142091)
5474081500152175923800060103,33.594046,52.731587,STAR,K0IV (191026)
5474082500152175923800060103,33.56574,52.750457,STAR,G5III+... (157910)
5474084300152175923800060103,33.619832,52.755832,STAR,K3V (32147)
5474185600152175923800060103,32.928015,53.091523,STAR,Ldwarf
5474163200152175923800060103,33.169782,53.014191,STAR,WDhotter
5474162500152175923800060103,33.220695,52.996782,STAR,G0Va (143761)
5474189700152175923800060103,33.071993,53.228468,STAR,M1 (204445)
5474161200152175923800060103,33.323314,53.067747,QSO,BROADLINE
5474178100152175923800060103,33.265474,53.176737,STAR,G5III+... (157910)
5474170700152175923800060103,33.358941,53.106475,STAR,M1 (204445)
5474157800152175923800060103,33.255826,52.924161,QSO,STARBURST BROADLINE
5474102700152175923800060103,33.480262,53.006751,STAR,F3/F5V (30743)
5474167700152175923800060103,33.456342,53.046005,STAR,M6III (148783)
5474101400152175923800060103,33.680028,52.997083,STAR,F0IV (81937)
5474169200152175923800060103,33.493355,53.105805,STAR,M5III (221615)
5474104000152175923800060103,33.676885,53.028381,STAR,M5III (221615)
5474044600152175923800060103,33.503895,52.595252,STAR,F6II (61295)
5474057900152175923800060103,33.779058,52.562548,STAR,G1V (95128)
5474058200152175923800060103,33.815146,52.588225,STAR,F6III (61064)
5473792500152175923800060103,33.984872,52.504541,STAR,F0V (90277)
5473792700152175923800060103,33.976454,52.52684,STAR,F3/F5V (30743)
5474059800152175923800060103,33.863015,52.61501,STAR,M4.5:III (123657)
5473769500152175923800060103,34.301776,52.359769,STAR,K3V (32147)
5473791100152175923800060103,34.090483,52.494048,STAR,F9IV (136064)
5474066600152175923800060103,33.767857,52.737691,STAR,F6II (61295)
5474073800152175923800060103,33.886741,52.761295,STAR,F0IV (81937)
5474068900152175923800060103,33.925242,52.731843,STAR,G5III+... (157910)
5474070500152175923800060103,34.069889,52.763734,STAR,O8/O9 (167771)
5474071900152175923800060103,34.055789,52.785826,STAR,F0IV (81937)
5474078100152175923800060103,33.920573,52.860682,STAR,F3/F5V (30743)
5473902500152175923800060103,34.749504,52.536809,STAR,K0IV (191026)
5473924900152175923800060103,34.434543,52.68242,STAR,K0IV (191026)
5473925400152175923800060103,34.508366,52.704602,QSO,BROADLINE
5473912200152175923800060103,34.89168,52.640187,STAR,G5III+... (157910)
