id,ra,dec,class,subclass
7189378800150365918800060103,350.15815,23.135273,QSO,BROADLINE
7189379300150365918800060103,350.19104,23.170286,QSO,BROADLINE
7189380700150365918800060103,350.15318,23.203338,STAR,F3/F5V (30743)
7190160200150365918800060103,350.90171,22.949524,QSO,BROADLINE
7190161100150365918800060103,351.10372,22.916275,QSO,BROADLINE
7190203500150365918800060103,350.45286,23.078865,QSO,BROADLINE
7190205300150365918800060103,350.37006,23.139245,STAR,WDhotter
7190205000150365918800060103,350.43546,23.120324,GALAXY,
7190170400150365918800060103,350.64067,23.026145,QSO,BROADLINE
7190204500150365918800060103,350.53067,23.149698,QSO,BROADLINE
7190170700150365918800060103,350.59528,23.071146,QSO,
7190215000150365918800060103,350.29991,23.207912,QSO,BROADLINE
7190205600150365918800060103,350.39777,23.16423,STAR,WDhotter
7190215200150365918800060103,350.33582,23.248677,QSO,BROADLINE
7190215500150365918800060103,350.31097,23.267452,STAR,F3/F5V (30743)
7190215900150365918800060103,350.38952,23.273731,STAR,WDcooler
7190216800150365918800060103,350.36266,23.318226,GALAXY,
7190216500150365918800060103,350.4598,23.325739,STAR,F0IV (81937)
7190204400150365918800060103,350.564,23.165479,QSO,BROADLINE
7190206500150365918800060103,350.49344,23.216543,STAR,F3/F5V (30743)
7190206700150365918800060103,350.52513,23.2376,QSO,
7190207100150365918800060103,350.49721,23.26223,QSO,BROADLINE
7190209500150365918800060103,350.65848,23.288572,QSO,
7190171000150365918800060103,350.72386,23.048715,QSO,BROADLINE
7190168300150365918800060103,350.77963,23.056808,QSO,BROADLINE
7190175000150365918800060103,350.69954,23.164568,QSO,BROADLINE
7190180200150365918800060103,351.11155,23.1827,STAR,F3/F5V (30743)
7190211700150365918800060103,350.75106,23.353936,QSO,
7190176200150365918800060103,350.87277,23.279824,QSO,BROADLINE
7190190900150365918800060103,350.93904,23.261888,STAR,WDhotter
7190192500150365918800060103,350.95904,23.337385,QSO,BROADLINE
