id,ra,dec,class,subclass
5777374500151905924800060103,113.11784,36.487903,STAR,F9IV (136064)
5777459900151905924800060103,113.20749,36.46938,STAR,F6V (16673)
5774669600151905924800060103,113.31762,36.39277,STAR,G8V (101501)
5774669900151905924800060103,113.30158,36.407807,STAR,F3/F5V (30743)
5774670100151905924800060103,113.37161,36.422615,STAR,G0 (G_101-29)
5777482000151905924800060103,112.93824,36.759157,STAR,WDhotter
5777479300151905924800060103,113.00535,36.758869,STAR,M5III (221615)
5777467700151905924800060103,113.16012,36.670607,STAR,G0 (63791)
5777468400151905924800060103,113.19213,36.753673,STAR,F9IV (136064)
5777463400151905924800060103,113.33251,36.567064,STAR,F6V (16673)
5777471000151905924800060103,113.3494,36.720299,STAR,F3/F5V (30743)
5774605800151905924800060103,113.77222,36.077841,STAR,F3/F5V (30743)
5774416300151905924800060103,114.54023,35.925514,STAR,G0Va (143761)
5774608500151905924800060103,113.78226,36.147285,STAR,F3/F5V (30743)
5774613300151905924800060103,113.84955,36.183077,STAR,M1 (204445)
5774654200151905924800060103,113.67076,36.288777,QSO,BROADLINE
5774598100151905924800060103,114.20536,36.068699,STAR,M3III (44478)
5774433700151905924800060103,114.34416,36.011788,STAR,CalciumWD
5774434800151905924800060103,114.28574,36.037505,STAR,WDhotter
5774622500151905924800060103,114.16729,36.15291,STAR,F6V (16673)
5774634200151905924800060103,114.02171,36.314097,STAR,M4.5:III (123657)
5774618400151905924800060103,114.27804,36.152121,STAR,G8V (75732)
5774661300151905924800060103,113.63436,36.404578,STAR,K3V (32147)
5774660200151905924800060103,113.81308,36.412391,STAR,CalciumWD
5774617500151905924800060103,113.92349,36.377534,STAR,WDhotter
5774676500151905924800060103,113.64782,36.572157,STAR,F3/F5V (30743)
5774664100151905924800060103,113.75279,36.550087,STAR,M1 (204445)
5774676800151905924800060103,113.64864,36.606266,STAR,F3/F5V (30743)
5774686200151905924800060103,113.7827,36.614214,STAR,K3V (32147)
5774683100151905924800060103,113.86266,36.53977,STAR,G1V (95128)
5774633400151905924800060103,114.13361,36.334055,STAR,K3V (32147)
5774624400151905924800060103,114.26787,36.296525,STAR,K0V (10780)
5774624700151905924800060103,114.25355,36.317026,STAR,M5III (221615)
5774621700151905924800060103,114.29679,36.27598,STAR,F3/F5V (30743)
5774625000151905924800060103,114.28004,36.351293,STAR,WDhotter
5774431100151905924800060103,114.55202,36.007932,STAR,F3/F5V (30743)
12581165000151905924800060103,114.68127,35.912346,STAR,K0V (10780)
5774435900151905924800060103,114.49967,36.149452,STAR,F3/F5V (30743)
5774424000151905924800060103,114.7134,36.060247,STAR,G4V (32923)
5774424800151905924800060103,114.66443,36.095092,STAR,sdF3 (140283)
5774418800151905924800060103,114.78362,35.912944,STAR,F3/F5V (30743)
