id,ra,dec,class,subclass
6191288700152385929200060103,186.18926,49.691409,STAR,F3/F5V (30743)
6191305300152385929200060103,185.53985,49.793361,QSO,BROADLINE
6191305100152385929200060103,185.43825,49.783937,QSO,BROADLINE
6191281900152385929200060103,186.48965,49.487266,QSO,BROADLINE
6191280600152385929200060103,186.45551,49.452185,STAR,F3/F5V (30743)
6191280000152385929200060103,186.46949,49.405481,QSO,BROADLINE
6189601600152385929200060103,187.06334,49.297047,QSO,BROADLINE
6189598700152385929200060103,187.022,49.208367,STAR,F3/F5V (30743)
6189604100152385929200060103,186.97961,49.233742,QSO,BROADLINE
6189591400152385929200060103,186.80209,49.175367,QSO,BROADLINE
6189593500152385929200060103,186.62788,49.260216,QSO,BROADLINE
6191269000152385929200060103,186.35206,49.23297,QSO,BROADLINE
6189594000152385929200060103,187.24343,49.028177,QSO,BROADLINE
6189582600152385929200060103,187.34877,48.907577,QSO,BROADLINE
6189554300152385929200060103,187.48635,48.762202,QSO,BROADLINE
6189554900152385929200060103,187.35704,48.825352,QSO,BROADLINE
6189581900152385929200060103,187.19621,48.825743,QSO,
6189550400152385929200060103,187.39819,48.579557,STAR,M5III (221615)
6189576900152385929200060103,187.31692,48.687012,QSO,BROADLINE
6189575900152385929200060103,187.26999,48.644679,QSO,BROADLINE
6189575700152385929200060103,187.24534,48.603261,QSO,BROADLINE
6189594600152385929200060103,187.19835,49.075523,QSO,BROADLINE
6189582900152385929200060103,187.2157,48.967023,QSO,BROADLINE
6189582100152385929200060103,187.16617,48.918885,STAR,F3/F5V (30743)
6189587000152385929200060103,186.81427,48.909308,QSO,BROADLINE
6191264400152385929200060103,186.35155,49.027538,QSO,STARBURST BROADLINE
6191198700152385929200060103,186.43118,48.960921,QSO,BROADLINE
6189577700152385929200060103,187.14532,48.812766,QSO,
6189586100152385929200060103,186.82303,48.834086,QSO,BROADLINE
6189576700152385929200060103,187.14393,48.706557,STAR,F3/F5V (30743)
6189578600152385929200060103,187.08943,48.704056,QSO,BROADLINE
6189577900152385929200060103,187.05409,48.681476,QSO,BROADLINE
6189526500152385929200060103,187.08384,48.630603,STAR,M1 (204445)
6189533400152385929200060103,186.78665,48.727431,QSO,BROADLINE
6189532100152385929200060103,186.76444,48.637277,QSO,BROADLINE
6189535600152385929200060103,186.65779,48.837055,STAR,F3/F5V (30743)
6189534300152385929200060103,186.61659,48.694127,QSO,BROADLINE
6191193300152385929200060103,186.43169,48.705333,QSO,BROADLINE
6191194800152385929200060103,186.27206,48.742089,QSO,BROADLINE
6191288500152385929200060103,186.14789,49.649592,STAR,M6III (148783)
6191278700152385929200060103,185.8508,49.61993,QSO,BROADLINE
6191278400152385929200060103,185.90213,49.577866,QSO,BROADLINE
6191270800152385929200060103,186.27686,49.429148,STAR,F3/F5V (30743)
6191276000152385929200060103,186.18788,49.431908,QSO,BROADLINE
6191275100152385929200060103,185.82784,49.450338,QSO,BROADLINE
6191303600152385929200060103,185.6177,49.694698,STAR,WDhotter
6191301500152385929200060103,185.64814,49.605421,QSO,BROADLINE
6191304100152385929200060103,185.4525,49.705453,QSO,BROADLINE
6191259800152385929200060103,185.26325,49.534929,QSO,BROADLINE
6191273100152385929200060103,186.01954,49.397106,STAR,F3/F5V (30743)
6191272800152385929200060103,186.03517,49.353494,QSO,BROADLINE
6191271400152385929200060103,186.14588,49.201975,QSO,BROADLINE
6191247700152385929200060103,185.74803,49.245118,QSO,
6191249300152385929200060103,185.62236,49.362982,QSO,BROADLINE
6191250800152385929200060103,185.56271,49.340605,STAR,F0IV (81937)
6191251300152385929200060103,185.4345,49.425148,QSO,BROADLINE
3225994900152385929200060103,185.41507,49.332092,GALAXY,STARFORMING
6191250600152385929200060103,185.4159,49.356118,QSO,BROADLINE
6191257100152385929200060103,185.32697,49.376692,GALAXY,STARBURST
6191257200152385929200060103,185.32014,49.357188,QSO,BROADLINE
6191245300152385929200060103,185.47862,49.200199,QSO,BROADLINE
6191246100152385929200060103,185.42015,49.285168,QSO,BROADLINE
6191250300152385929200060103,185.45937,49.269415,QSO,BROADLINE
6191254000152385929200060103,185.33372,49.312859,QSO,BROADLINE
6191254200152385929200060103,185.29074,49.300428,QSO,BROADLINE
11753816900152385929200060103,185.36044,49.224356,QSO,BROADLINE
6191307800152385929200060103,185.2637,49.674504,QSO,BROADLINE
6191308100152385929200060103,185.23539,49.671471,STAR,WDhotter
6191369200152385929200060103,184.87823,49.681166,QSO,BROADLINE
6191368500152385929200060103,184.95178,49.652563,QSO,
6191256900152385929200060103,184.98247,49.479827,GALAXY,
6191362600152385929200060103,184.89039,49.507981,STAR,F3/F5V (30743)
6191362100152385929200060103,184.77707,49.485118,QSO,BROADLINE
6191370100152385929200060103,184.63159,49.685472,QSO,BROADLINE
6191367500152385929200060103,184.64986,49.656297,QSO,BROADLINE
6191372700152385929200060103,184.45255,49.693295,QSO,BROADLINE
6191373800152385929200060103,184.35508,49.667719,QSO,BROADLINE
6191364600152385929200060103,184.66202,49.490394,STAR,F3/F5V (30743)
6191364800152385929200060103,184.64065,49.519917,QSO,BROADLINE
6191359000152385929200060103,184.22607,49.573341,QSO,BROADLINE
6191355900152385929200060103,184.40119,49.554822,QSO,BROADLINE
6191355000152385929200060103,184.42003,49.521664,QSO,BROADLINE
6191256000152385929200060103,185.15443,49.392728,STAR,M1 (204445)
6191344700152385929200060103,184.69256,49.312754,QSO,BROADLINE
6191344200152385929200060103,184.698,49.238146,STAR,F6V (16673)
6191346500152385929200060103,184.56436,49.444048,QSO,BROADLINE
6191354700152385929200060103,184.48777,49.46305,QSO,BROADLINE
6191352700152385929200060103,184.26204,49.441895,QSO,BROADLINE
6191354400152385929200060103,184.38419,49.406401,QSO,BROADLINE
6191216600152385929200060103,185.79413,49.17208,QSO,
6191243900152385929200060103,185.47281,49.133546,QSO,STARBURST BROADLINE
6191244900152385929200060103,185.37379,49.187609,STAR,WDhotter
6191236400152385929200060103,185.23558,49.016752,QSO,
6191202300152385929200060103,186.08606,48.787509,GALAXY,STARBURST
6191189800152385929200060103,185.85128,48.833908,QSO,BROADLINE
6191186200152385929200060103,186.0701,48.68256,QSO,BROADLINE
6191188700152385929200060103,185.78034,48.759425,QSO,BROADLINE
6191224900152385929200060103,185.58009,48.866873,QSO,BROADLINE
6191232700152385929200060103,185.28546,48.844665,QSO,BROADLINE
6191232200152385929200060103,185.20055,48.870366,STAR,F3/F5V (30743)
