id,ra,dec,class,subclass
6257307900153035928000060103,214.39617,62.13321,STAR,F3/F5V (30743)
6257391500153035928000060103,214.30748,62.764899,QSO,BROADLINE
6257391300153035928000060103,214.20165,62.756746,QSO,BROADLINE
6257823700153035928000060103,214.17748,62.925938,STAR,F3/F5V (30743)
6257826500153035928000060103,213.91587,62.998846,QSO,BROADLINE
6257833700153035928000060103,213.80493,63.070365,STAR,WDhotter
6257832700153035928000060103,213.72161,62.992716,STAR,F3/F5V (30743)
6257762700153035928000060103,213.89754,62.751588,GALAXY,
6257761900153035928000060103,213.99616,62.667012,QSO,BROADLINE
6257824800153035928000060103,213.71569,62.877872,STAR,F3/F5V (30743)
6257771500153035928000060103,213.53001,62.933985,STAR,A9V (154660)
6257771200153035928000060103,213.52675,62.885339,QSO,
6257770500153035928000060103,213.29769,62.819398,QSO,BROADLINE
6257320700153035928000060103,214.32253,62.426669,GALAXY,STARBURST
6257321600153035928000060103,214.10058,62.505364,QSO,BROADLINE
6257323300153035928000060103,214.03545,62.585163,QSO,BROADLINE
6257321700153035928000060103,213.99095,62.512884,STAR,WDcooler
6257321500153035928000060103,213.99038,62.456221,QSO,BROADLINE
6257309900153035928000060103,214.19413,62.199408,QSO,BROADLINE
6257315800153035928000060103,214.0775,62.260618,STAR,WDhotter
6257318200153035928000060103,213.9111,62.382265,QSO,BROADLINE
6257763700153035928000060103,213.51823,62.663649,STAR,F3/F5V (30743)
6257769900153035928000060103,213.33972,62.754939,QSO,STARBURST BROADLINE
6257765600153035928000060103,213.14105,62.685599,STAR,F3/F5V (30743)
6257757700153035928000060103,213.59699,62.452934,QSO,BROADLINE
6257748200153035928000060103,213.21674,62.435686,STAR,F3/F5V (30743)
6257754400153035928000060103,213.05054,62.588397,STAR,A2II (39866)
6257754300153035928000060103,213.0179,62.563864,QSO,BROADLINE
6257754000153035928000060103,213.02535,62.488057,QSO,STARBURST BROADLINE
6257864000153035928000060103,213.08892,63.395275,STAR,F3/F5V (30743)
6257863200153035928000060103,213.10204,63.341901,GALAXY,
6257862700153035928000060103,213.16105,63.29069,QSO,BROADLINE
6257874600153035928000060103,213.0212,63.558045,QSO,BROADLINE
6257872200153035928000060103,212.82479,63.495962,QSO,
6257870000153035928000060103,212.95699,63.378788,QSO,BROADLINE
6257978200153035928000060103,212.51329,63.608972,QSO,BROADLINE
6257974000153035928000060103,212.5058,63.46106,QSO,BROADLINE
6257989500153035928000060103,212.18176,63.715896,GALAXY,
6257989400153035928000060103,212.05915,63.689817,QSO,BROADLINE
6257960400153035928000060103,211.51572,63.687077,STAR,F3/F5V (30743)
6257960200153035928000060103,211.46793,63.706474,QSO,BROADLINE
6257961200153035928000060103,211.44411,63.773455,QSO,BROADLINE
6257835100153035928000060103,213.528,63.104949,STAR,A4V (136729)
6257773600153035928000060103,213.33936,63.008353,QSO,BROADLINE
6257803300153035928000060103,212.93641,63.120727,STAR,F3/F5V (30743)
6257804500153035928000060103,212.92603,63.181731,STAR,F0IV (81937)
6257812200153035928000060103,212.83179,63.20759,QSO,BROADLINE
6257800600153035928000060103,213.17386,63.029214,STAR,F3/F5V (30743)
6257772500153035928000060103,213.11182,62.88266,STAR,F3/F5V (30743)
6257803000153035928000060103,212.78382,63.134074,QSO,BROADLINE
6257800200153035928000060103,212.89188,62.971022,QSO,BROADLINE
6257818100153035928000060103,212.57871,63.327652,QSO,BROADLINE
6257818700153035928000060103,212.48862,63.329808,GALAXY,
6257811100153035928000060103,212.68177,63.166186,QSO,BROADLINE
6257806500153035928000060103,212.37937,63.050997,QSO,BROADLINE
6257809300153035928000060103,212.16252,63.100141,QSO,AGN BROADLINE
6257768000153035928000060103,213.12657,62.797775,STAR,A2II (39866)
6257767300153035928000060103,212.88609,62.69799,QSO,BROADLINE
