id,ra,dec,class,subclass
8003971700152705928400060103,143.03943,2.7309916,QSO,BROADLINE
8003971800152705928400060103,143.06751,2.7471276,QSO,BROADLINE
8004122700152705928400060103,142.35876,3.3180217,QSO,BROADLINE
8004099600152705928400060103,142.46547,3.2279402,STAR,F6II (61295)
8004123800152705928400060103,142.3166,3.3700805,STAR,M4.5:III (123657)
8004124600152705928400060103,142.51344,3.4076864,STAR,K5 (G_19-24)
8001034900152705928400060103,142.56287,3.0083007,STAR,WDhotter
8000931600152705928400060103,142.7804,2.9229464,STAR,F3/F5V (30743)
8003982100152705928400060103,142.7553,2.9711384,STAR,WDhotter
8001033800152705928400060103,142.65915,3.0274487,STAR,F3/F5V (30743)
8003979300152705928400060103,142.95376,2.9340551,QSO,
8003979900152705928400060103,142.99474,2.9246295,STAR,WDcooler
8004092200152705928400060103,142.90958,3.1702255,QSO,
8003985700152705928400060103,142.98616,3.1698133,QSO,
8004093900152705928400060103,142.89406,3.2506416,STAR,M5III (221615)
8004095100152705928400060103,143.00668,3.3163307,QSO,BROADLINE
8004098200152705928400060103,142.91566,3.4099697,QSO,BROADLINE
8004107100152705928400060103,143.05023,3.3973843,QSO,BROADLINE
8004110300152705928400060103,143.02622,3.4925502,QSO,BROADLINE
8004110100152705928400060103,143.11488,3.5229449,QSO,BROADLINE
8004137800152705928400060103,142.32005,3.6734665,STAR,G4V (32923)
8004130100152705928400060103,142.52709,3.6014387,QSO,
8004542000152705928400060103,142.56088,4.0412689,GALAXY,
8004544200152705928400060103,142.46344,4.2457983,STAR,WDhotter
8004544600152705928400060103,142.53582,4.2291077,QSO,BROADLINE
8004143800152705928400060103,142.81582,3.6988197,QSO,
8004146200152705928400060103,142.69181,3.745168,STAR,F3/F5V (30743)
8004148000152705928400060103,142.79851,3.8114886,STAR,K5 (G_19-24)
8004149400152705928400060103,142.71522,3.8359908,QSO,BROADLINE
8004151700152705928400060103,142.79003,3.848003,STAR,F0IV (81937)
8004151500152705928400060103,142.84082,3.8467497,QSO,
8004150000152705928400060103,142.85413,3.8342709,QSO,BROADLINE
8004157600152705928400060103,142.79463,3.9539439,QSO,BROADLINE
8004204200152705928400060103,143.04146,4.0555157,QSO,STARBURST BROADLINE
8004634800152705928400060103,142.50314,4.6657473,QSO,
8004613000152705928400060103,142.69336,4.6505514,STAR,F3/F5V (30743)
8004613700152705928400060103,142.63421,4.6707356,QSO,BROADLINE
8004629700152705928400060103,143.05447,4.8970605,QSO,
8004657300152705928400060103,142.84366,5.0050134,STAR,G4V (32923)
8004657700152705928400060103,143.03883,5.0658548,STAR,F3/F5V (30743)
8002441200152705928400060103,143.53055,2.4250299,QSO,
8003938800152705928400060103,143.54294,2.4895381,QSO,
8003946200152705928400060103,143.25872,2.6862648,QSO,
8003944900152705928400060103,143.27483,2.6240974,STAR,F3/F5V (30743)
8003972300152705928400060103,143.234,2.8284861,QSO,
8003945600152705928400060103,143.30233,2.6978005,STAR,M4.5:III (123657)
8003950300152705928400060103,143.3616,2.8159521,QSO,BROADLINE
8003939500152705928400060103,143.53823,2.5436333,QSO,STARBURST BROADLINE
8002445100152705928400060103,143.73508,2.5225806,STAR,WDhotter
8002465500152705928400060103,144.23788,2.8951243,STAR,M4.5:III (123657)
8002515700152705928400060103,144.62212,2.8986426,STAR,WDcooler
8003951600152705928400060103,143.40203,2.8903169,QSO,BROADLINE
8003989000152705928400060103,143.37334,3.1366513,QSO,BROADLINE
8003963100152705928400060103,143.63765,2.9828362,STAR,F8V (30562)
8003965400152705928400060103,143.66111,3.0348978,STAR,WDhotter
8003969600152705928400060103,143.64146,3.1125224,QSO,STARBURST BROADLINE
8003992100152705928400060103,143.63538,3.2302219,STAR,WDhotter
8004004200152705928400060103,143.36947,3.4008303,STAR,F3/F5V (30743)
8004107300152705928400060103,143.19247,3.4175347,QSO,
8003994400152705928400060103,143.54184,3.2385788,QSO,BROADLINE
8003960100152705928400060103,143.88547,3.0080627,GALAXY,
8003960900152705928400060103,143.91354,3.0565122,GALAXY,
8003968600152705928400060103,143.84748,3.1626775,QSO,BROADLINE
8003970000152705928400060103,143.85298,3.1919273,QSO,BROADLINE
8003967400152705928400060103,143.86047,3.1203323,STAR,F3/F5V (30743)
8003957300152705928400060103,144.03865,2.9398136,STAR,M5III (221615)
8002519200152705928400060103,144.28882,2.942034,GALAXY,
8002524900152705928400060103,144.2237,2.9923375,STAR,WDhotter
8002523600152705928400060103,144.28027,2.9814554,STAR,WDcooler
8004044100152705928400060103,143.76583,3.3660651,STAR,F3/F5V (30743)
8004052700152705928400060103,143.81131,3.596059,QSO,BROADLINE
