id,ra,dec,class,subclass
7707742100151135921700060103,93.563952,21.539341,GALAXY,
7707763900151135921700060103,93.435086,21.653844,STAR,CV
7707766200151135921700060103,93.403469,21.689742,STAR,G0Ib (204867)
7707771900151135921700060103,93.515221,21.750557,STAR,CV
7707778000151135921700060103,93.365715,21.872452,STAR,CV
7707777400151135921700060103,93.506996,21.856968,STAR,CV
7707775200151135921700060103,93.567934,21.840187,STAR,CV
7707841200151135921700060103,93.362304,21.988406,STAR,A4V (97603)
7707842900151135921700060103,93.488754,22.047252,STAR,G3Ib (58526)
7707871600151135921700060103,93.505844,22.059711,STAR,CV
7707866900151135921700060103,93.056051,22.192242,STAR,F3/F5V (30743)
7707867600151135921700060103,93.04686,22.209241,STAR,F3/F5V (30743)
7749448600151135921700060103,93.064639,22.271335,STAR,CV
7749452300151135921700060103,93.068863,22.342325,STAR,F3/F5V (30743)
7749484100151135921700060103,93.098886,22.41806,STAR,A4V (97603)
7707865000151135921700060103,93.235578,22.23811,STAR,CV
7707876200151135921700060103,93.42953,22.127126,STAR,CV
7707880700151135921700060103,93.472974,22.232373,STAR,CV
7707900100151135921700060103,93.314243,22.341903,STAR,G0Ib (204867)
7707901900151135921700060103,93.275262,22.398771,STAR,K4III (136726)
7707904600151135921700060103,93.276287,22.435981,STAR,CV
7707895500151135921700060103,93.364815,22.290593,GALAXY,
7707881100151135921700060103,93.465137,22.288378,GALAXY,
7749472500151135921700060103,92.949705,22.497234,STAR,K1IVa (142091)
7749472900151135921700060103,92.933368,22.518856,STAR,CV
7749474200151135921700060103,92.92172,22.563592,STAR,A4V (97603)
7749515200151135921700060103,92.994954,22.792711,STAR,CV
7749523000151135921700060103,93.041736,22.790539,STAR,K3Iab: (4817)
7707905300151135921700060103,93.304893,22.466921,STAR,CV
7707905000151135921700060103,93.351683,22.469689,STAR,CV
7749492400151135921700060103,93.185353,22.557786,STAR,K4III (136726)
7749493400151135921700060103,93.23497,22.598951,STAR,CV
7749497000151135921700060103,93.325018,22.623832,STAR,CV
7707914100151135921700060103,93.459332,22.539596,STAR,CV
7707915100151135921700060103,93.51927,22.54938,STAR,K4Iab: (34255)
7707916900151135921700060103,93.46352,22.615893,STAR,K0IV (191026)
7707917300151135921700060103,93.503242,22.623836,STAR,CV
7749501200151135921700060103,93.266189,22.70325,STAR,CV
7749521700151135921700060103,93.194123,22.841571,STAR,A4V (97603)
7749521100151135921700060103,93.241246,22.828535,STAR,CV
7749503200151135921700060103,93.344249,22.775891,STAR,M4.5:III (123657)
7749498100151135921700060103,93.371791,22.651047,GALAXY,
7749498600151135921700060103,93.408697,22.673818,STAR,G3Ib (58526)
7749499400151135921700060103,93.439655,22.709569,STAR,CV
7749586700151135921700060103,92.938664,22.848132,STAR,K5Ve (118100)
7749527000151135921700060103,93.129986,22.920502,STAR,F2III (89254)
7749606500151135921700060103,92.959038,23.035428,STAR,A9V (154660)
7749599900151135921700060103,93.123128,23.009767,STAR,A4V (97603)
7749746000151135921700060103,93.003009,23.172639,STAR,A0IVn (25642)
7749526300151135921700060103,93.195875,22.913365,STAR,F2III (89254)
7749666800151135921700060103,93.207276,23.020643,STAR,G3Ib (58526)
7749649900151135921700060103,93.568516,22.904172,STAR,CV
7749664000151135921700060103,93.372771,22.966785,STAR,CV
7749662600151135921700060103,93.421181,22.954305,STAR,M6III (148783)
7749650700151135921700060103,93.49842,22.937467,STAR,CV
7749650500151135921700060103,93.526543,22.939417,GALAXY,
7749721700151135921700060103,93.21251,23.077376,STAR,A0IVn (25642)
7749726700151135921700060103,93.194921,23.184001,STAR,A4V (97603)
7749678900151135921700060103,93.351227,23.148668,STAR,A4V (97603)
7749664500151135921700060103,93.45548,23.030398,STAR,G3Ib (58526)
7749668800151135921700060103,93.385983,23.086424,STAR,G3Ib (58526)
7749748200151135921700060103,93.003197,23.262088,STAR,A4V (97603)
7749733700151135921700060103,93.119255,23.224266,STAR,F0V (90277)
7749767500151135921700060103,93.126644,23.492535,STAR,A0IVn (25642)
7749733500151135921700060103,93.212528,23.271917,STAR,A4V (97603)
7749736600151135921700060103,93.291181,23.23099,STAR,CV
7749760100151135921700060103,93.135575,23.358102,STAR,A4V (97603)
7749738900151135921700060103,93.422396,23.308995,STAR,CV
7749772500151135921700060103,93.547881,23.392866,GALAXY,
7749745400151135921700060103,93.359345,23.432959,STAR,A4V (97603)
7749773900151135921700060103,93.519791,23.418175,STAR,F2III (89254)
7749776700151135921700060103,93.532871,23.49504,STAR,CV
7749782000151135921700060103,93.477455,23.587604,STAR,O8/O9 (167771)
7707503700151135921700060103,94.007837,21.375216,QSO,
7707506100151135921700060103,94.00855,21.466971,STAR,F2III (89254)
7707741400151135921700060103,93.683965,21.542762,GALAXY,
7707751400151135921700060103,93.731303,21.637809,STAR,O8/O9 (167771)
7707525200151135921700060103,93.853994,21.532759,STAR,G3Ib (58526)
7707528400151135921700060103,93.880067,21.646324,GALAXY,
7707530500151135921700060103,94.170636,21.462232,STAR,K4Iab: (34255)
7707446100151135921700060103,94.266699,21.328314,STAR,K4III (136726)
7707470900151135921700060103,94.35341,21.359426,STAR,CV
7707473800151135921700060103,94.371711,21.449832,STAR,G0Ib (204867)
7707534100151135921700060103,94.1052,21.49089,STAR,G3Ib (58526)
7707531100151135921700060103,94.216707,21.524388,STAR,CV
7707550200151135921700060103,94.036271,21.598207,STAR,A4V (97603)
7707535700151135921700060103,94.142375,21.580892,STAR,CV
7707537500151135921700060103,94.164012,21.611073,STAR,A4V (97603)
7707529900151135921700060103,94.25474,21.493351,STAR,CV
7707531400151135921700060103,94.286608,21.48856,STAR,M4.5:III (123657)
7707531900151135921700060103,94.351943,21.526777,GALAXY,
7707539700151135921700060103,94.371765,21.64205,GALAXY,
7707756800151135921700060103,93.622193,21.716615,STAR,CV
7707758700151135921700060103,93.721259,21.767,STAR,CV
7707759400151135921700060103,93.645153,21.802784,STAR,G3Ib (58526)
7707784900151135921700060103,93.950127,21.848043,GALAXY,
7707805500151135921700060103,93.634123,21.921184,STAR,WDmagnetic
7707804700151135921700060103,93.668559,21.914456,STAR,WDcooler
7707805200151135921700060103,93.715565,21.949819,STAR,CV
7707806700151135921700060103,93.67107,21.98103,STAR,CV
7707787800151135921700060103,93.833799,21.872765,STAR,WDhotter
7707786700151135921700060103,93.947454,21.876712,STAR,F8Ibvar (45412)
7707791800151135921700060103,93.833247,21.977672,STAR,CV
7707816700151135921700060103,93.849919,22.046715,STAR,A4V (97603)
7707554700151135921700060103,94.101998,21.752764,STAR,CV
7707552800151135921700060103,94.20573,21.694268,STAR,WDcooler
7707544100151135921700060103,94.459111,21.752738,STAR,A4V (97603)
7707548900151135921700060103,94.424603,21.828244,QSO,
7707793900151135921700060103,94.02378,21.929947,STAR,CV
7707792800151135921700060103,94.07105,21.945515,STAR,F2III (89254)
7707676700151135921700060103,94.333327,21.930943,STAR,A4V (97603)
7707675200151135921700060103,94.443328,21.933642,STAR,CV
7707681300151135921700060103,94.245256,22.027951,STAR,F8Ibvar (45412)
7707680600151135921700060103,94.329455,22.0311,STAR,CV
7707677800151135921700060103,94.392313,21.991898,STAR,K2III (115136)
7707678900151135921700060103,94.420295,22.011382,STAR,A4V (97603)
