id,ra,dec,class,subclass
10002738300151165922000060103,108.96984,-26.04401,STAR,CV
10002740500151165922000060103,108.9145,-26.011406,STAR,CV
10002842500151165922000060103,108.73209,-25.88004,STAR,F2III (89254)
10002832500151165922000060103,108.84695,-26.000318,STAR,F2III (89254)
10002741800151165922000060103,108.95823,-25.976101,STAR,A9V (154660)
10002845200151165922000060103,108.79729,-25.854249,STAR,A0IVn (25642)
10002837300151165922000060103,108.92674,-25.903711,STAR,F6II (61295)
10002872200151165922000060103,108.66855,-25.802681,STAR,CV
10002867300151165922000060103,108.69956,-25.844795,STAR,M5III (221615)
10002870700151165922000060103,108.71523,-25.810189,STAR,F8V (30562)
10002871200151165922000060103,108.75867,-25.801603,STAR,CV
10002931900151165922000060103,108.80841,-25.68438,STAR,G0Ib (204867)
10004383100151165922000060103,108.69828,-25.457856,STAR,A0IVn (25642)
10002245700151165922000060103,109.30218,-26.333636,STAR,CV
10002245900151165922000060103,109.33093,-26.335514,STAR,CV
10002286000151165922000060103,109.51692,-26.421202,STAR,WDmagnetic
10002291400151165922000060103,109.49201,-26.304702,STAR,M5III (221615)
10002693600151165922000060103,109.27912,-26.292345,STAR,CV
10002742400151165922000060103,109.34873,-26.230924,STAR,WDcooler
10002780200151165922000060103,109.15945,-25.986642,STAR,CV
10002777400151165922000060103,109.18846,-26.081539,STAR,B3II (175156)
10002757500151165922000060103,109.27685,-26.02791,STAR,A0IVn (25642)
10002758200151165922000060103,109.34922,-26.010043,STAR,A4V (97603)
10002298300151165922000060103,109.44145,-26.256438,STAR,CV
10002298500151165922000060103,109.45155,-26.239016,STAR,A0IVn (25642)
10002314900151165922000060103,109.60816,-26.121067,STAR,WDhotter
10002307700151165922000060103,109.6717,-26.141647,STAR,G0Va (143761)
10002762600151165922000060103,109.51848,-26.032585,STAR,CalciumWD
10002555200151165922000060103,109.75063,-26.000444,STAR,F8Ibvar (45412)
10002322800151165922000060103,109.7245,-25.980856,STAR,G3Ib (58526)
10002182000151165922000060103,109.95492,-26.410253,STAR,A9V (154660)
10002184700151165922000060103,110.01034,-26.381304,STAR,A2II (39866)
10002185200151165922000060103,109.9859,-26.363377,STAR,A4V (97603)
10002271200151165922000060103,109.96982,-26.259959,STAR,WDmagnetic
10002387300151165922000060103,110.14198,-26.244157,STAR,F3/F5V (30743)
10002374300151165922000060103,110.25959,-26.38205,STAR,M5III (221615)
10002384300151165922000060103,110.29346,-26.208812,STAR,F0IV (81937)
10002368000151165922000060103,110.5395,-26.22856,STAR,A0IVn (25642)
10002400700151165922000060103,110.50679,-26.121859,STAR,G4V (32923)
10002400000151165922000060103,110.51874,-26.145927,STAR,F8Ibvar (45412)
10002313000151165922000060103,109.78548,-26.072256,STAR,WDhotter
10002545100151165922000060103,109.83509,-26.082602,STAR,A4V (97603)
10002515400151165922000060103,110.02146,-26.123511,STAR,A4V (97603)
10002516000151165922000060103,110.02232,-26.098629,STAR,F2III (89254)
10002559200151165922000060103,109.79502,-25.907125,STAR,F2III (89254)
10002537600151165922000060103,110.0713,-25.929137,STAR,M4.5:III (123657)
10002407200151165922000060103,110.33065,-26.083569,STAR,B8IV (171301)
