id,ra,dec,class,subclass
7948108700152985931000060103,202.83526,13.607169,QSO,
7948109400152985931000060103,202.82725,13.632367,STAR,F3/F5V (30743)
7947973600152985931000060103,203.20936,13.271829,STAR,F3/F5V (30743)
7947933600152985931000060103,203.51746,13.212046,STAR,F3/F5V (30743)
7947985300152985931000060103,203.072,13.474069,STAR,F0IV (81937)
7947985400152985931000060103,203.08591,13.500255,QSO,
7947991400152985931000060103,203.03246,13.572524,STAR,M5III (221615)
7947992400152985931000060103,202.97382,13.646226,STAR,G1V (95128)
7947987200152985931000060103,203.17325,13.562396,QSO,BROADLINE
7947979400152985931000060103,203.2108,13.533661,STAR,F2V (33256)
7947993000152985931000060103,203.23651,13.584933,STAR,F3/F5V (30743)
7947992000152985931000060103,203.06464,13.636956,QSO,BROADLINE
7947996300152985931000060103,203.06852,13.702855,QSO,
7947976100152985931000060103,203.32834,13.398145,STAR,M5III (221615)
7947947500152985931000060103,203.42005,13.36652,QSO,BROADLINE
7947980100152985931000060103,203.43308,13.465175,QSO,BROADLINE
7947944400152985931000060103,203.59476,13.30859,QSO,BROADLINE
7947948100152985931000060103,203.47132,13.437214,QSO,BROADLINE
7947946700152985931000060103,203.62755,13.401292,QSO,BROADLINE
7947979800152985931000060103,203.43951,13.566472,QSO,
7947984700152985931000060103,203.38657,13.693262,QSO,BROADLINE
7948809000152985931000060103,203.5639,13.586311,QSO,BROADLINE
7948122800152985931000060103,202.65941,13.925897,QSO,BROADLINE
7948119900152985931000060103,202.7038,13.829056,QSO,BROADLINE
7948120600152985931000060103,202.72552,13.850852,QSO,BROADLINE
7948113800152985931000060103,202.79563,13.777171,STAR,M5III (221615)
7948121100152985931000060103,202.73882,13.896895,STAR,M6III (148783)
7948120400152985931000060103,202.82163,13.864551,QSO,BROADLINE
7948125800152985931000060103,202.78599,13.936693,QSO,BROADLINE
7948124200152985931000060103,202.85419,13.916453,QSO,BROADLINE
7948154700152985931000060103,202.67719,14.066082,STAR,B9.5V+... (37269)
7948127600152985931000060103,202.75805,13.968881,QSO,BROADLINE
7948127900152985931000060103,202.80053,14.014264,QSO,
7948130600152985931000060103,202.83843,14.110646,STAR,F3/F5V (30743)
