id,ra,dec,class,subclass
7986685300151935926500060103,169.21911,9.0259086,STAR,G0 (63791)
8036187500151935926500060103,168.93513,9.5503196,STAR,F3/F5V (30743)
8036156600151935926500060103,169.26927,9.3707695,STAR,F0IV (81937)
8036154100151935926500060103,169.31916,9.2675576,GALAXY,
8036154300151935926500060103,169.3737,9.3170518,STAR,F3/F5V (30743)
8036181200151935926500060103,169.03674,9.4249513,STAR,B8Ib (208501)
8036183000151935926500060103,169.07812,9.5083839,STAR,K0IV (191026)
8036158900151935926500060103,169.36408,9.4066983,STAR,F3/F5V (30743)
8036180500151935926500060103,169.16841,9.4847972,STAR,K0IV (191026)
8061121600151935926500060103,169.06824,9.8918441,STAR,F0IV (81937)
8036202500151935926500060103,169.1301,9.8790981,STAR,F3/F5V (30743)
8036202700151935926500060103,169.15223,9.9079443,STAR,M5III (221615)
8036201800151935926500060103,169.17792,9.8703877,STAR,K0V (10780)
8036201400151935926500060103,169.31165,9.9042675,STAR,M4.5:III (123657)
8036203300151935926500060103,169.29755,10.010364,STAR,WDhotter
8061141600151935926500060103,168.95518,10.169977,STAR,F3/F5V (30743)
8061137700151935926500060103,169.28886,10.130847,STAR,F3/F5V (30743)
8061143300151935926500060103,168.99265,10.233603,STAR,K3V (32147)
8061146000151935926500060103,169.06705,10.27618,STAR,F0IV (81937)
8061168900151935926500060103,169.0031,10.419241,STAR,G8V (101501)
8061147100151935926500060103,169.18863,10.378379,STAR,G8V (101501)
8061188900151935926500060103,169.3188,10.415915,STAR,F0IV (81937)
7986588000151935926500060103,169.56513,8.7252411,STAR,F6II (61295)
7986563000151935926500060103,169.75133,8.6159241,STAR,K0IV (191026)
7986585000151935926500060103,169.64524,8.6588696,STAR,F3/F5V (30743)
7986555600151935926500060103,169.97938,8.5185531,QSO,BROADLINE
8036031500151935926500060103,170.06619,8.6412695,STAR,G0 (G_101-29)
8036029000151935926500060103,170.24416,8.7514562,STAR,K0IV (191026)
8036037500151935926500060103,170.50147,8.7143184,STAR,K0IV (191026)
8035676000151935926500060103,171.04674,8.6348395,STAR,G5Iab: (20123)
8036054500151935926500060103,169.77534,8.7605118,STAR,M6III (148783)
8036055900151935926500060103,169.78216,8.8193254,STAR,K3V (32147)
8036068000151935926500060103,169.68574,9.1546877,STAR,F3/F5V (30743)
8036055000151935926500060103,169.90579,8.7959707,STAR,K3V (32147)
8036033900151935926500060103,169.96641,8.8180801,STAR,F3/F5V (30743)
8036058400151935926500060103,170.04132,8.9449232,QSO,
8036061800151935926500060103,169.93989,9.0809876,STAR,F3/F5V (30743)
8036059000151935926500060103,170.08871,9.0446222,GALAXY,
8036069000151935926500060103,170.18863,9.032826,STAR,F3/F5V (30743)
8036146700151935926500060103,169.42673,9.1847599,STAR,G0 (63791)
8036146800151935926500060103,169.45331,9.1796732,STAR,WDhotter
8036157800151935926500060103,169.51507,9.3933942,STAR,F8V (G_243-63)
8036161600151935926500060103,169.89804,9.3763173,GALAXY,
8036079500151935926500060103,169.95554,9.3682425,GALAXY,
8036077400151935926500060103,170.08333,9.3000526,STAR,WDhotter
8036081800151935926500060103,170.14516,9.3994072,STAR,F3/F5V (30743)
8036165800151935926500060103,170.06937,9.5565347,QSO,BROADLINE
8036037800151935926500060103,170.52194,8.7669503,STAR,F3/F5V (30743)
8036038600151935926500060103,170.58827,8.8138539,STAR,F3/F5V (30743)
8036051000151935926500060103,170.55836,9.1721785,GALAXY,
8036051100151935926500060103,170.60078,9.1687371,STAR,F3/F5V (30743)
8036090200151935926500060103,170.64233,9.1767724,STAR,K0IV (191026)
8035718300151935926500060103,171.04842,8.8870332,STAR,G4V (32923)
8035720700151935926500060103,171.08428,8.9876937,STAR,WDhotter
8036045100151935926500060103,170.78196,9.0281515,QSO,BROADLINE
8036085900151935926500060103,170.84246,9.0814808,STAR,G0 (63791)
8036111700151935926500060103,170.40156,9.4558015,STAR,G8V (101501)
8036111500151935926500060103,170.48681,9.4372225,STAR,K3V (32147)
8036113800151935926500060103,170.673,9.5684207,STAR,A1III (225180)
8036115600151935926500060103,170.58066,9.5934691,STAR,G4V (32923)
8036090900151935926500060103,170.81707,9.308939,STAR,K0V (10780)
8036094800151935926500060103,170.76284,9.4191089,STAR,F8V (G_243-63)
8036095800151935926500060103,170.87114,9.4553215,STAR,G4V (32923)
8036194900151935926500060103,169.48317,9.679283,STAR,K3V (32147)
8036171800151935926500060103,169.56137,9.6394801,STAR,F3/F5V (30743)
8036177300151935926500060103,169.75193,9.7796296,STAR,F0IV (81937)
8036177700151935926500060103,169.78862,9.7990415,STAR,K3V (32147)
8036199700151935926500060103,169.55278,9.8781467,STAR,WDhotter
8036215400151935926500060103,169.93181,9.8766788,STAR,G4V (32923)
8036216700151935926500060103,169.9728,9.9477051,STAR,F3/F5V (30743)
8061180100151935926500060103,169.4741,10.229147,STAR,K3V (32147)
8036239000151935926500060103,169.80344,10.096006,STAR,G0 (63791)
8036245900151935926500060103,169.77932,10.259381,STAR,K3V (32147)
8036246000151935926500060103,169.81304,10.309367,STAR,WDhotter
8036239600151935926500060103,169.9593,10.113383,STAR,A2II (39866)
8036240500151935926500060103,169.93383,10.187086,STAR,F3/F5V (30743)
8036219600151935926500060103,170.11554,10.068835,QSO,BROADLINE
8036245700151935926500060103,169.86566,10.296835,STAR,K3V (32147)
8036246500151935926500060103,169.81456,10.327086,STAR,K0V (10780)
8036247100151935926500060103,169.90064,10.365417,STAR,K5Ve (118100)
8036247200151935926500060103,169.9135,10.380863,STAR,M4.5:III (123657)
8036122800151935926500060103,170.46117,9.686813,STAR,F3/F5V (30743)
8036116700151935926500060103,170.6124,9.671963,STAR,K0V (10780)
8036211100151935926500060103,170.25479,9.8856119,STAR,F3/F5V (30743)
8036130300151935926500060103,170.98159,9.8447205,STAR,M3III (44478)
8036137900151935926500060103,170.86843,9.9386814,STAR,WDhotter
8036133300151935926500060103,171.04573,10.000573,STAR,K0V (10780)
8036225700151935926500060103,170.61742,10.176934,STAR,M5III (221615)
8036226800151935926500060103,170.58089,10.214499,STAR,K0V (10780)
